Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Wednesday 9 December 2015,,,,,,,,,,,,,,,
GROUP E - BayArena - Leverkusen,,,,,,,,,,,,,,,
,Bayer 04 Leverkusen,,,,,,1 - 1,,,,,FC Barcelona,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Bernd Leno,1,"95'34""",,,,,,,,,,,,
,Jonathan Tah,4,"95'34""",,,,,1,,,,,,,
,Javier Hernández,7,"95'34""",1,2,,,,2,,2,,,,
,Hakan Çalhanoğlu,10,"80'19""",,4,,,3,,1,3,,,,
,Roberto Hilbert,13,"95'34""",,,,,,,2,,,,,
,Admir Mehmedi,14,"71'58""",,,,,1,,1,,1,,,
,Wendell,18,"95'34""",,,,,,,,1,,,,
,Ömer Toprak,21,"95'34""",,,,,,,,1,,,,
,Christoph Kramer,23,"91'22""",,,,,,1,1,1,,,,
,Karim Bellarabi,38,"95'34""",,3,,,1,2,2,4,2,,,
,Kevin Kampl,44,"95'34""",,1,,,,2,2,1,,1,,
,Dario Krešić,25,,,,,,,,,,,,,
,André Ramalho,2,,,,,,,,,,,,,
,Kyriakos Papadopoulos,5,"4'13""",,,,,,,,,,,,
,Stefan Kiessling,11,"23'37""",,,,,1,,1,,,,,
,Sebastian Boenisch,17,,,,,,,,,,,,,
,Julian Brandt,19,"15'15""",,,,,,,,,,,,
,Giulio Donati,26,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'34""",,,,,,,,,,,,1,Marc-André ter Stegen
,,"95'34""",,,,,1,,3,,,1,,4,Ivan Rakitić
,,"95'34""",1,1,,,1,,,1,,,,10,Lionel Messi
,,"95'34""",,,,,,,2,,,1,,15,Marc Bartra
,,"95'34""",,,,,,,1,1,,,,17,Munir El Haddadi
,,"75'58""",,,,,,,,3,,,,18,Jordi Alba
,,"95'34""",,1,,,,,1,1,2,,,19,Sandro Ramírez
,,"95'34""",,,,,,,1,1,,,,21,Adriano
,,"95'34""",,,,,,,1,,,,,23,Thomas Vermaelen
,,"95'34""",,,,,,,1,2,1,,,26,Sergi Samper
,,"63'34""",,,,,,,1,,1,,,34,W ilfrid Kaptoum
,,,,,,,,,,,,,,13,Claudio Bravo
,,,,,,,,,,,,,,5,Sergio Busquets
,,,,,,,,,,,,,,9,Luis Suárez
,,,,,,,,,,,,,,14,Javier Mascherano
,,,,,,,,,,,,,,25,Jordi Masip
,,"19'36""",,,,,,,1,,,,,27,Juan Cámara
,,"32'00""",,,,,,,1,,,1,,28,Gerard Gumbau
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,22:42:17CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
