Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Wednesday 9 December 2015,,,,,,,,,,,,,,,
GROUP E - Stadio Olimpico - Rome,,,,,,,,,,,,,,,
,AS Roma,,,,,,0 - 0,,,,,FC BATE Borisov,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Wojciech Szczęsny,25,"94'17""",,,,,,,,,,,,
,Antonio Rüdiger,2,"94'17""",,,,,1,,,1,,,,
,Lucas Digne,3,"94'17""",,,,,1,1,4,2,,,,
,Radja Nainggolan,4,"94'17""",,2,,,2,,1,2,,,,
,Juan Manuel Iturbe,7,"60'04""",,,,,,,,2,1,,,
,Edin Džeko,9,"94'17""",,2,,,1,1,2,2,,,,
,Iago Falqué,14,"83'41""",,1,,,,1,,,,,,
,Miralem Pjanić,15,"94'17""",,1,,,1,1,3,,,,,
,Daniele De Rossi,16,"94'17""",,,,,,1,,3,,,,
,Alessandro Florenzi,24,"94'17""",,2,,,1,,,1,,,,
,Kostas Manolas,44,"94'17""",,,,,2,,1,,,,,
,Morgan De Sanctis,26,,,,,,,,,,,,,
,Leandro Castán,5,,,,,,,,,,,,,
,Mohamed Salah,11,"34'13""",,,,,1,,1,1,,,,
,Maicon,13,,,,,,,,,,,,,
,Seydou Keita,20,,,,,,,,,,,,,
,William Vainqueur,21,,,,,,,,,,,,,
,Salih Uçan,48,"10'35""",,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'17""",,,,,,,,,,,,16,Sergei Chernik
,,"94'17""",,,,,,,3,2,,,,5,Evgeni Yablonski
,,"80'03""",,,,,,,1,,,,,10,Nemanja Nikolić
,,"94'17""",,,,,1,,,2,,,,15,Maksim Zhavnerchik
,,"60'30""",,,,,,1,2,1,,,,18,Dmitri Mozolevski
,,"94'17""",,,,,,,1,1,,,,19,Nemanja Milunović
,,"94'17""",,,,,1,2,3,2,,,,22,Igor Stasevich
,,"94'17""",,1,,,1,,1,1,,,,25,Filip Mladenović
,,"56'40""",,,,,,,,,,,,33,Denis Polyakov
,,"94'17""",,1,,,,,,,,,,62,Mikhail Gordeichuk
,,"94'17""",,,,,,,,2,1,,,81,Aleksandr Hleb
,,,,,,,,,,,,,,34,Artem Soroko
,,"37'37""",,,,,,,,,,,,4,Kaspars Dubra
,,"14'14""",,,,,1,,1,,,,,7,Aleksandr Karnitski
,,,,,,,,,,,,,,9,Ilya Aleksievich
,,,,,,,,,,,,,,11,Aleksandar Jevtić
,,,,,,,,,,,,,,23,Edgar Olekhnovich
,,"33'47""",,,,,,,2,,,,,42,Maksim Volodko
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,22:41:57CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
