Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Wednesday 9 December 2015,,,,,,,,,,,,,,,
GROUP G - Stamford Bridge - London,,,,,,,,,,,,,,,
,Chelsea FC,,,,,,2 - 0,,,,,,FC Porto,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Thibaut Courtois,13,"93'02""",,,,,,,,,,,,
,Branislav Ivanović,2,"93'02""",,,,,1,1,2,3,,1,,
,Kurt Zouma,5,"93'02""",,,,,,,,1,,,,
,Ramires,7,"93'02""",,,,,,,1,1,,,,
,Oscar,8,"80'51""",,1,,,,1,2,3,,,,
,Eden Hazard,10,"89'31""",,1,1,,,,,4,,,,
,Diego Costa,19,"85'48""",,2,,,,,2,3,1,1,,
,Nemanja Matić,21,"93'02""",,,,,,,3,,,1,,
,W illian,22,"93'02""",1,2,,,,,2,2,,,,
,John Terry,26,"93'02""",,,,,,,1,1,,,,
,César Azpilicueta,28,"93'02""",,,,,,,1,1,,,,
,Asmir Begović,1,,,,,,,,,,,,,
,Cesc Fàbregas,4,,,,,,,,,,,,,
,John Obi Mikel,12,"7'13""",,,,,,,1,,,,,
,Kenedy,16,,,,,,,,,,,,,
,Pedro Rodríguez,17,"12'11""",,,,,,,,2,,,,
,Loïc Rémy,18,"3'31""",,,,,1,,,,,,,
,Gary Cahill,24,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'02""",,,,,,,,1,,,,12,Iker Casillas
,,"56'07""",,,,,,1,5,,,1,,2,Maxi Pereira
,,"93'02""",,,,,,,2,,,1,,3,Bruno Martins Indi
,,"93'02""",,,,,,1,,,,,,4,Maicon
,,"93'02""",,,,,1,,,,,,,5,Iván Marcano
,,"93'02""",,1,,,2,1,1,4,,,,8,Yacine Brahimi
,,"70'38""",,,,,,1,3,2,,,,16,Hector Herrera
,,"93'02""",,2,,,,1,5,2,,,,17,Jesús Corona
,,"93'02""",,,,,,1,1,1,,,,21,Miguel Layún
,,"93'02""",,,,,,,2,3,,1,,22,Danilo
,,"55'59""",,,,,,1,1,1,,,,25,Giannelli Imbula
,,,,,,,,,,,,,,1,Helton
,,"36'55""",,,,,,1,1,,,,,6,Rúben Neves
,,,,,,,,,,,,,,7,Silvestre Varela
,,"37'02""",,,,,,1,1,,,,,9,Vincent Aboubakar
,,"22'24""",,1,,,,,,,,,,11,Cristian Tello
,,,,,,,,,,,,,,15,Evandro
,,,,,,,,,,,,,,23,Alberto Bueno
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,23:04:10CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
