Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Tuesday 8 December 2015,,,,,,,,,,,,,,,
GROUP B - PSV Stadion - Eindhoven,,,,,,,,,,,,,,,
,PSV Eindhoven,,,,,,2 - 1,,,,,PFC CSKA Moskva,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Jeroen Zoet,1,"93'13""",,,,,,,,,,,,
,Nicolas Isimat-Mirin,2,"93'13""",,,,,,,,,,,,
,Héctor Moreno,3,"93'13""",,,,,,,2,,1,,,
,Jeffrey Bruma,5,"93'13""",,,,,1,,1,1,,1,,
,Davy Pröpper,6,"93'13""",1,1,,,1,1,2,,,,,
,Gastón Pereiro,7,"85'08""",,,,,1,,2,1,3,1,,
,Luuk de Jong,9,"93'13""",1,2,,,,,2,,3,1,,
,Andrés Guardado,18,"93'13""",,,,,,,1,1,1,1,,
,Jürgen Locadia,19,"93'13""",,,,,,2,3,1,2,,,
,Joshua Brenet,20,"93'13""",,,,,,,2,,1,,,
,Jorrit Hendrix,29,"93'13""",,,,,,1,2,2,,,,
,Remko Pasveer,22,,,,,,,,,,,,,
,Stijn Schaars,8,,,,,,,,,,,,,
,Adam Maher,10,,,,,,,,,,,,,
,Florian Jozefzoon,17,,,,,,,,,,,,,
,Steven Bergwijn,27,"8'05""",,,,,,,1,,,,,
,Jordy De Wijs,30,,,,,,,,,,,,,
,Suently Alberto,33,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'13""",,,,,,,,,,,,35,Igor Akinfeev
,,"93'13""",,,,,,,2,4,,1,,3,Pontus Wernbloom
,,"93'13""",1,1,,,,,,2,,,,4,Sergei Ignashevich
,,"93'13""",,,,,,,,1,,,,6,Aleksei Berezutski
,,"93'13""",,1,,,,,,2,,,,7,Zoran Tošić
,,"93'13""",,,,,,,,3,,,,10,Alan Dzagoev
,,"93'13""",,,,,,,1,1,,1,,14,Kirill Nababkin
,,"93'13""",,,,,2,,1,1,,,,18,Ahmed Musa
,,"93'13""",,,,,,,2,2,,1,,19,Aleksandrs Cauņa
,,"93'13""",,,,,1,,,,,,,66,Bibras Natcho
,,"93'13""",,,,,,1,1,2,2,,,88,Seydou Doumbia
,,,,,,,,,,,,,,1,Sergei Chepchugov
,,,,,,,,,,,,,,5,Viktor Vasin
,,,,,,,,,,,,,,8,Kirill Panchenko
,,,,,,,,,,,,,,23,Georgi Milanov
,,,,,,,,,,,,,,60,Aleksandr Golovin
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:41:54CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
