Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Tuesday 8 December 2015,,,,,,,,,,,,,,,
GROUP C - Ali Sami Yen Spor Kompleksi - Istanbul,,,,,,,,,,,,,,,
,Galatasaray AŞ,,,,,,1 - 1,,,,,,FC Astana,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Fernando Muslera,1,"93'09""",,,,,,,,,,,,
,Yasin Öztekin,7,"87'10""",,1,,,3,1,1,1,,,,
,Selçuk İnan,8,"93'09""",1,2,,,,1,,2,,,,
,Wesley Sneijder,10,"93'09""",,2,,,2,1,,,,,,
,Lukas Podolski,11,"93'09""",,1,,,,1,,,,,,
,Burak Yılmaz,17,"93'09""",,1,1,,1,1,4,2,2,1,,
,Aurélien Chedjou,21,"93'09""",,,,,1,,1,1,,,,
,Hakan Balta,22,"93'09""",,,,,,,1,2,,,,
,Semih Kaya,26,"93'09""",,,,,,,1,1,,,,
,Olcan Adın,29,"81'49""",,1,,,,1,,,,,,
,Sabri Sarıoğlu,55,"93'09""",,,,,1,,,,,,,
,Cenk Gönen,99,,,,,,,,,,,,,
,Bilal Kisa,5,,,,,,,,,,,,,
,Umut Bulut,9,"5'58""",,,,,,,,,,,,
,José Rodríguez,14,"11'19""",,,,,,,1,,,,,
,Sinan Gümüs,18,,,,,,,,,,,,,
,Koray Günter,28,,,,,,,,,,,,,
,Tarık Çamdal,38,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'09""",,,,,,,,,,,,1,Nenad Erić
,,"93'09""",,,,,2,,,2,,,,5,Marin Aničić
,,"93'09""",,,,,3,,,,,,,6,Nemanja Maksimović
,,"73'04""",,2,,,,,1,,,,,10,Foxi Kéthévoama
,,"87'18""",,1,,,,,2,,,1,,11,Serikzhan Muzhikov
,,"93'09""",1,2,1,,2,1,4,1,,1,,23,Patrick Twumasi
,,"93'09""",,,,,,,,2,,,,33,Branko Ilić
,,"93'09""",,,,,,,2,1,,,,44,Evgeni Postnikov
,,"93'09""",,,,,1,,,,,,,77,Dmitri Shomko
,,"93'09""",,,,,,1,,1,,,,88,Roger Cañas
,,"73'04""",,,,,,,,1,,,,89,Junior Kabananga
,,,,,,,,,,,,,,85,Vladimir Loginovski
,,,,,,,,,,,,,,2,Yeldos Akhmetov
,,"5'51""",,,,,,,,,,,,8,Georgi Zhukov
,,,,,,,,,,,,,,15,Abzal Beysebekov
,,"20'05""",,,,,,,,1,,,,17,Tanat Nuserbayev
,,"20'05""",,,,,1,,,,,,,22,Baurzhan Dzholchiyev
,,,,,,,,,,,,,,24,Denys Dedechko
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:19:31CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
