Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Tuesday 8 December 2015,,,,,,,,,,,,,,,
GROUP D - City of Manchester Stadium - Manchester,,,,,,,,,,,,,,,
,Manchester City FC,,,,,,4 - 2,,,VfL Borussia Mönchengladbach,,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Joe Hart,1,"93'24""",,,,,,,,,,,,
,Raheem Sterling,7,"93'24""",2,6,,,1,,1,4,,,,
,Aleksandar Kolarov,11,"93'24""",,,,,,1,,,1,,,
,Kevin De Bruyne,17,"64'55""",,,,,,,,,1,,,
,Fabian Delph,18,"65'06""",,,,,1,,,1,,,,
,Eliaquim Mangala,20,"93'24""",,,,,1,,1,,,,,
,David Silva,21,"93'24""",1,2,,,,1,,1,,,,
,Gaël Clichy,22,"80'17""",,,,,,1,1,,,,,
,Fernandinho,25,"93'24""",,,,,,,3,1,,,,
,Nicolás Otamendi,30,"93'24""",,,,,1,,2,1,,,,
,Yaya Touré,42,"93'24""",,,,,2,1,,1,,,,
,Willy Caballero,13,,,,,,,,,,,,,
,Bacary Sagna,3,"13'07""",,,,,,,,1,,,,
,Wilfried Bony,14,"28'19""",1,1,,,1,1,,2,,,,
,Jesús Navas,15,"28'29""",,,,,,,,,,,,
,Pablo Maffeo,50,,,,,,,,,,,,,
,Tosin Adarabioyo,53,,,,,,,,,,,,,
,Bersant Celina,59,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'24""",,,,,,,,,,,,1,Yann Sommer
,,"93'24""",,,,,,,,,,,,3,Andreas Christensen
,,"93'24""",,,,,,,1,,,,,6,Håvard Nordtveit
,,"66'14""",,,,,,1,2,1,,,,8,Mahmoud Dahoud
,,"93'24""",1,1,,,,,1,2,,,,11,Raffael
,,"93'24""",,,,,1,3,2,1,,,,13,Lars Stindl
,,"83'57""",,,,,,,2,,,,,17,Oscar Wendt
,,"72'09""",,,,,1,,,,,,,19,Fabian Johnson
,,"93'24""",1,1,,,1,,,1,,,,27,Julian Korb
,,"93'24""",,,,,,,1,1,,,,30,Nico Elvedi
,,"93'24""",,1,,,1,,2,,,,,34,Granit Xhaka
,,,,,,,,,,,,,,33,Christofer Heimeroth
,,,,,,,,,,,,,,4,Roel Brouwers
,,"21'15""",,,,,,,1,,,,,9,Josip Drmic
,,"9'27""",,1,,,,,,,,,,10,Thorgan Hazard
,,"27'10""",,,,,,,,1,,,,18,Marvin Schulz
,,,,,,,,,,,,,,24,Tony Jantschke
,,,,,,,,,,,,,,31,Branimir Hrgota
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:11:30CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
