Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Wednesday 9 December 2015,,,,,,,,,,,,,,,
GROUP F - Stadion Maksimir - Zagreb,,,,,,,,,,,,,,,
,GNK Dinamo Zagreb,,,,,,0 - 2,,,,FC Bayern München,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Eduardo,34,"92'20""",,,,,,,1,,,1,,
,El Arabi Hilal Soudani,2,"92'20""",,2,,,2,,1,3,2,,,
,Ivo Pinto,6,"92'20""",,,,,,,,1,,,,
,Domagoj Antolić,8,"92'20""",,1,,,1,,,1,,,,
,Junior Fernandes,11,"73'39""",,1,,,,,1,,2,,,
,Gonçalo Santos,13,"92'20""",,,,,1,1,1,,,1,,
,Josip Pivarić,19,"92'20""",,1,,1,,,1,,,1,,
,Leonardo Sigali,22,"92'20""",,,,,,,1,,,,,
,Ante Ćorić,24,"60'23""",,,,,,,,,,,,
,Marko Rog,30,"80'20""",,,,,,,1,2,,,,
,Jérémy Taravel,87,"92'20""",,,,,,,1,,,,,
,Antonijo Ježina,1,,,,,,,,,,,,,
,Mario Musa,3,,,,,,,,,,,,,
,Ángelo Henríquez,9,,,,,,,,,,,,,
,Paulo Machado,10,"18'41""",,,,,,,1,,,,,
,Domagoj Pavičić,18,"12'00""",,,,,,,,,,,,
,Marko Pjaca,20,"31'57""",,,,,,,1,3,,,,
,Alexandru Măţel,77,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"92'20""",,,,,,,,,,,,26,Sven Ulreich
,,"45'07""",,,,,1,,1,,,,,5,Medhi Benatia
,,"45'07""",,2,,,,,,,4,,,7,Franck Ribéry
,,"92'20""",,,,,,,1,2,,,,8,Javi Martínez
,,"92'20""",2,4,,,1,2,1,3,1,,,9,Robert Lewandowski
,,"92'20""",,1,,,1,,1,,,,,13,Rafinha
,,"92'20""",,,,,1,,3,,,,,14,Xabi Alonso
,,"92'20""",,2,,,2,,1,2,,,,20,Sebastian Rode
,,"92'20""",,1,,,,,1,,,,,21,Philipp Lahm
,,"92'20""",,,,,,,,2,,,,32,Joshua Kimmich
,,"61'46""",,,,,,,1,,,,,37,Julian Green
,,,,,,,,,,,,,,22,Tom Starke
,,,,,,,,,,,,,,15,Jan Kirchhoff
,,"47'13""",,,,,,,,,,,,17,Jérôme Boateng
,,"30'34""",,,,,,,1,1,,,,23,Arturo Vidal
,,"47'13""",,2,1,,2,2,,,,,,25,Thomas Müller
,,,,,,,,,,,,,,29,Kingsley Coman
,,,,,,,,,,,,,,40,Fabian Benko
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,22:40:38CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
