Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 6 - Tuesday 8 December 2015,,,,,,,,,,,,,,,
GROUP D - Estadio Ramón Sánchez-Pizjuán - Seville,,,,,,,,,,,,,,,
,Sevilla FC,,,,,,1 - 0,,,,,,Juventus,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Sergio Rico,1,"95'06""",,,,,,,,,,,,
,Benoît Trémoulinas,2,"95'06""",,,,,,,,1,,,,
,Adil Rami,3,"95'06""",,,,,,,,,,,,
,Grzegorz Krychowiak,4,"95'06""",,,,,1,,1,3,,,,
,Timothée Kolodziejczak,5,"56'15""",,,,,,,2,2,,,,
,Steven N'Zonzi,15,"95'06""",,,,,,,,2,,,,
,Éver Banega,19,"95'06""",,1,,,,2,,1,,,,
,Vitolo,20,"95'06""",,,,,,,,2,,,,
,Yevhen Konoplyanka,22,"67'55""",,1,,,2,1,2,1,,,,
,Coke,23,"95'06""",,,,,,1,2,1,1,,,
,Fernando Llorente,24,"76'58""",1,3,,,1,,3,,2,,,
,David Soria,31,,,,,,,,,,,,,
,Michael Krohn-Dehli,7,"27'10""",,1,,,1,,,1,,,,
,Vicente Iborra,8,,,,,,,,,,,,,
,Kevin Gameiro,9,"18'07""",,,,,1,1,,,1,,,
,José Antonio Reyes,10,,,,,,,,,,,,,
,Sergio Escudero,18,,,,,,,,,,,,,
,Mariano Ferreira,25,"38'51""",,,,,,,2,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'06""",,,,,,,,,,,,1,Gianluigi Buffon
,,"95'06""",,,,,,,2,,,,,3,Giorgio Chiellini
,,"95'06""",,1,,,,1,1,,,,,8,Claudio Marchisio
,,"95'06""",,3,,,3,,3,2,,,,9,Álvaro Morata
,,"95'06""",,2,,,1,1,2,2,,,,10,Paul Pogba
,,"95'06""",,,,,1,,2,1,,1,,12,Alex Sandro
,,"95'06""",,,,,,,1,,,,,15,Andrea Barzagli
,,"95'06""",,,,,,,,1,,,,19,Leonardo Bonucci
,,"95'06""",,1,,1,2,,,1,,,,21,Paulo Dybala
,,"76'04""",,,,,,,,,,,,26,Stephan Lichtsteiner
,,"95'06""",,1,,,,,4,4,,1,,27,Stefano Sturaro
,,,,,,,,,,,,,,25,Neto
,,"19'02""",,,,,,1,,,,,,16,Juan Cuadrado
,,,,,,,,,,,,,,24,Daniele Rugani
,,,,,,,,,,,,,,40,Mattia Vitale
,,,,,,,,,,,,,,41,Stefano Pellini
,,,,,,,,,,,,,,44,Fabio Morselli
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:21:12CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,09 Dec 2015
UEFA Media Information,,,,,,,,,,,,,,,
