Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 6 - Wednesday 10 December 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group E - Fußball Arena München - Munich,,,,,,,,,,,,,,,,,,,,,,,,,
FC Bayern München,,,,,,,,,,3 - 0,,,,,,,PFC CSKA Moskva,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,4,7,16,17,18,19,20,25,31,34,9,10,30,PC,PA,PC,PA,PC,PA,PC,PA,%
Manuel Neuer,1,92'18,,12,-,1,4,7,-,2,-,3,3,-,-,-,4,5,23,23,5,5,32,33,0.97
Dante,4,92'18,3,,6,-,6,9,3,5,-,12,12,-,2,-,9,10,36,42,13,15,58,67,0.87
Franck Ribéry,7,45'14,-,-,,1,2,7,10,3,3,9,5,-,-,-,2,3,25,29,13,18,40,50,0.8
Gianluca Gaudino,16,72'45,-,-,2,,3,-,2,5,4,7,8,-,2,-,0,1,22,23,11,13,33,37,0.89
Jérôme Boateng,17,92'18,11,5,-,6,,3,3,15,1,9,13,1,4,1,14,15,46,48,12,14,72,77,0.94
Juan Bernat,18,92'18,1,9,7,1,3,,9,1,1,30,15,2,2,-,1,1,40,43,40,44,81,88,0.92
Mario Götze,19,92'18,-,-,8,4,1,7,,9,5,11,1,3,8,1,1,2,32,34,25,31,58,67,0.87
Sebastian Rode,20,92'18,3,3,2,6,19,5,10,,4,15,11,3,6,1,7,8,64,74,17,19,88,101,0.87
Thomas Müller,25,45'14,-,1,1,3,1,-,2,2,,-,3,-,-,-,0,0,7,13,6,7,13,20,0.65
Schweinsteiger,31,92'18,1,5,19,2,5,17,19,13,2,,18,7,11,2,5,7,96,104,20,28,121,139,0.87
Pierre Højbjerg,34,92'18,-,9,9,11,17,11,3,20,4,20,,2,7,-,9,10,90,97,14,16,113,123,0.92
Robert Lewandowski,9,47'04,-,1,-,-,-,7,1,2,-,4,2,,1,-,1,1,11,11,6,9,18,21,0.86
Arjen Robben 10,,47'04,-,-,-,1,-,3,6,6,-,5,3,4,,2,5,6,11,13,14,19,30,38,0.79
Mitchell Weiser 30,,19'33,-,-,-,-,1,-,1,-,-,-,1,-,4,,0,1,7,7,0,0,7,8,0.88
Total passes received:,,,19,45,54,36,62,76,69,83,24,125,95,22,47,7,58,70,510 561 196 238,,,,764,869,0.88
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,35,2,3,4,10,14,18,24,25,66,88,7,15,23,PC,PA,PC,PA,PC,PA,PC,PA,%
Igor Akinfeev,35,92'18,,2,-,4,4,1,-,3,1,1,1,2,-,-,8,17,10,10,1,1,19,28,0.68
Mário Fernandes,2,92'18,1,,2,2,1,1,4,5,4,2,-,6,-,-,2,4,10,15,16,18,28,37,0.76
Pontus Wernbloom,3,92'18,1,5,,4,1,1,2,-,3,2,3,1,-,-,3,4,13,24,7,9,23,37,0.62
Sergei Ignashevich,4,92'18,3,4,1,,2,1,2,1,2,2,-,1,-,-,3,8,13,15,3,4,19,27,0.7
Alan Dzagoev,10,92'18,-,-,3,-,,1,3,2,5,3,3,2,1,-,2,3,9,13,12,14,23,30,0.77
Kirill Nababkin,14,92'18,2,-,1,-,2,,-,2,-,-,-,1,-,-,1,4,4,7,3,4,8,15,0.53
Ahmed Musa,18,89'46,2,2,1,-,-,2,,-,3,1,3,-,-,-,0,1,9,15,5,8,14,24,0.58
Vasili Berezutski,24,92'18,3,4,4,3,-,4,2,,2,4,-,-,1,-,3,4,17,19,7,8,27,31,0.87
Roman Eremenko,25,82'02,-,2,4,1,6,1,2,-,,9,3,2,-,-,0,1,17,20,13,18,30,39,0.77
Bebras Natcho,66,65'28,-,3,4,-,3,1,4,4,5,,1,-,-,-,3,7,18,19,4,7,25,33,0.76
Seydou Doumbia,88,92'18,-,-,-,-,4,-,1,-,5,1,,-,1,1,0,0,6,9,7,9,13,18,0.72
Zoran Tošić,7,26'50,-,5,-,1,1,1,-,-,1,-,-,,-,-,1,2,5,6,3,3,9,11,0.82
Dmitri Efremov 15,,2'32,-,1,1,-,1,-,-,-,-,-,-,-,,-,1,1,2,2,0,0,3,3,1
Georgi Milanov 23,,10'16,-,-,-,-,-,-,1,-,-,-,1,-,-,,0,0,1,1,1,1,2,2,1
Total passes received:,,,12,28,21,15,25,14,21,17,31,25,15,15,3,1,27,56,134 175,,82,104,243,335,0.73
,,,,,,,,,,,,,,,,,,,,,,,,05:48:22CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,11 Dec 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
