Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 6 - Tuesday 9 December 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group D - BVB Stadion Dortmund - Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,
Borussia Dortmund,,,,,,,,,,1 - 1,,,,,,,RSC Anderlecht,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,22,4,7,8,9,10,18,19,28,29,37,16,17,21,PC,PA,PC,PA,PC,PA,PC,PA,%
Mitchell Langerak,22,93'06,,6,1,1,-,2,-,-,3,-,1,-,-,-,6,7,8,8,0,0,14,15,0.93
Neven Subotić,4,93'06,1,,2,13,3,1,9,9,9,-,13,-,1,1,3,4,57,59,2,4,62,67,0.93
Shinji Kagawa,7,84'03,-,1,,8,6,4,6,4,1,3,3,-,-,-,3,3,22,24,11,15,36,42,0.86
İlkay Gündoğan,8,65'08,3,12,12,,9,16,16,4,17,12,5,-,-,-,12,13,74,75,20,24,106,112,0.95
Ciro Immobile,9,93'06,-,-,4,9,,4,4,-,2,1,4,-,-,-,0,1,18,21,10,15,28,37,0.76
Henrikh Mkhitaryan,10,93'06,-,-,5,10,2,,6,5,3,8,5,1,-,-,1,3,28,34,16,20,45,57,0.79
Nuri Şahin,18,93'06,1,7,3,16,1,9,,4,20,8,9,-,1,-,3,5,58,60,18,19,79,84,0.94
Kevin Grosskreutz,19,93'06,-,2,4,2,4,-,5,,-,-,6,2,1,2,0,0,15,15,13,16,28,31,0.9
Matthias Ginter,28,93'06,4,11,6,22,3,9,8,-,,11,4,-,-,-,6,7,52,55,20,20,78,82,0.95
Marcel Schmelzer,29,74'40,1,3,1,11,4,6,7,-,8,,-,-,-,1,0,1,21,22,21,22,42,45,0.93
Erik Durm,37,93'06,-,10,6,8,1,2,6,4,7,-,,-,1,-,5,7,32,32,8,9,45,48,0.94
Jakub Błaszczykowski 16,,9'04,-,-,-,-,1,-,1,2,-,-,-,,-,-,0,0,2,3,2,2,4,5,0.8
Aubameyang 17,,18'26,-,-,-,-,-,2,1,-,-,-,-,1,,-,0,1,2,3,2,2,4,6,0.67
Oliver Kirch 21,,27'59,-,2,-,-,1,3,1,1,-,-,-,-,-,,0,0,5,6,3,3,8,9,0.89
Total passes received:,,,10,54,44,100,35,58,70,33,70,43,50,4,4,4,39,52,394 417 146 171,,,,579,640,0.9
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,2,3,10,18,19,20,22,32,39,45,15,24,31,PC,PA,PC,PA,PC,PA,PC,PA,%
Silvio Proto,1,93'06,,-,3,-,-,-,-,2,-,1,1,-,-,-,1,2,6,7,0,0,7,9,0.78
Fabrice N'Sakala,2,93'06,1,,14,3,14,4,1,-,2,-,2,-,-,3,2,3,35,37,7,9,44,49,0.9
Olivier Deschacht,3,93'06,7,14,,3,-,-,1,6,3,1,-,-,-,1,3,4,30,31,3,3,36,38,0.95
Dennis Praet,10,93'06,-,1,1,,4,2,6,1,2,8,1,-,1,3,4,5,20,20,6,11,30,36,0.83
Frank Acheampong,18,93'06,-,5,3,1,,3,-,-,-,-,3,-,1,2,3,4,13,19,2,6,18,29,0.62
Sacha Kljestan,19,68'39,1,9,2,4,3,,-,-,1,1,4,-,-,-,1,1,18,18,6,7,25,26,0.96
Ibrahima Conté,20,78'21,-,1,1,4,1,-,,1,1,7,1,-,-,-,0,0,10,12,7,8,17,20,0.85
Chancel Mbemba,22,93'06,2,2,1,1,-,2,2,,5,4,2,-,-,4,2,3,20,21,3,4,25,28,0.89
Leander Dendoncker,32,93'06,1,2,3,3,2,1,3,1,,3,-,-,-,3,0,0,20,22,2,5,22,27,0.81
Anthony Vanden Borre,39,93'06,1,1,-,2,3,2,9,4,2,,2,-,-,1,3,3,14,17,10,14,27,34,0.79
Aleksandar Mitrović,45,88'34,-,2,-,6,3,2,3,-,-,-,,-,-,-,1,1,3,6,12,15,16,22,0.73
Cyriac 15,,14'46,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,1,0,1,0
Michael Heylen 24,,4'32,-,1,-,-,1,-,-,-,-,-,-,-,,-,0,0,2,2,0,0,2,2,1
Youri Tielemans 31,,24'27,-,4,4,3,1,-,1,-,4,2,-,-,1,,2,2,14,15,4,7,20,24,0.83
Total passes received:,,,13,42,32,30,32,16,26,15,20,27,16,0,3,17,22,28,205 227,,62,90,289,345,0.84
,,,,,,,,,,,,,,,,,,,,,,,,01:36:30CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,10 Dec 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
