Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 20 October 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group E - BayArena - Leverkusen,,,,,,,,,,,,,,,,,,,,,,,,,
Bayer 04 Leverkusen,,,,,,,,,,4 - 4,,,,,,,,AS Roma,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,4,5,7,10,18,21,23,26,38,44,14,19,35,PC,PA,PC,PA,PC,PA,PC,PA,%
Bernd Leno,1,"93'12""",,4,9,2,-,1,-,-,-,-,1,-,1,1,5,8,12,12,2,2,19,22,86%
Jonathan Tah,4,"93'12""",7,,5,3,4,1,1,3,10,2,3,2,1,-,0,4,31,33,11,11,42,48,88%
Papadopoulos,5,"93'12""",1,4,,2,1,14,4,1,1,-,8,-,-,-,2,4,24,25,10,10,36,39,92%
Javier Hernández,7,"93'12""",-,4,1,,2,1,4,1,4,2,3,1,1,-,0,0,14,14,10,11,24,25,96%
Hakan Çalhanoğlu,10,"93'12""",-,4,4,1,,4,3,-,3,5,3,3,-,-,3,5,17,19,10,12,30,36,83%
Wendell,18,"93'12""",1,-,2,2,11,,3,8,-,2,3,6,1,1,1,3,24,27,15,18,40,48,83%
Ömer Toprak,21,"79'08""",-,5,-,2,3,4,,3,4,3,7,1,1,-,0,1,18,20,15,18,33,39,85%
Christoph Kramer,23,"65'39""",-,4,3,3,5,3,4,,1,1,1,1,-,-,0,3,13,13,13,15,26,31,84%
Giulio Donati,26,"93'12""",4,2,2,2,2,1,2,2,,1,10,2,6,-,2,4,25,33,9,11,36,48,75%
Karim Bellarabi,38,"55'59""",-,1,-,3,2,2,3,1,3,,-,-,-,-,0,0,11,14,4,7,15,21,71%
Kevin Kampl,44,"93'12""",2,3,3,2,3,7,3,2,5,6,,5,3,1,2,3,29,34,14,19,45,56,80%
Admir Mehmedi 14,,"37'13""",-,2,1,3,2,3,1,-,4,-,7,,2,-,0,0,10,13,15,16,25,29,86%
Julian Brandt 19,,"27'33""",-,1,-,3,1,-,-,-,2,-,2,3,,-,0,1,9,9,3,4,12,14,86%
Vladlen Yurchenko 35,,"14'04""",-,-,1,-,-,1,-,-,-,-,-,1,-,,1,1,1,1,1,1,3,3,100%
Total passes received:,,,15,34,31,28,36,42,28,21,37,22,48,25,16,3,16,37,238 267 132 155,,,,386,459,84%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,25,2,3,4,11,15,16,24,27,35,44,7,9,14,PC,PA,PC,PA,PC,PA,PC,PA,%
Wojciech Szczęsny,25,"93'12""",,12,2,-,-,-,5,1,-,3,8,-,-,-,4,11,26,26,1,1,31,38,82%
Antonio Rüdiger,2,"93'12""",15,,10,1,1,5,5,2,1,2,3,-,-,-,4,4,35,37,6,6,45,47,96%
Lucas Digne,3,"93'12""",2,8,,1,3,3,3,4,2,-,-,2,-,2,2,3,17,20,11,11,30,34,88%
Radja Nainggolan,4,"93'12""",1,2,3,,3,4,2,2,1,3,3,-,-,2,3,4,20,27,3,6,26,37,70%
Mohamed Salah,11,"61'32""",1,-,1,9,,7,2,1,1,3,-,-,-,-,2,2,12,14,11,15,25,31,81%
Miralem Pjanić,15,"93'12""",-,3,4,6,4,,7,3,7,8,3,-,1,1,5,7,31,37,11,15,47,59,80%
Daniele De Rossi,16,"93'12""",2,4,5,6,2,4,,1,4,6,5,-,-,1,8,14,31,38,1,2,40,54,74%
Alessandro Florenzi,24,"89'15""",-,-,-,3,2,4,1,,3,3,-,-,-,1,1,1,8,11,8,10,17,22,77%
Gervinho,27,"84'57""",-,-,2,3,3,-,1,-,,1,-,-,-,2,0,0,7,8,5,7,12,15,80%
Vasilis Torosidis,35,"93'12""",2,-,1,5,6,7,4,2,1,,5,-,-,-,2,6,25,26,6,8,33,40,82%
Kostas Manolas,44,"93'12""",8,6,-,1,3,2,4,-,1,7,,-,-,-,4,8,21,22,7,7,32,37,86%
Juan Manuel Iturbe,7,"3'57""",-,-,1,-,-,-,-,-,-,-,-,,-,1,0,0,2,2,0,0,2,2,100%
Edin Džeko,9,"8'15""",-,-,-,-,-,2,-,1,-,-,-,-,,-,0,0,2,2,1,2,3,4,75%
Iago Falqué 14,,"31'40""",-,-,-,-,-,4,-,1,-,-,-,-,-,,0,0,3,4,2,2,5,6,83%
Total passes received:,,,31,35,29,35,27,42,34,18,21,36,27,2,1,10,35,60,240 274,,73,92,348,426,82%
,,,,,,,,,,,,,,,,,,,,,,,,00:54:51CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,21 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
