Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 20 October 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group H - Stadion Petrovskiy - St. Petersburg,,,,,,,,,,,,,,,,,,,,,,,,,
Football Club Zenit,,,,,,,,,,3 - 1,,,,,,,Olympique Lyonnais,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,41,2,4,6,7,10,17,21,22,24,28,5,13,14,PC,PA,PC,PA,PC,PA,PC,PA,%
Mikhail Kerzhakov,41,"94'12""",,-,-,1,-,2,-,-,4,1,1,-,-,-,8,15,1,1,0,0,9,16,56%
Aleksandr Anyukov,2,"94'12""",-,,-,1,6,1,1,-,-,4,2,-,-,1,2,3,9,12,5,6,16,21,76%
Domenico Criscito,4,"94'12""",1,-,,6,-,4,3,1,2,2,4,-,-,-,3,6,16,21,4,6,23,33,70%
Nicolas Lombaerts,6,"94'12""",2,-,9,,-,3,3,2,-,13,3,-,-,-,3,4,29,30,3,3,35,37,95%
Hulk,7,"94'12""",-,2,-,-,,8,3,2,3,-,3,-,1,-,0,2,11,16,11,11,22,29,76%
Danny,10,"89'23""",-,7,3,1,11,,5,4,4,2,10,-,-,3,3,4,34,39,13,14,50,57,88%
Oleg Shatov,17,"94'12""",-,-,3,3,5,2,,2,1,1,5,-,-,-,1,4,18,20,3,5,22,29,76%
Javi García,21,"84'19""",-,3,1,2,1,7,1,,-,7,-,-,-,-,4,4,16,16,2,4,22,24,92%
Artem Dzyuba,22,"75'41""",-,-,1,-,1,4,1,-,,1,2,-,-,-,0,0,3,4,7,7,10,11,91%
Ezequiel Garay,24,"94'12""",2,4,1,11,2,5,1,5,2,,7,-,-,1,7,12,31,32,3,3,41,47,87%
Axel Witsel,28,"94'12""",-,2,4,5,9,14,3,3,1,3,,-,-,1,1,3,29,29,15,16,45,48,94%
Aleksandr Ryazantsev,5,"4'49""",-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
Luís Neto 13,,"9'53""",-,2,1,-,1,-,-,-,-,-,-,-,,-,0,0,4,4,0,0,4,4,100%
Artur Yusupov 14,,"18'31""",-,-,-,-,1,1,1,-,-,-,-,-,3,,0,0,4,4,2,2,6,6,100%
Total passes received:,,,5,20,23,30,37,51,22,19,17,34,37,0,4,6,32,57,205 228,,68,77,305,362,84%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,2,8,10,12,13,15,19,20,21,23,9,11,27,PC,PA,PC,PA,PC,PA,PC,PA,%
Anthony Lopes,1,"94'12""",,9,3,-,-,4,1,1,1,2,5,-,1,-,7,10,16,16,4,4,27,30,90%
Mapou Yanga-Mbiwa,2,"94'12""",3,,5,-,5,6,2,1,2,10,7,-,-,1,0,4,34,36,8,9,42,49,86%
Corentin Tolisso,8,"94'12""",-,5,,2,8,8,10,8,5,12,4,-,3,-,6,6,42,45,17,20,65,71,92%
Alexandre Lacazette,10,"80'20""",-,-,6,,3,-,1,5,1,3,1,-,2,-,0,0,9,10,13,15,22,25,88%
Jordan Ferri,12,"71'29""",-,4,9,5,,19,2,6,11,7,-,-,-,-,2,3,37,43,24,26,63,72,88%
Christophe Jallet,13,"94'12""",4,10,9,3,12,,-,9,8,5,2,1,-,1,4,4,46,57,14,17,64,78,82%
Jérémy Morel,15,"94'12""",1,-,9,6,2,-,,10,2,3,5,-,2,-,1,3,25,28,14,17,40,48,83%
Mathieu Valbuena,19,"94'12""",-,-,8,4,9,9,10,,4,2,1,-,2,-,7,9,23,24,19,20,49,53,92%
Rafael,20,"83'46""",-,1,1,2,9,9,-,6,,2,-,-,1,-,0,1,19,23,12,14,31,38,82%
Maxime Gonalons,21,"94'12""",2,4,9,1,10,19,7,6,5,,4,-,1,-,11,12,48,48,9,12,68,72,94%
Samuel Umtiti,23,"94'12""",4,10,3,1,4,1,5,3,1,6,,-,-,-,2,2,29,31,7,7,38,40,95%
Claudio Beauvue,9,"13'52""",-,-,-,-,-,-,-,1,-,-,-,,-,1,0,0,1,1,1,1,2,2,100%
Rachid Ghezzal 11,,"22'43""",-,-,2,2,-,-,4,-,-,1,-,-,,-,0,0,5,5,4,4,9,9,100%
Maxwel Cornet 27,,"10'26""",-,-,1,-,-,-,-,-,-,1,-,-,-,,0,0,2,2,0,1,2,3,67%
Total passes received:,,,14,43,65,26,62,75,42,56,40,54,29,1,12,3,40,54,336 369 146 167,,,,522,590,88%
,,,,,,,,,,,,,,,,,,,,,,,,02:02:15CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,21 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
