Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Wednesday 21 October 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group D - City of Manchester Stadium - Manchester,,,,,,,,,,,,,,,,,,,,,,,,,
Manchester City FC,,,,,,,,,,2 - 1,,,,,,,,Sevilla FC,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,5,7,14,15,17,20,25,30,42,4,6,11,PC,PA,PC,PA,PC,PA,PC,PA,%
Joe Hart,1,"96'31""",,3,-,-,-,1,2,-,3,1,-,-,-,2,8,17,4,4,0,0,12,21,57%
Bacary Sagna,3,"96'31""",1,,-,1,3,5,14,8,2,1,4,-,2,-,0,1,33,33,8,9,41,43,95%
Pablo Zabaleta,5,"61'57""",-,-,,-,1,8,1,-,-,3,2,-,-,-,0,1,12,12,3,4,15,17,88%
Raheem Sterling,7,"96'31""",-,1,1,,-,1,5,-,-,-,3,-,1,2,0,1,7,11,7,7,14,19,74%
Wilfried Bony,14,"77'53""",-,-,-,3,,3,2,1,-,1,3,-,-,-,0,0,3,3,10,12,13,15,87%
Jesús Navas,15,"96'31""",-,3,3,2,4,,7,-,1,3,9,-,1,-,3,8,24,26,6,6,33,40,82%
Kevin De Bruyne,17,"94'33""",-,14,1,3,2,4,,2,2,-,8,-,-,1,4,7,23,26,10,16,37,49,76%
Eliaquim Mangala,20,"96'31""",2,8,-,-,-,-,4,,5,12,2,-,-,4,4,4,28,30,5,6,37,40,92%
Fernandinho,25,"96'31""",1,1,2,1,1,2,3,1,,2,2,-,1,3,4,4,10,10,6,8,20,22,91%
Nicolás Otamendi,30,"96'31""",-,4,5,-,2,9,-,7,1,,2,-,2,1,2,3,28,29,3,3,33,35,94%
Yaya Touré,42,"96'31""",-,3,3,4,1,3,10,3,3,2,,-,-,-,3,3,25,29,4,7,32,39,82%
Vincent Kompany,4,"1'58""",-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
Fernando,6,"18'38""",-,1,-,-,-,1,-,2,1,1,-,-,,2,0,1,7,7,1,1,8,9,89%
Aleksandar Kolarov 11,,"34'34""",-,-,-,4,-,-,3,2,1,-,1,-,-,,0,1,7,10,4,4,11,15,73%
Total passes received:,,,4,38,15,18,14,37,51,26,19,26,36,0,7,15,28,51,211 230,,67,83,306,364,84%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,2,3,4,5,8,9,19,20,22,23,7,15,25,PC,PA,PC,PA,PC,PA,PC,PA,%
Sergio Rico,1,"96'31""",,-,11,1,11,1,1,-,-,1,1,-,-,-,7,9,20,20,0,0,27,29,93%
Benoît Trémoulinas,2,"96'31""",1,,-,2,7,3,-,2,2,9,-,1,3,-,1,6,18,22,11,15,30,43,70%
Adil Rami,3,"96'31""",6,-,,8,11,3,2,4,3,1,2,-,-,1,9,11,31,31,1,1,41,43,95%
Grzegorz Krychowiak,4,"96'31""",2,7,7,,9,-,1,6,6,1,4,2,2,-,7,8,27,28,13,14,47,50,94%
Kolodziejczak,5,"96'31""",9,6,4,9,,7,1,7,1,5,1,2,2,-,5,8,41,42,8,9,54,59,92%
Vicente Iborra,8,"96'31""",-,1,6,3,6,,2,6,5,2,4,1,-,-,4,5,22,23,10,13,36,41,88%
Kevin Gameiro,9,"96'31""",-,1,-,-,-,3,,2,1,1,1,2,-,-,0,1,4,5,7,8,11,14,79%
Éver Banega,19,"67'29""",-,5,4,7,3,4,2,,6,5,5,-,-,-,7,10,26,27,8,9,41,46,89%
Vitolo,20,"96'31""",-,4,1,1,1,4,-,2,,2,9,6,1,-,0,2,21,24,10,11,31,37,84%
Yevhen Konoplyanka,22,"79'56""",-,11,-,1,1,-,-,6,1,,1,1,-,-,2,4,12,19,8,10,22,33,67%
Coke,23,"85'42""",1,1,2,1,-,2,3,4,5,-,,2,1,-,3,5,11,16,8,12,22,33,67%
Michael Krohn-Dehli,7,"29'02""",-,4,-,5,2,2,-,-,3,1,2,,2,1,3,3,16,18,3,5,22,26,85%
Steven N'Zonzi 15,,"16'34""",-,2,-,1,1,-,-,-,1,-,-,5,,-,1,2,6,6,3,3,10,11,91%
Mariano Ferreira 25,,"10'49""",-,-,1,1,-,-,-,-,1,-,-,-,-,,0,0,2,2,1,2,3,4,75%
Total passes received:,,,19,42,36,40,52,29,12,39,35,28,30,22,11,2,49,74,257 283,,91,112,397,469,85%
,,,,,,,,,,,,,,,,,,,,,,,,00:55:34CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,22 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
