Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 1 - Tuesday 16 September 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group D - BVB Stadion Dortmund - Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,
Borussia Dortmund,,,,,,,,,,2 - 0,,,,,,,,Arsenal FC,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,4,5,6,9,10,17,19,25,29,37,14,20,28,PC,PA,PC,PA,PC,PA,PC,PA,%
Roman Weidenfeller,1,93'34,,7,-,-,-,-,-,1,-,1,5,-,-,-,6,10,7,7,1,1,14,18,0.78
Neven Subotić,4,93'34,2,,4,5,1,6,4,2,6,2,4,-,-,-,6,8,23,25,7,8,36,41,0.88
Sebastian Kehl,5,45'20,-,8,,2,3,3,5,-,3,2,2,-,-,-,2,3,21,24,5,6,28,33,0.85
Sven Bender,6,93'34,-,5,2,,3,7,1,3,4,3,1,1,1,1,0,2,27,29,5,6,32,37,0.86
Ciro Immobile,9,85'30,1,2,1,2,,1,4,2,1,-,2,-,-,-,1,2,8,11,7,9,16,22,0.73
Henrikh Mkhitaryan,10,93'34,-,2,1,4,2,,3,2,-,2,13,1,1,1,2,3,16,19,14,19,32,41,0.78
Pierre-Emerick Aubameyang,17,93'34,-,-,-,1,5,5,,2,1,2,3,-,-,1,2,3,8,11,10,14,20,28,0.71
Kevin Grosskreutz,19,93'34,-,1,1,3,6,1,3,,1,3,1,-,-,1,0,1,9,12,12,13,21,26,0.81
Sokratis Papastathopoulos,25,93'34,3,4,3,3,2,-,3,-,,6,2,-,-,-,4,5,16,17,6,6,26,28,0.93
Marcel Schmelzer,29,78'55,-,1,3,4,4,-,-,6,1,,-,-,-,1,1,2,12,15,7,9,20,26,0.77
Erik Durm,37,93'34,4,3,8,1,-,8,1,-,1,-,,2,-,2,4,5,16,18,10,13,30,36,0.83
Miloš Jojić 14,,14'40,-,-,-,-,1,1,-,1,-,-,2,,-,-,0,0,2,2,3,3,5,5,1
Adrián Ramos 20,,8'04,-,-,-,-,-,-,1,-,-,-,1,-,,1,0,1,2,2,1,1,3,4,0.75
Matthias Ginter 28,,48'15,-,-,-,5,1,3,-,3,1,2,-,-,1,,0,0,4,4,12,12,16,16,1
Total passes received:,,,10,33,23,30,28,35,25,22,19,23,36,4,3,8,28,45,171 196 100 120,,,,299,361,0.83
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,4,6,8,10,11,16,17,23,39,9,15,19,PC,PA,PC,PA,PC,PA,PC,PA,%
Wojciech Szczęsny,1,93'34,,-,8,10,4,2,-,1,-,1,-,-,-,-,1,1,22,22,3,4,26,27,0.96
Kieran Gibbs,3,93'34,2,,-,3,5,4,-,1,6,4,-,4,-,-,2,2,15,18,12,12,29,32,0.91
Per Mertesacker,4,93'34,4,1,,6,7,10,-,3,-,-,9,-,2,2,1,1,35,38,8,8,44,47,0.94
Laurent Koscielny,6,93'34,4,5,6,,11,11,1,3,4,1,-,-,1,1,4,6,37,39,7,7,48,52,0.92
Mikel Arteta,8,76'31,1,7,10,7,,9,3,2,4,-,6,-,-,2,11,13,36,38,4,4,51,55,0.93
Jack Wilshere,10,93'34,1,1,5,2,6,,6,9,5,3,6,2,1,5,1,4,41,47,10,12,52,63,0.83
Mesut Özil,11,61'28,-,-,-,1,3,2,,5,2,4,3,-,-,-,1,2,11,12,8,9,20,23,0.87
Aaron Ramsey,16,61'44,-,2,2,1,2,4,-,,6,4,3,-,-,-,0,0,16,21,8,13,24,34,0.71
Alexis Sánchez,17,93'34,-,4,-,3,-,6,1,3,,1,1,1,2,2,1,2,14,20,9,12,24,34,0.71
Danny Welbeck,23,93'34,-,1,-,1,1,1,2,-,3,,5,-,1,1,0,0,12,13,4,5,16,18,0.89
Héctor Bellerín,39,93'34,-,-,3,1,1,7,7,2,3,1,,-,-,2,2,2,15,18,10,15,27,35,0.77
Lukas Podolski,9,17'03,-,3,1,-,-,2,-,-,-,-,-,,2,-,1,1,6,6,1,1,8,8,1
Alex Oxlade-Chamberlain 15,,32'06,1,1,1,2,2,1,-,-,3,-,1,1,,1,1,3,12,12,1,1,14,16,0.88
Santi Cazorla 19,,31'50,-,4,-,1,2,2,-,-,2,1,1,-,-,,4,5,7,9,2,3,13,17,0.76
Total passes received:,,,13,29,36,38,44,61,20,29,38,20,35,8,9,16,30,42,279 313,,87,106,396,461,0.86
,,,,,,,,,,,,,,,,,,,,,,,,03:16:40CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,17 Sep 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
