Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 1 - Wednesday 17 September 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group E - Fußball Arena München - Munich,,,,,,,,,,,,,,,,,,,,,,,,,
FC Bayern München,,,,,,,,,,1 - 0,,,,,,,Manchester City FC,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,5,9,13,17,18,19,21,25,27,4,10,14,PC,PA,PC,PA,PC,PA,PC,PA,%
Manuel Neuer,1,94'08,,-,9,-,6,11,5,-,-,-,-,-,-,-,5,6,24,24,2,2,31,32,0.97
Xabi Alonso,3,94'08,1,,8,1,6,11,8,8,11,2,12,-,2,1,9,13,53,57,9,11,71,81,0.88
Medhi Benatia,5,85'46,6,8,,2,15,12,-,1,7,6,2,-,-,-,5,8,51,52,3,3,59,63,0.94
Robert Lewandowski,9,94'08,-,1,-,,-,-,2,4,-,2,2,-,-,1,0,0,4,7,8,9,12,16,0.75
Rafinha,13,84'39,4,7,12,-,,5,2,-,12,12,1,-,3,-,5,8,42,46,11,12,58,66,0.88
Jérôme Boateng,17,94'08,7,13,20,5,3,,16,2,3,2,15,-,-,1,15,18,63,64,9,11,87,93,0.94
Juan Bernat,18,94'08,-,6,1,1,-,13,,9,3,4,11,1,-,-,2,2,33,39,14,15,49,56,0.88
Mario Götze,19,94'08,-,4,1,6,-,3,5,,7,1,7,-,-,-,0,0,22,26,12,15,34,41,0.83
Philipp Lahm,21,94'08,-,7,4,3,17,6,4,6,,9,1,-,-,-,3,4,42,44,12,13,57,61,0.93
Thomas Müller,25,76'16,-,1,3,-,9,-,1,2,5,,2,-,-,-,0,4,13,15,10,15,23,34,0.68
David Alaba,27,94'08,2,8,2,5,3,11,6,4,5,1,,2,-,1,4,4,34,35,12,13,50,52,0.96
Dante,4,8'22,1,1,-,-,-,1,1,-,-,-,1,,-,-,0,0,5,6,0,0,5,6,0.83
Arjen Robben 10,,17'52,-,-,-,-,-,-,-,-,1,-,-,-,,1,0,1,1,3,1,2,2,6,0.33
Claudio Pizarro 14,,9'28,-,-,1,-,-,-,-,1,-,-,2,-,-,,0,0,3,3,1,2,4,5,0.8
Total passes received:,,,21,56,61,23,59,73,50,37,54,39,56,3,5,5,48,68,390 421 104 123,,,,542,612,0.89
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,4,8,10,15,21,22,25,26,42,7,11,16,PC,PA,PC,PA,PC,PA,PC,PA,%
Joe Hart,1,94'08,,5,2,-,6,3,-,2,1,3,1,-,-,-,16,29,7,7,0,0,23,36,0.64
Bacary Sagna,3,94'08,1,,7,1,1,9,2,-,3,1,3,1,-,-,1,1,23,29,5,9,29,39,0.74
Vincent Kompany,4,94'08,3,9,,-,1,2,-,1,2,4,2,1,-,-,3,4,18,20,4,4,25,28,0.89
Samir Nasri,8,58'17,-,4,1,,1,-,9,7,7,3,4,-,-,-,1,1,20,21,15,16,36,38,0.95
Edin Džeko,10,74'40,-,1,-,1,,5,8,3,2,-,-,-,-,-,0,0,11,12,9,13,20,25,0.8
Jesús Navas,15,88'36,1,9,1,2,3,,7,1,1,-,4,5,-,-,4,5,15,16,15,18,34,39,0.87
David Silva,21,94'08,-,4,1,6,5,5,,5,5,2,13,2,-,1,3,3,26,27,20,22,49,52,0.94
Gaël Clichy,22,94'08,-,-,-,10,2,1,5,,1,4,3,2,-,2,1,3,13,15,16,17,30,35,0.86
Fernandinho,25,94'08,-,2,2,4,1,4,4,3,,9,6,2,-,1,4,4,23,27,11,11,38,42,0.9
Martín Demichelis,26,94'08,6,3,3,4,-,-,6,3,3,,4,-,-,-,2,2,24,24,6,6,32,32,1
Yaya Touré,42,94'08,-,2,2,5,5,2,10,4,5,2,,-,-,-,7,8,19,21,11,12,37,41,0.9
James Milner,7,35'51,-,5,1,-,-,2,-,-,3,1,-,,1,1,1,1,11,15,2,4,14,20,0.7
Aleksandar Kolarov 11,,5'31,-,-,-,-,-,-,-,2,-,-,1,1,,-,0,0,4,4,0,0,4,4,1
Sergio Agüero 16,,19'28,-,-,-,-,-,-,3,-,-,-,-,-,1,,0,0,1,1,3,3,4,4,1
Total passes received:,,,11,44,20,33,25,33,54,31,33,29,41,14,2,5,43,61,215 239 117 135,,,,375,435,0.86
,,,,,,,,,,,,,,,,,,,,,,,,03:27:02CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,18 Sep 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
