Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,
Group A - Malmö New Stadium - Malmö,,,,,,,,,,,,,,,
,Malmö FF,,,,,,0 - 2,,,,,Real Madrid CF,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Johan Wiland,1,"93'09""",,,,,,,,,,,,
,Anton Tinnerholm,3,"93'09""",,1,,,,,,3,,,,
,Oscar Lewicki,6,"93'09""",,,,,,,3,,,,,
,Enoch Kofi Adu,8,"93'09""",,,,,,,,,,,,
,Markus Rosenberg,9,"93'09""",,1,,,1,,3,,2,1,,
,Yoshimar Yotún,13,"77'46""",,,,,,,2,3,,2,1,
,Rasmus Bengtsson,17,"93'09""",,,,,,,1,,,,,
,Vladimir Rodić,20,"66'48""",,,,,,,,1,,,,
,Kári Árnason,21,"93'09""",,,,,,,,1,,,,
,Jo Inge Berget,23,"93'09""",,1,,,,,2,3,,1,,
,Nikola Djurdjić,28,"80'51""",,1,,,,,4,2,,,,
,Fredrik Andersson,29,,,,,,,,,,,,,
,Erdal Rakip,5,,,,,,,,,,,,,
,Agon Mehmeti,11,,,,,,,,,,,,,
,Magnus Wolff Eikrem,19,"26'21""",,,,,,,1,,,,,
,Tobias Sana,22,,,,,,,,,,,,,
,Felipe Carvalho,25,"12'18""",,,,,,,,,,,,
,Andreas Vindheim,26,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'09""",,,,,,,,,,,,1,Keylor Navas
,,"93'09""",,,,,,,,1,,,,2,Raphaël Varane
,,"93'09""",,,,,,,,,,,,6,Nacho
,,"93'09""",2,7,,,2,3,1,1,3,,,7,Cristiano Ronaldo
,,"93'09""",,,,,,1,,1,,,,8,Toni Kroos
,,"67'06""",,,,,1,,1,,,,,9,Karim Benzema
,,"93'09""",,,,,1,,4,2,,1,,14,Casemiro
,,"93'09""",,,,1,,,2,2,,,,15,Dani Carvajal
,,"72'26""",,,,,1,1,2,4,,1,,16,Mateo Kovačić
,,"93'09""",,,,,,,,1,,,,17,Álvaro Arbeloa
,,"83'16""",,,,,2,,3,1,1,1,,22,Isco
,,,,,,,,,,,,,,13,Kiko Casilla
,,,,,,,,,,,,,,12,Marcelo
,,"20'43""",,,,,,,,3,,,,18,Lucas Vázquez
,,"26'02""",,,,,,,,,,,,19,Luka Modrić
,,,,,,,,,,,,,,20,Jesé
,,"9'52""",,,,,1,,,,,,,21,Denis Cheryshev
,,,,,,,,,,,,,,29,Borja Mayoral
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:33:41CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,01 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
