Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,
Group G - Sammy Ofer Stadium - Haifa,,,,,,,,,,,,,,,
,Maccabi Tel Aviv FC,,,,,,0 - 2,,,,,FC Dynamo Kyiv,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Predrag Rajković,95,"93'14""",,,,,,,,,,,,
,Eliazer Dasa,2,"93'14""",,,,,,,,5,,,,
,Gal Alberman,6,"93'14""",,,,,,1,1,3,,,,
,Eran Zahavi,7,"93'14""",,1,,,2,1,,,3,,,
,Eden Ben Basat,9,"45'13""",,,,,1,,3,,,1,,
,Eytan Tibi,18,"93'14""",,,,,,,1,,,,,
,Avraham Rikan,22,"93'14""",,,,,,1,3,2,,1,,
,Nikola Mitrović,24,"60'42""",,,,,,,,,,,,
,Tal Ben Haim I,26,"93'14""",,,,,,,1,,,1,,
,Gil Vermouth,28,"78'17""",,,,,,,,2,,,,
,Dor Peretz,42,"93'14""",,,,,,,2,1,1,,,
,Daniel Lifshitz,1,,,,,,,,,,,,,
,Barak Itzhaki,10,"32'32""",,,,,,,1,1,,,,
,Tal Ben Haim II,11,"48'01""",,,,,1,,2,3,,,,
,Dor Miha,15,"14'57""",,,,,,,1,,,,,
,Omri Ben Harush,20,,,,,,,,,,,,,
,Oz Raly,27,,,,,,,,,,,,,
,Carlos García,31,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'14""",,,,,,,,,,,,1,Olexandr Shovkovskiy
,,"93'14""",,1,,,,,1,4,,,,2,Danilo Silva
,,"69'12""",,,,,,2,1,,,1,,4,Miguel Veloso
,,"93'14""",,,,,1,,2,,,1,,5,Antunes
,,"93'14""",,,,,,,,,,,,6,Aleksandar Dragovic
,,"93'14""",1,2,,,1,,1,5,,,,10,Andriy Yarmolenko
,,"80'30""",1,2,,,,1,3,1,,,,11,Júnior Moraes
,,"93'14""",,1,,,,,1,,,,,16,Serhiy Sydorchuk
,,"93'14""",,,,,,,3,,,,,17,Serhiy Rybalka
,,"78'10""",,1,,,,1,3,1,,,,25,Derlis González
,,"93'14""",,,,,1,,2,,,1,,34,Yevhen Khacheridi
,,,,,,,,,,,,,,23,Olexandr Rybka
,,,,,,,,,,,,,,8,Radosav Petrović
,,,,,,,,,,,,,,9,Mykola Morozyuk
,,,,,,,,,,,,,,20,Oleh Gusev
,,"12'45""",,,,,1,,,,,,,22,Artem Kravets
,,"15'04""",,,,,,,,,,,,24,Domagoj Vida
,,"24'02""",,,,,,,,2,,,,29,Vitaliy Buyalskiy
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:38:20CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,30 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
