Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,
Group B - Arena Khimki - Khimki,,,,,,,,,,,,,,,
,PFC CSKA Moskva,,,,,,3 - 2,,,,,PSV Eindhoven,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Igor Akinfeev,35,"93'38""",,,,,,,,1,,,,
,Mário Fernandes,2,"93'38""",,,,,,,,,,,,
,Pontus Wernbloom,3,"93'38""",,1,,,1,,2,,,,,
,Sergei Ignashevich,4,"93'38""",,,,,,,,,,,,
,Aleksei Berezutski,6,"93'38""",,,,,,,,,,,,
,Zoran Tošić,7,"66'25""",,1,,,,2,,1,,,,
,Alan Dzagoev,10,"93'38""",,,,,,2,,,,,,
,Ahmed Musa,18,"93'38""",1,1,,,1,,,3,,,,
,Georgi Schennikov,42,"93'38""",,,,,,,2,1,,1,,
,Bibras Natcho,66,"66'10""",,,,,,,1,,,,,
,Seydou Doumbia,88,"92'17""",2,2,,,3,1,3,1,,,,
,Sergei Chepchugov,1,,,,,,,,,,,,,
,Viktor Vasin,5,,,,,,,,,,,,,
,Kirill Panchenko,8,"1'21""",,,,,,1,,,,,,
,Kirill Nababkin,14,,,,,,,,,,,,,
,Aleksandrs Cauņa,19,,,,,,,,,,,,,
,Georgi Milanov,23,"27'12""",,,,,,,1,2,,,,
,Roman Eremenko,25,"27'28""",,,,,,1,,1,1,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'38""",,,,,,,1,,,1,,1,Jeroen Zoet
,,"93'38""",,,,,,,,,,,,3,Héctor Moreno
,,"80'02""",,,,,,,3,2,,2,1,4,Santiago Arias
,,"93'38""",,1,,,,,2,2,,,,5,Jeffrey Bruma
,,"93'38""",,1,,,2,1,1,2,,,,6,Davy Pröpper
,,"88'21""",,1,,,,,,1,1,,,10,Adam Maher
,,"93'38""",,1,,,,,,1,,,,11,Luciano Narsingh
,,"76'54""",2,3,,,1,,,,,,,16,Maxime Lestienne
,,"93'38""",,,,,,1,2,,3,1,,19,Jürgen Locadia
,,"76'40""",,1,,,,,2,,,,,20,Joshua Brenet
,,"93'38""",,,,,,,,1,,,,29,Jorrit Hendrix
,,,,,,,,,,,,,,22,Remko Pasveer
,,"16'44""",,,,,,1,,,,,,7,Gastón Pereiro
,,,,,,,,,,,,,,8,Stijn Schaars
,,"16'58""",,,,,,,,,,,,14,Simon Poulsen
,,"5'16""",,,,,,,,,,,,23,Rai Vloet
,,,,,,,,,,,,,,27,Steven Bergwijn
,,,,,,,,,,,,,,30,Jordy De Wijs
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,02:02:26CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,01 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
