Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,
Group F - Arsenal Stadium - London,,,,,,,,,,,,,,,
,Arsenal FC,,,,,,2 - 3,,,,,Olympiacos FC,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,David Ospina,13,"96'04""",,,,,,,,,,,,
,Kieran Gibbs,3,"96'04""",,,,,,,1,,1,,,
,Gabriel,5,"96'04""",,,,,,,2,1,,1,,
,Laurent Koscielny,6,"58'17""",,,,,,,1,,,,,
,Mesut Ö zil,11,"96'04""",,1,,,,,3,1,2,1,,
,Theo Walcott,14,"96'04""",1,2,,,1,1,,,,,,
,Alex Oxlade-Chamberlain,15,"96'04""",,,,,2,1,2,,,,,
,Alexis Sánchez,17,"96'04""",1,2,,,1,1,1,3,,1,,
,Santi Cazorla,19,"96'04""",,2,,,,1,,1,,,,
,Héctor Bellerín,24,"87'05""",,,,,,,,,,,,
,Francis Coquelin,34,"61'21""",,,,,,,1,,,,,
,Petr Čech,33,,,,,,,,,,,,,
,Mathieu Debuchy,2,,,,,,,,,,,,,
,Per Mertesacker,4,"37'47""",,2,,,,,,,,,,
,Aaron Ramsey,16,"34'43""",,,,,1,1,,1,,,,
,Nacho Monreal,18,,,,,,,,,,,,,
,Calum Chambers,21,,,,,,,,,,,,,
,Joel Campbell,28,"8'59""",,,,,,,,2,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"96'04""",,,,,,,,,,1,,16,Roberto
,,"96'04""",,,,,,,,,,,,3,Alberto Botía
,,"88'20""",,1,,,1,2,,3,,1,,7,Kostas Fortounis
,,"96'04""",,1,,,,,1,2,,,,11,Pajtim Kasami
,,"96'04""",,,,,,,,,,,,14,Omar Elabdellaoui
,,"96'04""",,,,,,,1,,,,,23,Dimitris Siovas
,,"96'04""",,,,,,,1,1,,,,30,Leandro Salino
,,"96'04""",1,1,,,,,1,1,,,,90,Felipe Pardo
,,"96'04""",,,,,,,1,,,1,,91,Esteban Cambiasso
,,"74'27""",,,,,,,1,1,,,,92,Sebá
,,"47'02""",,,,,,,1,,1,,,99,Ideye Brown
,,,,,,,,,,,,,,37,Stefanos Kapino
,,"49'02""",1,1,,,1,,3,,,1,,9,Alfred Finnbogason
,,,,,,,,,,,,,,10,Alejandro Domínguez
,,,,,,,,,,,,,,17,Alan Pulido
,,,,,,,,,,,,,,26,Arthur Masuaku
,,"7'44""",,,,,,,,,,,,29,Praxitelis Vouros
,,"21'37""",,,,,,,,1,,,,77,Hernâni
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,03:10:15CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,30 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
