Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,
Group E - Camp Nou - Barcelona,,,,,,,,,,,,,,,
,FC Barcelona,,,,,,2 - 1,,,,Bayer 04 Leverkusen,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Marc-André ter Stegen,1,"95'12""",,,,,,,,,,,,
,Gerard Piqué,3,"95'12""",,1,,,,,,1,,,,
,Ivan Rakitić,4,"73'18""",,2,,,,1,,,,,,
,Sergio Busquets,5,"95'12""",,,,,,,,3,,,,
,Dani Alves,6,"95'12""",,,,,,,4,2,,,,
,Andrés Iniesta,8,"62'01""",,,,,,,,,,,,
,Luis Suárez,9,"95'12""",1,2,,,,1,2,5,2,,,
,Neymar,11,"95'12""",,,1,,3,2,1,3,1,1,,
,Javier Mascherano,14,"95'12""",,,,,,,1,3,,1,,
,Sandro Ramírez,19,"64'19""",,1,,,1,1,,1,,,,
,Jérémy Mathieu,24,"95'12""",,,,,,,,1,,,,
,Jordi Masip,25,,,,,,,,,,,,,
,Douglas,2,,,,,,,,,,,,,
,Marc Bartra,15,,,,,,,,,,,,,
,Munir El Haddadi,17,"30'53""",,1,,,1,,1,1,,,,
,Jordi Alba,18,"33'11""",,,,,,,1,,,1,,
,Sergi Roberto,20,"21'54""",1,1,,,,,,1,,,,
,Gerard Gumbau,28,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'12""",,,,,,,,,,,,1,Bernd Leno
,,"95'12""",,,,,,,1,1,,,,4,Jonathan Tah
,,"95'12""",1,1,,,,,3,1,,1,,5,Kyriakos Papadopoulos
,,"56'06""",,1,,,1,,,,2,,,7,Javier Hernández
,,"95'12""",,,,,,,2,2,,1,,8,Lars Bender
,,"95'12""",,,,,1,,3,4,,1,,10,Hakan Çalhanoğlu
,,"95'12""",,,,,,,2,,,,,18,Wendell
,,"95'12""",,,,,,,,,1,,,23,Christoph Kramer
,,"77'12""",,,,,,,2,,,,,26,Giulio Donati
,,"67'14""",,1,,,2,,4,1,1,,,38,Karim Bellarabi
,,"95'12""",,,,,1,1,2,,,1,,44,Kevin Kampl
,,,,,,,,,,,,,,25,Dario Krešić
,,,,,,,,,,,,,,2,André Ramalho
,,"39'05""",,,,,,,,,,,,11,Stefan Kiessling
,,"17'59""",,,,,,,2,,,,,13,Roberto Hilbert
,,,,,,,,,,,,,,14,Admir Mehmedi
,,,,,,,,,,,,,,17,Sebastian Boenisch
,,"27'58""",,,,,,,1,,1,,,19,Julian Brandt
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:22:07CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,30 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
