Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,
Group C - Astana Arena - Astana,,,,,,,,,,,,,,,
,FC Astana,,,,,,2 - 2,,,,,Galatasaray AŞ,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Nenad Erić,1,"92'32""",,,,,,,,,,,,
,Marin Aničić,5,"92'32""",,,,,,,1,,,,,
,Nemanja Maksimović,6,"92'32""",,2,,,,,,,,,,
,Georgi Zhukov,8,"88'19""",,3,,,,1,2,1,,,,
,Foxi Kéthévoama,10,"81'47""",,,,,3,1,2,,1,,,
,Baurzhan Dzholchiyev,22,"78'05""",,,,,,,1,1,1,1,,
,Branko Ilić,33,"92'32""",,,,,,,1,,,,,
,Evgeni Postnikov,44,"92'32""",,,,,,,1,,,,,
,Dmitri Shomko,77,"92'32""",,,,,,,1,,,,,
,Roger Cañas,88,"92'32""",,1,,,,1,1,2,,,,
,Junior Kabananga,89,"92'32""",,1,,,2,,,,1,,,
,Mikhail Golubnichi,40,,,,,,,,,,,,,
,Aleksei Schetkin,9,"4'13""",,,,,,,,,,,,
,Serikzhan Muzhikov,11,"10'45""",,,,,,,,,,,,
,Igor Pikalkin,12,,,,,,,,,,,,,
,Abzal Beysebekov,15,,,,,,,,,,,,,
,Tanat Nuserbayev,17,"14'27""",,1,,,,,,,,,,
,Denys Dedechko,24,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"92'32""",,,,,,,,,,,,1,Fernando Muslera
,,"81'08""",1,1,,,,1,,,,,,5,Bilal Kisa
,,"90'19""",,1,,,1,1,,1,1,,,7,Yasin Öztekin
,,"92'32""",,,,,,,1,1,,1,,8,Selçuk İnan
,,"92'32""",,2,,,,,,3,,,,9,Umut Bulut
,,"92'32""",,1,,,2,,1,1,,,,10,Wesley Sneijder
,,"67'29""",,1,,,,,,1,,,,11,Lukas Podolski
,,"92'32""",,,,,,,,1,,,,22,Hakan Balta
,,"92'32""",,,,,,,2,1,,,,23,Lionel Carole
,,"92'32""",,,,,,,,,,,,26,Semih Kaya
,,"92'32""",,1,,,,,,1,1,,,64,Jason Denayer
,,,,,,,,,,,,,,99,Cenk Gönen
,,"25'03""",,,,,,,1,,,,,14,José Rodríguez
,,"11'24""",,,,,,,,,,1,,18,Sinan Gümüs
,,,,,,,,,,,,,,21,Aurélien Chedjou
,,,,,,,,,,,,,,29,Olcan Adın
,,,,,,,,,,,,,,52,Emre Çolak
,,"2'13""",,,,,,,,,,,,55,Sabri Sarıoğlu
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:32:32CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,01 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
