Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,
Group D - Juventus Stadium - Turin,,,,,,,,,,,,,,,
,Juventus,,,,,,2 - 0,,,,,,Sevilla FC,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Gianluigi Buffon,1,"93'03""",,,,,,,,,,,,
,Giorgio Chiellini,3,"93'03""",,,,,,1,1,1,,,,
,Sami Khedira,6,"75'33""",,,,,,,,,1,,,
,Álvaro Morata,9,"79'41""",1,1,,,1,1,2,3,3,,,
,Paul Pogba,10,"93'03""",,,,,3,,1,,,,,
,Hernanes,11,"93'03""",,1,,,1,1,1,1,,,,
,Andrea Barzagli,15,"93'03""",,,,,,1,2,,,,,
,Juan Cuadrado,16,"93'03""",,1,,,2,1,,1,1,,,
,Leonardo Bonucci,19,"93'03""",,,,,1,,1,1,,,,
,Paulo Dybala,21,"88'00""",,2,,,2,2,2,4,,,,
,Patrice Evra,33,"93'03""",,,,,,,,1,,,,
,Neto,25,,,,,,,,,,,,,
,Simone Zaza,7,"13'22""",1,1,,,1,,1,,,,,
,Alex Sandro,12,"17'30""",,,,,,,,,,,,
,Mario Lemina,18,,,,,,,,,,,,,
,Daniele Rugani,24,"5'03""",,,,,,,,,,,,
,Roberto Pereyra,37,,,,,,,,,,,,,
,Mattia Vitale,40,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'03""",,,,,,,,,,,,1,Sergio Rico
,,"93'03""",,,,,,,,,,,,2,Benoît Trémoulinas
,,"93'03""",,,,,,,2,3,,,,4,Grzegorz Krychowiak
,,"93'03""",,,,,,,1,,,,,5,Timothée Kolodziejczak
,,"93'03""",,,,,,,1,1,,,,7,Michael Krohn-Dehli
,,"65'09""",,,,,,,1,1,,,,9,Kevin Gameiro
,,"78'23""",,,,,,,,4,,,,10,José Antonio Reyes
,,"65'29""",,,,,,,5,,,,,15,Steven N'Zonzi
,,"93'03""",,,,,,,,,,,,17,Marco Andreolli
,,"93'03""",,1,,,,,1,,,,,22,Yevhen Konoplyanka
,,"93'03""",,,,,,,1,,,1,,23,Coke
,,,,,,,,,,,,,,31,David Soria
,,"27'33""",,,,,,,,1,,,,8,Vicente Iborra
,,"27'54""",,,,,,,1,,,,,11,Ciro Immobile
,,,,,,,,,,,,,,14,Sebastián Cristóforo
,,,,,,,,,,,,,,16,Luismi
,,,,,,,,,,,,,,25,Mariano Ferreira
,,"14'40""",,,,,,,,,,,,30,Juan Muñoz
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:51:04CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,01 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
