Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,
Group E - Borisov-Arena - Borisov,,,,,,,,,,,,,,,
,FC BATE Borisov,,,,,,3 - 2,,,,,,AS Roma,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Sergei Chernik,16,"96'05""",,,,,,,,,,,,
,Kaspars Dubra,4,"96'05""",,,,,,,,,,1,,
,Evgeni Yablonski,5,"96'05""",,1,,,,,3,,,,,
,Nemanja Nikolić,10,"88'25""",,,,,,2,,2,,,,
,Nikolai Signevich,13,"96'05""",,1,,,1,,5,2,1,,,
,Nemanja Milunović,19,"96'05""",,,,,,,1,,,1,,
,Igor Stasevich,22,"96'05""",1,1,,,,1,1,,,,,
,Filip Mladenović,25,"96'05""",2,2,,,,,,,,,,
,Denis Polyakov,33,"96'05""",,,,,,,,2,,,,
,Maksim Volodko,42,"86'25""",,,,,,1,3,1,,,,
,Mikhail Gordeichuk,62,"73'45""",,2,,1,,,2,,2,,,
,Artem Soroko,34,,,,,,,,,,,,,
,Aleksandr Karnitski,7,,,,,,,,,,,,,
,Aleksandr Volodko,8,"7'41""",,,,,1,,,,,,,
,Ilya Aleksievich,9,,,,,,,,,,,,,
,Aleksandar Jevtić,11,,,,,,,,,,,,,
,Aleksei Rios,17,"9'41""",,,,,,,,,,,,
,Aleksandr Hleb,81,"22'20""",,,,,,1,1,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"96'05""",,,,,,,,,,,,25,Wojciech Szczęsny
,,"96'05""",,,,,1,,,3,,1,,3,Lucas Digne
,,"96'05""",,1,,,1,1,,1,,,,4,Radja Nainggolan
,,"47'02""",,1,,,,1,,2,1,,,7,Juan Manuel Iturbe
,,"96'05""",,,,,2,1,1,1,,,,11,Mohamed Salah
,,"96'05""",,,,,1,2,1,2,,,,15,Miralem Pjanić
,,"96'05""",,,,,,,2,1,,1,,16,Daniele De Rossi
,,"38'15""",,,,,,,1,,,,,21,William Vainqueur
,,"93'48""",,,,1,1,1,,1,,,,24,Alessandro Florenzi
,,"96'05""",1,4,,,,,,,3,,,27,Gervinho
,,"96'05""",,,,,,,2,3,,1,,44,Kostas Manolas
,,,,,,,,,,,,,,26,Morgan De Sanctis
,,,,,,,,,,,,,,5,Leandro Castán
,,,,,,,,,,,,,,13,Maicon
,,"57'50""",,1,,,,,,,,,,14,Iago Falqué
,,"49'04""",1,1,,,,2,1,,,,,35,Vasilis Torosidis
,,,,,,,,,,,,,,48,Salih Uçan
,,"2'18""",,,,,,,,,,,,92,Edoardo Soleri
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:46:25CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,30 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
