Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,
Group B - Old Trafford - Manchester,,,,,,,,,,,,,,,
,Manchester United FC,,,,,,2 - 1,,,,,VfL Wolfsburg,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,David de Gea,1,"93'12""",,,,,,,,,,,,
,Memphis Depay,7,"61'44""",,3,,,,1,2,1,,1,,
,Juan Mata,8,"93'12""",1,2,,,,1,1,1,,,,
,Anthony Martial,9,"93'12""",,,,,1,,2,3,2,,,
,Wayne Rooney,10,"93'12""",,,,,1,,1,1,,,,
,Chris Smalling,12,"93'12""",1,1,,,,,2,1,,,,
,Daley Blind,17,"93'12""",,,,,,,1,,,,,
,Antonio Valencia,25,"45'06""",,,,,,,,,,,,
,Morgan Schneiderlin,28,"93'12""",,,,,,,4,1,,1,,
,Bastian Schweinsteiger,31,"71'46""",,,,,1,1,1,2,,1,,
,Matteo Darmian,36,"93'12""",,,,,,,,,,,,
,Sergio Romero,20,,,,,,,,,,,,,
,Phil Jones,4,"21'26""",,,,,,,1,,,,,
,Ashley Young,18,"48'06""",,,,,,,1,,,1,,
,James Wilson,19,,,,,,,,,,,,,
,Marouane Fellaini,27,,,,,,,,,,,,,
,Paddy McNair,33,,,,,,,,,,,,,
,Andreas Pereira,44,"31'27""",,,,,,1,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'12""",,,,,,,,,,,,1,Diego Benaglio
,,"93'12""",1,2,,,1,,2,2,1,1,,7,Daniel Caligiuri
,,"93'12""",,,,,,,1,1,,,,10,Julian Draxler
,,"93'12""",,,,,,,,3,1,,,11,Max Kruse
,,"69'31""",,,,,,,,,1,,,12,Bas Dost
,,"76'16""",,,,,,,1,2,1,,,15,Christian Träsch
,,"93'12""",,,,,,1,2,,,,,18,Dante
,,"93'12""",,,,,,,2,2,,,,23,Josuha Guilavogui
,,"93'12""",,,,,,,1,1,,,,25,Naldo
,,"69'12""",,,,,,,3,3,,,,27,Maximilian Arnold
,,"93'12""",,,,,1,,,1,,,,34,Ricardo Rodriguez
,,,,,,,,,,,,,,20,Max Grün
,,"23'41""",,,,,,,1,1,,,,3,Nicklas Bendtner
,,,,,,,,,,,,,,4,Marcel Schäfer
,,,,,,,,,,,,,,5,Timm Klose
,,"24'00""",,,,,1,,,,,,,17,André Schürrle
,,"16'56""",,,,,,,,,,,,24,Sebastian Jung
,,,,,,,,,,,,,,30,Paul Seguin
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:56:26CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,01 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
