Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 4 - Wednesday 5 November 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group H - Arena Lviv - Lviv,,,,,,,,,,,,,,,,,,,,,,,,,
FC Shakhtar Donetsk,,,,,,,,,,5 - 0,,,,,,,FC BATE Borisov,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,30,6,9,13,17,18,20,28,29,33,44,8,10,11,PC,PA,PC,PA,PC,PA,PC,PA,%
Andriy Pyatov,30,95'22,,-,-,-,-,5,2,1,-,2,2,-,-,-,4,4,7,7,1,1,12,12,1
Taras Stepanenko,6,95'22,1,,1,5,10,3,5,8,2,7,8,2,1,1,5,6,37,39,12,14,54,59,0.92
Luiz Adriano,9,95'22,-,-,,1,-,-,-,1,4,3,-,-,-,2,1,1,5,7,5,9,11,17,0.65
Vyacheslav Shevchuk,13,65'43,1,3,-,,2,1,1,7,3,-,12,-,-,-,0,0,24,26,6,6,30,32,0.94
Fernando,17,68'02,-,5,2,5,,5,10,8,5,16,7,-,-,1,6,7,49,50,9,10,64,67,0.96
Ivan Ordets,18,95'22,2,6,-,2,5,,-,1,-,10,15,2,-,1,6,7,35,36,3,3,44,46,0.96
Douglas Costa,20,95'22,-,5,1,5,7,5,,2,6,12,6,1,3,5,11,11,28,30,19,27,58,68,0.85
Taison,28,75'06,-,9,2,8,9,3,4,,6,3,3,2,-,1,3,4,29,33,18,21,50,58,0.86
Alex Teixeira,29,95'22,-,5,9,1,-,1,2,4,,4,4,1,-,7,0,0,22,24,16,23,38,47,0.81
Darijo Srna,33,95'22,-,6,-,2,11,4,15,5,5,,11,6,1,4,17,20,42,47,11,12,70,79,0.89
Yaroslav Rakitskiy,44,95'22,2,6,2,8,13,9,9,14,5,5,,4,1,1,10,12,59,61,10,10,79,83,0.95
Fred,8,27'20,-,2,1,-,-,-,2,-,2,3,2,,6,5,2,2,17,18,4,4,23,24,0.96
Bernard 10,,20'17,-,1,-,-,-,1,2,-,1,3,2,3,,2,1,1,10,11,4,5,15,17,0.88
Marlos 11,,29'39,-,1,-,-,1,1,8,1,8,4,1,3,3,,2,2,16,17,13,13,31,32,0.97
Total passes received:,,,6,49,18,37,58,38,60,52,47,72,73,24,15,30,68,77,380,406 131 158,,,579,641,0.9
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,16,3,5,7,8,13,14,22,33,62,77,20,23,42,PC,PA,PC,PA,PC,PA,PC,PA,%
Sergei Chernik,16,95'22,,3,-,-,-,-,-,1,1,1,-,-,2,-,1,1,7,7,0,0,8,8,1
Vitali Gayduchik,3,95'22,3,,1,-,2,2,-,-,1,-,-,2,1,-,1,1,8,10,3,4,12,15,0.8
Evgeni Yablonski,5,60'48,-,1,,2,2,3,2,1,3,-,1,-,-,-,1,2,13,13,1,1,15,16,0.94
Aleksandr Karnitski,7,95'22,-,1,1,,4,5,-,4,-,1,1,-,1,-,1,2,8,16,9,14,18,32,0.56
Aleksandr Volodko,8,95'22,1,1,2,4,,2,-,6,3,-,1,-,4,2,4,5,18,19,4,7,26,31,0.84
Nikolai Signevich,13,71'49,-,1,5,3,1,,1,-,-,4,1,-,-,2,1,2,9,11,8,14,18,27,0.67
Anri Khagush,14,47'21,-,-,-,2,-,1,,-,-,3,1,-,-,-,0,2,4,4,3,4,7,10,0.7
Filip Mladenović,22,95'22,2,-,1,5,3,5,-,,1,3,2,-,-,1,4,4,9,9,10,12,23,25,0.92
Denis Polyakov,33,95'22,2,1,-,1,3,-,-,5,,-,-,-,-,-,0,1,9,9,3,3,12,13,0.92
Mikhail Gordeychuk,62,95'22,1,-,-,1,2,1,2,2,-,,-,-,2,2,0,0,10,10,3,8,13,18,0.72
Andriy Yakovlev,77,47'21,-,-,-,2,1,1,1,-,-,-,,-,-,-,0,0,1,1,4,5,5,6,0.83
Vitali Rodionov 20,,23'33,-,-,-,-,-,-,-,-,-,1,-,,1,1,0,0,2,2,1,2,3,4,0.75
Edgar Olekhnovich 23,,48'01,-,2,-,1,1,-,-,-,-,3,-,1,,-,3,3,4,5,1,2,8,10,0.8
Maksim Volodko 42,,34'35,-,-,-,-,2,-,-,1,-,1,-,-,-,,1,2,1,3,2,3,4,8,0.5
Total passes received:,,,9,10,10,21,21,20,6,20,9,17,7,3,11,8,17,25,103 119,,52,79,172,223,0.77
,,,,,,,,,,,,,,,,,,,,,,,,05:00:29CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,06 Nov 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
