Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group F - Fußball Arena München - Munich,,,,,,,,,,,,,,,,,,,,,,,,,
FC Bayern München,,,,,,,,,,5 - 0,,,,,,,GNK Dinamo Zagreb,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,6,9,11,17,18,19,21,27,29,32,8,13,25,PC,PA,PC,PA,PC,PA,PC,PA,%
Manuel Neuer,1,"92'10""",,6,1,-,5,1,1,4,11,-,2,1,4,-,10,11,26,26,0,0,36,37,97%
Thiago Alcántara,6,"92'10""",1,,10,10,5,3,9,9,16,6,16,4,1,4,12,16,58,65,24,26,94,107,88%
Robert Lewandowski,9,"92'10""",-,3,,2,2,-,5,2,-,3,2,1,-,1,1,1,12,12,8,12,21,25,84%
Douglas Costa,11,"57'16""",-,5,2,,1,6,5,2,6,2,5,-,-,-,4,5,18,22,12,13,34,40,85%
Jérôme Boateng,17,"63'17""",3,6,1,4,,2,6,9,11,6,14,3,-,-,8,10,46,52,11,12,65,74,88%
Juan Bernat,18,"45'07""",1,6,-,9,1,,5,-,8,-,1,-,-,-,1,2,18,20,12,12,31,34,91%
Mario Götze,19,"92'10""",-,12,5,4,6,3,,2,12,6,9,1,2,-,1,1,41,43,20,20,62,64,97%
Philipp Lahm,21,"92'10""",7,9,2,4,6,-,2,,7,7,8,5,2,4,5,6,44,47,14,14,63,67,94%
David Alaba,27,"92'10""",7,18,5,5,21,15,19,-,,2,5,1,7,1,8,8,75,76,23,26,106,110,96%
Kingsley Coman,29,"92'10""",-,5,1,-,2,-,4,9,5,,3,-,-,5,0,1,23,23,11,12,34,36,94%
Joshua Kimmich,32,"92'10""",4,15,6,3,10,2,8,10,19,3,,7,1,3,10,11,59,60,22,25,91,96,95%
Javi Martínez,8,"47'03""",-,5,1,-,4,-,1,6,5,-,2,,9,2,4,4,28,30,3,3,35,37,95%
Rafinha 13,,"28'53""",1,2,1,-,-,-,4,5,6,1,6,5,,-,5,5,20,20,6,6,31,31,100%
Thomas Müller 25,,"34'55""",-,3,2,-,-,-,1,2,-,4,3,1,-,,0,0,13,14,3,4,16,18,89%
Total passes received:,,,24,95,37,41,63,32,70,60,106,40,76,29,26,20,69,81,481,510 169 185,,,719,776,93%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,34,2,8,10,11,16,19,20,26,77,87,9,13,30,PC,PA,PC,PA,PC,PA,PC,PA,%
Eduardo,34,"92'10""",,3,-,2,8,-,1,-,-,-,1,-,1,-,12,24,3,3,1,1,16,28,57%
Soudani,2,"92'10""",-,,-,2,1,1,-,2,-,3,-,-,-,1,1,1,2,3,7,10,10,14,71%
Domagoj Antolić,8,"92'10""",-,5,,4,3,1,5,4,2,1,2,-,1,-,4,6,20,20,4,6,28,32,88%
Paulo Machado,10,"60'47""",-,3,-,,1,-,1,2,1,1,1,-,-,-,0,1,8,10,2,2,10,13,77%
Junior Fernandes,11,"92'10""",-,3,5,2,,1,2,-,-,1,-,-,-,1,2,2,7,15,6,8,15,25,60%
Arijan Ademi,16,"92'10""",3,1,1,1,-,,1,-,3,-,5,-,2,3,0,0,12,12,8,8,20,20,100%
Josip Pivarić,19,"92'10""",1,-,2,1,7,1,,-,1,-,3,-,-,-,0,0,10,12,6,6,16,18,89%
Marko Pjaca,20,"68'56""",-,2,4,-,2,-,-,,1,-,1,-,-,-,0,1,7,10,3,3,10,14,71%
Filip Benković,26,"45'07""",1,-,1,-,-,1,-,1,,3,2,-,-,-,1,1,8,9,0,0,9,10,90%
Alexandru Măţel,77,"92'10""",1,2,6,1,-,2,-,1,1,,-,-,1,-,0,1,12,12,3,4,15,17,88%
Jérémy Taravel,87,"92'10""",2,-,3,-,2,5,3,1,1,-,,1,-,1,3,5,11,12,5,6,19,23,83%
Ángelo Henríquez,9,"23'15""",-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,1,0,0,0,1,0%
Gonçalo Santos 13,,"47'03""",2,-,-,-,-,2,-,-,-,1,1,-,,1,2,4,5,5,0,0,7,9,78%
Marko Rog 30,,"31'23""",-,1,-,-,1,1,-,-,-,-,-,-,1,,0,0,3,4,1,1,4,5,80%
Total passes received:,,,10,20,22,13,25,15,13,11,10,10,16,1,6,7,25,46,108 128,,46,55,179,229,78%
,,,,,,,,,,,,,,,,,,,,,,,,02:11:10CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,30 Sep 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
