Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group H - Stade de Gerland - Lyon,,,,,,,,,,,,,,,,,,,,,,,,,
Olympique Lyonnais,,,,,,,,,,0 - 1,,,,,,,,Valencia CF,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,5,8,10,13,14,15,19,21,23,26,9,11,12,PC,PA,PC,PA,PC,PA,PC,PA,%
Anthony Lopes,1,"95'25""",,-,-,-,1,-,-,-,-,12,1,-,-,-,6,8,8,8,0,0,14,16,88%
Milan Biševac,5,"95'25""",3,,3,-,16,4,1,3,3,10,1,-,-,4,5,5,37,38,6,6,48,49,98%
Corentin Tolisso,8,"95'25""",-,1,,4,3,1,5,8,6,6,3,-,-,6,5,5,31,33,7,14,43,52,83%
Alexandre Lacazette,10,"75'35""",-,-,4,,1,-,3,5,2,-,2,-,-,4,2,2,9,12,10,10,21,24,88%
Christophe Jallet,13,"95'25""",2,2,3,4,,4,1,22,6,6,4,-,-,17,9,10,44,47,18,25,71,82,87%
Sergi Darder,14,"42'27""",1,-,1,1,3,,-,1,3,-,4,-,-,-,2,2,8,10,4,4,14,16,88%
Jérémy Morel,15,"79'39""",-,-,6,5,-,-,,4,6,3,1,-,-,1,3,6,15,20,8,10,26,36,72%
Mathieu Valbuena,19,"95'25""",-,1,6,7,20,1,3,,2,1,12,1,3,11,7,9,39,43,22,23,68,75,91%
Maxime Gonalons,21,"95'25""",-,7,8,2,8,3,4,1,,8,1,-,1,9,12,14,32,37,8,9,52,60,87%
Samuel Umtiti,23,"95'25""",1,9,7,3,-,1,10,4,6,,2,-,3,5,10,11,31,37,10,10,51,58,88%
Aldo Kalulu,26,"95'25""",-,1,2,1,3,1,1,4,3,2,,-,-,4,2,2,7,11,13,15,22,28,79%
Claudio Beauvue,9,"19'50""",-,-,-,-,-,-,-,1,1,-,1,,-,1,0,0,2,2,2,2,4,4,100%
Rachid Ghezzal 11,,"15'45""",-,-,2,-,1,-,-,1,-,1,-,2,,-,2,2,1,3,4,5,7,10,70%
Jordan Ferri 12,,"52'58""",-,7,4,3,18,-,2,13,4,2,3,1,-,,4,4,45,47,8,9,57,60,95%
Total passes received:,,,7,28,46,30,74,15,30,67,42,51,35,4,7,62,69,80,309 348 120 142,,,,498,570,87%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,24,2,5,6,7,8,10,11,15,18,23,4,12,17,PC,PA,PC,PA,PC,PA,PC,PA,%
Jaume Doménech,24,"95'25""",,2,-,-,1,1,-,1,-,-,2,-,-,1,6,17,2,3,0,0,8,20,40%
João Cancelo,2,"95'25""",-,,3,-,-,17,5,1,6,2,-,-,-,-,1,1,19,22,14,17,34,40,85%
Shkodran Mustafi,5,"95'25""",1,5,,-,2,6,1,-,3,7,5,-,-,-,5,7,21,21,4,4,30,32,94%
Lucas Orbán,6,"95'25""",-,-,-,,1,-,3,6,1,2,4,1,-,1,0,1,13,17,6,8,19,26,73%
Álvaro Negredo,7,"72'42""",-,-,-,-,,3,1,3,3,1,-,-,-,-,2,2,5,7,4,6,11,15,73%
Sofiane Feghouli,8,"95'25""",-,13,3,2,1,,9,4,5,4,-,-,-,1,5,5,21,27,16,19,42,51,82%
Daniel Parejo,10,"95'25""",-,4,-,1,3,6,,7,11,7,-,-,-,3,6,7,24,28,12,12,42,47,89%
Pablo Piatti,11,"95'25""",-,-,-,7,4,1,5,,7,-,2,-,-,1,3,3,12,19,12,16,27,38,71%
Enzo Pérez,15,"85'53""",-,8,3,3,-,6,8,8,,5,3,1,-,-,3,4,34,39,8,8,45,51,88%
Javi Fuego,18,"95'25""",1,5,8,3,1,1,7,1,8,,3,-,-,1,8,9,25,28,6,7,39,44,89%
Aymen Abdennour,23,"61'06""",2,-,4,5,-,-,3,6,1,7,,-,-,-,1,1,26,27,1,3,28,31,90%
Aderlan Santos,4,"34'19""",1,-,-,-,-,-,-,-,1,-,-,,-,1,0,1,1,2,2,2,3,5,60%
Danilo Barbosa 12,,"9'31""",-,-,-,-,-,-,-,1,-,-,-,-,,-,0,0,1,1,0,0,1,1,100%
Rodrigo 17,,"22'43""",-,-,-,-,-,1,2,1,-,-,-,-,-,,0,0,1,1,3,5,4,6,67%
Total passes received:,,,5,37,21,21,13,42,44,39,46,35,19,2,0,9,40,58,205 242,,88,107,333,407,82%
,,,,,,,,,,,,,,,,,,,,,,,,01:47:29CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,30 Sep 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
