Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group E - Borisov-Arena - Borisov,,,,,,,,,,,,,,,,,,,,,,,,,
FC BATE Borisov,,,,,,,,,,3 - 2,,,,,,,,AS Roma,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,16,4,5,10,13,19,22,25,33,42,62,8,17,81,PC,PA,PC,PA,PC,PA,PC,PA,%
Sergei Chernik,16,"96'05""",,2,-,-,8,1,1,2,-,1,-,-,-,1,13,23,2,3,1,1,16,27,59%
Kaspars Dubra,4,"96'05""",3,,3,2,2,6,1,2,5,1,-,-,-,1,4,8,17,19,5,6,26,33,79%
Evgeni Yablonski,5,"96'05""",-,1,,3,5,4,4,1,3,2,1,-,2,1,2,3,19,20,6,6,27,29,93%
Nemanja Nikolić,10,"88'25""",-,-,-,,5,3,1,6,2,5,2,-,-,1,2,6,16,22,7,8,25,36,69%
Nikolai Signevich,13,"96'05""",-,-,3,6,,-,5,2,1,4,6,-,-,2,1,1,13,17,15,21,29,39,74%
Nemanja Milunović,19,"96'05""",3,8,2,4,6,,2,4,1,6,1,-,-,1,9,12,21,23,8,9,38,44,86%
Igor Stasevich,22,"96'05""",2,1,1,3,-,1,,1,5,2,4,-,-,1,2,5,13,16,6,10,21,31,68%
Filip Mladenović,25,"96'05""",1,1,2,5,3,4,-,,-,-,3,1,-,-,2,3,11,14,7,11,20,28,71%
Denis Polyakov,33,"96'05""",1,8,2,2,3,1,6,-,,-,-,-,1,1,2,5,14,17,9,10,25,32,78%
Maksim Volodko,42,"86'25""",-,-,1,5,6,-,1,5,-,,3,-,-,-,0,0,9,11,12,14,21,25,84%
Mikhail Gordeichuk,62,"73'45""",-,1,-,1,3,1,3,2,-,3,,-,-,-,1,1,10,10,3,5,14,16,88%
Aleksandr Volodko,8,"7'41""",-,-,-,-,-,-,-,-,-,-,-,,-,1,0,0,0,0,1,1,1,1,100%
Aleksei Rios 17,,"9'41""",-,-,-,-,-,-,1,-,-,-,-,-,,-,0,0,0,0,1,3,1,3,33%
Aleksandr Hleb 81,,"22'20""",-,1,-,2,-,-,2,1,1,-,-,-,-,,0,0,6,6,1,1,7,7,100%
Total passes received:,,,10,23,14,33,41,21,27,26,18,24,20,1,3,10,38,67,151 178,,82,106,271,351,77%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,25,3,4,7,11,15,16,21,24,27,44,14,35,92,PC,PA,PC,PA,PC,PA,PC,PA,%
Wojciech Szczęsny,25,"96'05""",,-,-,-,1,-,9,-,2,-,5,-,-,-,2,6,8,8,7,7,17,21,81%
Lucas Digne,3,"96'05""",2,,10,-,2,3,7,6,1,3,2,12,-,-,3,3,20,23,25,30,48,56,86%
Radja Nainggolan,4,"96'05""",1,12,,3,4,8,8,1,2,3,4,11,5,-,6,7,44,51,12,13,62,71,87%
Juan Manuel Iturbe,7,"47'02""",-,1,-,,1,2,1,-,-,1,-,1,-,-,0,0,2,4,5,6,7,10,70%
Mohamed Salah,11,"96'05""",-,1,3,1,,12,2,2,4,1,1,3,1,-,3,3,11,15,17,18,31,36,86%
Miralem Pjanić,15,"96'05""",1,8,11,3,14,,7,2,8,10,6,6,7,-,8,10,55,61,20,21,83,92,90%
Daniele De Rossi,16,"96'05""",4,9,7,1,1,13,,4,2,3,16,7,1,-,7,11,53,56,8,8,68,75,91%
William Vainqueur,21,"38'15""",-,3,4,3,-,3,1,,1,2,1,-,-,-,0,1,12,13,6,6,18,20,90%
Alessandro Florenzi,24,"93'48""",2,4,2,1,3,12,1,1,,8,8,1,5,-,5,7,31,35,12,16,48,58,83%
Gervinho,27,"96'05""",-,6,2,-,1,3,2,-,3,,1,4,3,-,3,3,14,15,9,15,25,32,78%
Kostas Manolas,44,"96'05""",1,2,2,-,4,11,16,-,17,2,,2,7,-,4,4,47,48,13,14,64,66,97%
Iago Falqué 14,,"57'50""",-,11,6,-,5,6,6,-,5,3,1,,-,-,6,8,28,30,9,10,43,48,90%
Vasilis Torosidis 35,,"49'04""",-,-,1,-,3,3,1,-,6,-,4,4,,-,0,2,16,18,6,8,22,28,79%
Edoardo Soleri 92,,"2'18""",-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,2,0,2,0%
Total passes received:,,,11,57,48,12,39,76,61,16,51,36,49,51,29,0,47,65,341 377 149 174,,,,536,615,87%
,,,,,,,,,,,,,,,,,,,,,,,,01:46:32CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,30 Sep 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
