Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group B - Old Trafford - Manchester,,,,,,,,,,,,,,,,,,,,,,,,,
Manchester United FC,,,,,,,,,,2 - 1,,,,,,,VfL Wolfsburg,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,7,8,9,10,12,17,25,28,31,36,4,18,44,PC,PA,PC,PA,PC,PA,PC,PA,%
David de Gea,1,"93'12""",,-,-,2,-,2,5,1,-,1,-,-,1,-,3,9,8,8,1,1,12,18,67%
Memphis Depay,7,"61'44""",-,,3,-,1,-,1,-,3,2,2,-,-,-,3,3,7,9,2,7,12,19,63%
Juan Mata,8,"93'12""",1,4,,5,4,2,5,4,3,5,-,-,9,-,5,5,25,27,12,12,42,44,95%
Anthony Martial,9,"93'12""",-,1,2,,8,-,-,-,2,2,-,-,-,-,0,1,10,12,5,5,15,18,83%
Wayne Rooney,10,"93'12""",2,1,7,4,,1,2,1,6,5,-,-,2,1,5,6,19,20,8,8,32,34,94%
Chris Smalling,12,"93'12""",3,1,1,1,1,,13,7,6,7,3,-,3,1,6,9,37,39,4,4,47,52,90%
Daley Blind,17,"93'12""",4,4,3,1,1,9,,1,7,13,4,-,2,-,10,12,36,39,3,5,49,56,88%
Antonio Valencia,25,"45'06""",3,2,6,4,1,6,-,,6,1,-,-,-,-,3,4,18,19,8,9,29,32,91%
Morgan Schneiderlin,28,"93'12""",-,1,8,1,6,6,2,9,,3,4,-,4,-,3,4,30,35,11,11,44,50,88%
Schweinsteiger,31,"71'46""",1,5,2,4,6,6,8,3,5,,5,-,1,-,5,8,36,41,5,7,46,56,82%
Matteo Darmian,36,"93'12""",2,4,-,1,1,2,5,-,3,3,,-,-,3,2,3,16,18,6,6,24,27,89%
Phil Jones,4,"21'26""",-,-,-,-,-,-,-,-,-,-,-,,1,-,0,0,0,0,1,1,1,1,100%
Ashley Young 18,,"48'06""",-,-,6,2,1,3,-,-,2,-,-,1,,-,2,7,8,10,5,5,15,22,68%
Andreas Pereira 44,,"31'27""",-,-,-,-,3,-,-,-,-,2,-,-,-,,1,2,4,5,0,0,5,7,71%
Total passes received:,,,16,23,38,25,33,37,41,26,43,44,18,1,23,5,48,73,254 282,,71,81,373,436,86%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,7,10,11,12,15,18,23,25,27,34,3,17,24,PC,PA,PC,PA,PC,PA,PC,PA,%
Diego Benaglio,1,"93'12""",,-,-,2,1,1,2,1,16,1,2,-,-,1,8,12,19,19,0,0,27,31,87%
Daniel Caligiuri,7,"93'12""",2,,5,2,1,-,1,4,2,1,4,-,2,2,3,7,16,22,7,9,26,38,68%
Julian Draxler,10,"93'12""",-,7,,6,3,5,-,3,2,1,2,1,2,1,3,3,25,28,5,8,33,39,85%
Max Kruse,11,"93'12""",-,6,2,,4,3,-,6,-,7,5,-,-,1,4,6,19,24,11,12,34,42,81%
Bas Dost,12,"69'31""",-,1,3,4,,-,1,5,-,1,1,-,-,-,0,1,6,9,10,11,16,21,76%
Christian Träsch,15,"76'16""",2,1,6,3,-,,1,5,5,2,-,-,2,-,6,6,16,18,5,5,27,29,93%
Dante,18,"93'12""",4,3,1,1,-,-,,1,3,2,3,-,-,1,4,5,13,16,2,2,19,23,83%
Josuha Guilavogui,23,"93'12""",1,5,6,4,1,7,2,,6,-,3,-,1,-,2,4,23,24,11,12,36,40,90%
Naldo,25,"93'12""",8,3,5,2,3,11,3,4,,2,1,-,-,1,4,6,32,36,7,7,43,49,88%
Maximilian Arnold,27,"69'12""",-,4,2,3,1,1,2,-,2,,3,-,-,-,3,4,10,12,5,5,18,21,86%
Ricardo Rodriguez,34,"93'12""",-,6,4,1,1,-,2,1,6,1,,-,2,-,4,8,15,19,5,7,24,34,71%
Nicklas Bendtner,3,"23'41""",-,-,1,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,1,2,1,2,50%
André Schürrle 17,,"24'00""",-,-,1,2,-,1,-,-,-,-,1,-,,-,3,3,0,1,2,3,5,7,71%
Sebastian Jung 24,,"16'56""",-,1,1,1,-,-,-,1,1,-,-,1,2,,0,0,7,7,1,2,8,9,89%
Total passes received:,,,17,37,37,31,15,29,14,31,43,18,25,2,11,7,44,65,201 235,,72,85,317,385,82%
,,,,,,,,,,,,,,,,,,,,,,,,00:56:31CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,01 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
