Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group B - Arena Khimki - Khimki,,,,,,,,,,,,,,,,,,,,,,,,,
PFC CSKA Moskva,,,,,,,,,,3 - 2,,,,,,,PSV Eindhoven,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,35,2,3,4,6,7,10,18,42,66,88,8,23,25,PC,PA,PC,PA,PC,PA,PC,PA,%
Igor Akinfeev,35,"93'38""",,-,1,3,-,1,-,1,1,1,-,-,1,-,5,18,4,4,0,0,9,22,41%
Mário Fernandes,2,"93'38""",-,,2,1,2,7,2,-,1,1,3,-,1,-,0,0,9,11,11,14,20,25,80%
Pontus Wernbloom,3,"93'38""",1,-,,2,5,3,5,-,3,1,-,-,2,3,1,2,13,21,11,13,25,36,69%
Sergei Ignashevich,4,"93'38""",1,6,-,,2,3,4,2,6,1,1,-,1,1,11,14,17,19,0,1,28,34,82%
Aleksei Berezutski,6,"93'38""",1,2,3,3,,2,4,2,4,5,-,-,-,-,4,5,16,18,6,6,26,29,90%
Zoran Tošić,7,"66'25""",-,8,1,2,1,,3,2,1,5,1,-,-,-,1,2,11,16,12,15,24,33,73%
Alan Dzagoev,10,"93'38""",1,4,3,7,3,8,,3,2,6,4,-,1,2,2,4,30,36,12,13,44,53,83%
Ahmed Musa,18,"93'38""",-,2,2,1,-,-,3,,3,1,4,-,-,1,0,0,11,17,6,12,17,29,59%
Georgi Schennikov,42,"93'38""",1,-,3,1,-,-,3,6,,3,4,-,-,5,2,4,15,18,9,10,26,32,81%
Bibras Natcho,66,"66'10""",-,3,6,1,-,3,7,3,-,,1,-,-,-,2,2,16,21,6,6,24,29,83%
Seydou Doumbia,88,"92'17""",-,1,-,-,-,4,2,3,-,2,,-,1,-,0,0,6,9,7,9,13,18,72%
Kirill Panchenko,8,"1'21""",-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
Georgi Milanov 23,,"27'12""",-,1,1,-,-,-,1,2,-,-,2,-,,3,2,2,3,3,5,6,10,11,91%
Roman Eremenko 25,,"27'28""",-,-,1,1,-,-,2,1,4,-,1,1,2,,0,1,8,11,5,5,13,17,76%
Total passes received:,,,5,27,23,22,13,31,36,25,25,26,21,1,9,15,30,54,159 204,,90,110,279,368,76%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,4,5,6,10,11,16,19,20,29,7,14,23,PC,PA,PC,PA,PC,PA,PC,PA,%
Jeroen Zoet,1,"93'38""",,13,2,4,-,-,-,-,-,1,6,1,2,-,5,14,22,23,2,2,29,39,74%
Héctor Moreno,3,"93'38""",13,,4,13,3,9,4,1,5,8,10,-,3,-,9,17,58,61,6,7,73,85,86%
Santiago Arias,4,"80'02""",3,3,,6,9,4,16,3,7,1,3,-,-,-,3,4,35,37,17,20,55,61,90%
Jeffrey Bruma,5,"93'38""",5,14,12,,1,5,1,1,2,1,10,-,1,-,3,4,42,43,8,11,53,58,91%
Davy Pröpper,6,"93'38""",-,2,4,2,,7,3,6,7,2,4,-,-,-,0,2,21,29,16,20,37,51,73%
Adam Maher,10,"88'21""",1,7,5,3,4,,8,7,11,13,3,1,3,-,4,6,38,39,24,31,66,76,87%
Luciano Narsingh,11,"93'38""",-,-,14,1,4,9,,2,2,2,2,-,1,-,0,0,17,20,20,22,37,42,88%
Maxime Lestienne,16,"76'54""",-,-,2,-,-,4,4,,3,5,6,-,-,-,4,6,14,18,6,9,24,33,73%
Jürgen Locadia,19,"93'38""",-,2,1,3,10,12,6,4,,2,2,-,-,-,2,3,21,24,19,21,42,48,88%
Joshua Brenet,20,"76'40""",1,13,-,2,1,10,4,5,4,,4,-,-,-,3,3,28,29,13,15,44,47,94%
Jorrit Hendrix,29,"93'38""",-,9,7,7,8,5,4,5,4,5,,2,-,-,11,13,33,38,12,13,56,64,88%
Gastón Pereiro,7,"16'44""",-,1,1,-,-,2,-,-,-,-,-,,1,-,0,0,3,3,2,3,5,6,83%
Simon Poulsen 14,,"16'58""",2,4,-,1,-,2,2,-,-,-,-,-,,-,0,0,6,8,5,6,11,14,79%
Rai Vloet 23,,"5'16""",-,-,-,-,-,-,-,-,-,-,1,-,-,,0,0,0,0,1,1,1,1,100%
Total passes received:,,,25,68,52,42,40,69,52,34,45,40,51,4,11,0,44,72,338 372 151 181,,,,533,625,85%
,,,,,,,,,,,,,,,,,,,,,,,,02:02:31CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,01 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
