Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 29 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group G - Sammy Ofer Stadium - Haifa,,,,,,,,,,,,,,,,,,,,,,,,,
Maccabi Tel Aviv FC,,,,,,,,,,0 - 2,,,,,,,FC Dynamo Kyiv,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,95,2,6,7,9,18,22,24,26,28,42,10,11,15,PC,PA,PC,PA,PC,PA,PC,PA,%
Predrag Rajković,95,"93'14""",,1,-,1,-,6,-,-,5,-,-,-,1,-,3,9,10,10,1,1,14,20,70%
Eliazer Dasa,2,"93'14""",2,,9,2,-,3,-,4,7,9,-,2,-,2,1,5,23,27,16,17,40,49,82%
Gal Alberman,6,"93'14""",-,8,,-,2,9,6,5,6,6,2,1,2,5,6,7,40,45,6,6,52,58,90%
Eran Zahavi,7,"93'14""",-,2,2,,-,1,2,2,1,4,1,2,-,1,3,3,9,10,6,9,18,22,82%
Eden Ben Basat,9,"45'13""",-,-,-,2,,1,2,-,-,2,-,-,-,-,2,3,4,4,1,1,7,8,88%
Eytan Tibi,18,"93'14""",4,3,8,-,1,,11,-,20,-,6,-,1,1,10,12,38,40,7,7,55,59,93%
Avraham Rikan,22,"93'14""",-,1,5,2,-,5,,-,3,1,9,-,10,-,1,3,28,30,7,8,36,41,88%
Nikola Mitrović,24,"60'42""",-,3,3,-,-,1,6,,-,5,2,-,1,-,0,0,10,13,11,11,21,24,88%
Tal Ben Haim I,26,"93'14""",1,13,6,3,-,17,2,3,,1,-,3,-,-,4,7,42,48,3,4,49,59,83%
Gil Vermouth,28,"78'17""",-,7,10,3,-,1,1,2,1,,3,-,-,-,2,3,15,16,11,14,28,33,85%
Dor Peretz,42,"93'14""",-,2,-,2,2,1,5,1,5,3,,-,-,1,4,5,12,15,6,12,22,32,69%
Barak Itzhaki 10,,"32'32""",-,2,-,1,-,-,1,-,-,1,-,,-,1,0,0,3,4,3,3,6,7,86%
Tal Ben Haim II 11,,"48'01""",-,-,2,1,-,-,2,1,-,-,3,-,,-,0,0,6,7,3,5,9,12,75%
Dor Miha 15,,"14'57""",-,2,1,2,-,-,1,-,-,-,2,1,-,,0,2,5,7,4,4,9,13,69%
Total passes received:,,,7,44,46,19,5,45,39,18,48,32,28,9,15,11,36,59,245 276,,85,102,366,437,84%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,2,4,5,6,10,11,16,17,25,34,22,24,29,PC,PA,PC,PA,PC,PA,PC,PA,%
Olexandr Shovkovskiy,1,"93'14""",,5,-,1,11,1,-,1,3,-,12,-,-,-,12,14,21,21,1,1,34,36,94%
Danilo Silva,2,"93'14""",-,,1,1,3,11,-,3,2,1,9,1,-,-,3,7,25,27,4,6,32,40,80%
Miguel Veloso,4,"69'12""",-,1,,4,4,-,3,1,3,6,2,-,-,-,1,1,19,21,4,5,24,27,89%
Antunes,5,"93'14""",1,-,6,,11,1,1,1,3,7,2,-,-,3,1,2,31,35,4,6,36,43,84%
Aleksandar Dragovic,6,"93'14""",10,-,2,13,,-,2,3,11,8,13,-,4,-,13,20,43,44,10,11,66,75,88%
Andriy Yarmolenko,10,"93'14""",1,7,-,-,5,,4,10,3,2,4,-,-,1,6,6,20,24,11,18,37,48,77%
Júnior Moraes,11,"80'30""",-,-,3,-,-,5,,2,-,1,-,-,-,-,0,0,6,8,5,7,11,15,73%
Serhiy Sydorchuk,16,"93'14""",-,9,2,-,3,9,5,,4,1,8,1,-,-,4,4,30,32,8,9,42,45,93%
Serhiy Rybalka,17,"93'14""",3,5,4,7,10,6,-,13,,3,7,1,-,2,5,6,41,47,15,17,61,70,87%
Derlis González,25,"78'10""",-,1,3,7,2,5,2,2,2,,2,-,-,-,2,2,18,22,6,7,26,31,84%
Yevhen Khacheridi,34,"93'14""",7,13,4,4,13,5,-,5,16,1,,-,-,1,13,18,48,48,8,8,69,74,93%
Artem Kravets 22,,"12'45""",-,-,-,-,-,1,-,-,-,-,-,,-,-,0,0,1,1,0,1,1,2,50%
Domagoj Vida 24,,"15'04""",-,-,-,1,5,-,-,-,1,-,-,-,,1,0,0,7,7,1,1,8,8,100%
Vitaliy Buyalskiy 29,,"24'02""",-,-,-,2,1,-,-,1,1,1,1,-,1,,0,0,4,5,4,4,8,9,89%
Total passes received:,,,22,41,25,40,68,44,17,42,49,31,60,3,5,8,60,80,314 342,,81,101,455,523,87%
,,,,,,,,,,,,,,,,,,,,,,,,01:38:33CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,30 Sep 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
