Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group D - Borussia-Park - Monchengladbach,,,,,,,,,,,,,,,,,,,,,,,,,
VfL Borussia Mönchengladbach,,,,,,,,,,1 - 2,,,,,,,Manchester City FC,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,7,8,11,13,15,17,19,27,34,6,16,28,PC,PA,PC,PA,PC,PA,PC,PA,%
Yann Sommer,1,"96'13""",,8,-,-,-,1,5,1,2,-,5,-,-,-,5,9,17,17,0,0,22,26,85%
Andreas Christensen,3,"96'13""",7,,2,1,-,2,4,-,4,4,5,-,-,-,3,5,23,26,3,3,29,34,85%
Patrick Herrmann,7,"71'50""",-,1,,4,1,4,-,1,1,3,1,-,-,-,0,0,9,9,7,12,16,21,76%
Mahmoud Dahoud,8,"84'06""",-,1,2,,2,6,-,2,2,1,9,-,1,-,3,5,17,21,6,8,26,34,76%
Raffael,11,"96'13""",-,-,2,2,,2,1,1,2,-,2,-,-,2,1,2,8,12,5,9,14,23,61%
Lars Stindl,13,"96'13""",-,1,4,4,2,,-,2,3,2,4,-,-,1,1,1,12,17,10,16,23,34,68%
Álvaro Domínguez,15,"96'13""",6,2,-,3,-,-,,7,1,-,3,-,-,-,1,5,20,24,1,1,22,30,73%
Oscar Wendt,17,"96'13""",-,-,1,-,2,3,7,,5,-,13,-,-,-,1,2,17,20,13,13,31,35,89%
Fabian Johnson,19,"96'13""",-,-,-,4,7,5,1,-,,2,6,-,3,-,0,0,15,17,13,15,28,32,88%
Julian Korb,27,"77'42""",-,3,4,2,2,4,-,-,-,,1,-,-,-,0,1,11,15,5,9,16,25,64%
Granit Xhaka,34,"96'13""",2,8,5,3,3,2,6,12,7,3,,-,1,3,8,10,36,41,11,15,55,66,83%
Håvard Nordtveit,6,"12'07""",-,-,-,-,-,-,-,-,-,-,1,,-,-,0,0,1,1,0,0,1,1,100%
Ibrahima Traoré 16,,"18'31""",-,-,-,1,-,-,-,-,-,-,1,-,,1,0,1,2,2,1,1,3,4,75%
André Hahn 28,,"24'23""",-,-,-,2,1,-,1,1,-,-,-,-,1,,0,0,6,6,0,0,6,6,100%
Total passes received:,,,15,24,20,26,20,29,25,27,27,15,51,0,6,7,23,41,194 228,,75,102,292,371,79%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,7,10,11,17,21,25,26,30,42,5,6,15,PC,PA,PC,PA,PC,PA,PC,PA,%
Joe Hart,1,"96'13""",,5,-,1,-,1,-,-,3,2,2,-,2,-,8,17,7,7,1,1,16,25,64%
Bacary Sagna,3,"96'13""",5,,1,1,1,22,3,7,15,2,6,-,1,10,5,6,43,49,26,31,74,86,86%
Raheem Sterling,7,"93'10""",-,3,,2,10,5,6,6,-,-,2,-,1,-,1,3,23,24,11,16,35,43,81%
Sergio Agüero,10,"96'13""",-,3,6,,2,2,6,1,1,-,2,-,-,3,1,1,13,15,12,14,26,30,87%
Aleksandar Kolarov,11,"96'13""",2,-,19,4,,3,5,4,-,10,2,-,1,-,1,4,43,50,6,7,50,61,82%
Kevin De Bruyne,17,"96'13""",-,10,2,7,1,,9,5,5,3,4,-,3,1,3,4,27,33,20,28,50,65,77%
David Silva,21,"64'14""",-,7,11,-,5,7,,3,2,-,3,-,3,-,1,1,31,35,9,13,41,49,84%
Fernandinho,25,"96'13""",-,7,3,4,6,5,5,,1,7,7,-,1,3,6,7,27,30,16,21,49,58,84%
Martín Demichelis,26,"96'13""",4,17,1,1,6,3,2,7,,11,4,-,4,6,8,8,48,50,10,10,66,68,97%
Nicolás Otamendi,30,"96'13""",4,7,2,1,15,3,-,1,18,,3,-,1,-,11,14,37,41,7,8,55,63,87%
Yaya Touré,42,"45'08""",4,3,1,1,6,2,5,4,2,6,,-,-,-,6,6,24,24,4,8,34,38,89%
Pablo Zabaleta,5,"3'03""",-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
Fernando,6,"51'05""",2,5,-,1,2,5,2,5,3,4,-,-,,-,3,3,22,22,4,6,29,31,94%
Jesús Navas 15,,"31'59""",1,7,1,3,-,3,-,2,-,-,-,-,4,,1,1,12,13,8,9,21,23,91%
Total passes received:,,,22,74,47,26,54,61,43,45,50,45,35,0,21,23,55,75,357 393 134 172,,,,546,640,85%
,,,,,,,,,,,,,,,,,,,,,,,,19:23:58CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,01 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
