Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 30 September 2015,,,,,,,,,,,,,,,,,,,,,,,,,
Group A - Arena Lviv - Lviv,,,,,,,,,,,,,,,,,,,,,,,,,
FC Shakhtar Donetsk,,,,,,,,,,0 - 3,,,,,,,Paris Saint-Germain,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,30,5,8,11,13,17,21,28,29,33,44,9,10,74,PC,PA,PC,PA,PC,PA,PC,PA,%
Andriy Pyatov,30,"94'05""",,10,3,-,3,-,2,1,-,5,3,-,1,-,11,14,17,19,0,0,28,33,85%
Olexandr Kucher,5,"94'05""",9,,8,6,5,4,2,-,3,15,6,-,-,-,7,9,39,41,12,13,58,63,92%
Fred,8,"94'05""",-,9,,4,6,5,1,6,10,13,8,-,2,-,4,5,46,52,14,16,64,73,88%
Marlos,11,"71'17""",1,-,8,,1,2,-,7,-,6,2,-,-,-,3,3,20,20,4,5,27,28,96%
Vyacheslav Shevchuk,13,"94'05""",5,-,3,-,,6,1,6,1,-,8,-,3,1,3,5,23,28,8,10,34,43,79%
Maksym Malyshev,17,"94'05""",1,6,7,3,6,,2,4,3,5,5,1,-,-,1,1,33,36,9,10,43,47,91%
Olexandr Gladkiy,21,"85'22""",-,-,2,-,-,1,,3,6,-,-,-,-,-,0,0,2,5,10,13,12,18,67%
Taison,28,"71'48""",-,-,7,6,5,4,1,,6,2,7,-,-,-,1,5,22,24,15,19,38,48,79%
Alex Teixeira,29,"94'05""",-,2,6,3,5,4,1,3,,2,2,1,-,-,2,2,17,19,10,11,29,32,91%
Darijo Srna,33,"94'05""",-,14,13,7,2,1,3,2,2,,4,-,2,1,7,14,34,35,10,11,51,60,85%
Yaroslav Rakitskiy,44,"94'05""",10,9,6,1,12,2,2,3,-,6,,-,-,-,13,15,35,38,3,5,51,58,88%
Dentinho,9,"8'43""",-,-,-,-,-,1,-,-,-,-,-,,-,2,0,0,2,2,1,1,3,3,100%
Bernard 10,,"22'17""",-,1,1,-,5,-,1,-,1,1,1,-,,1,2,2,8,11,2,2,12,15,80%
Viktor Kovalenko 74,,"22'47""",-,-,1,-,-,-,1,-,2,-,-,1,1,,0,0,3,4,3,4,6,8,75%
Total passes received:,,,26,51,65,30,50,30,17,35,34,55,46,3,9,5,54,75,301 334 101 120,,,,456,529,86%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,16,2,6,8,9,10,11,14,17,19,32,7,22,27,PC,PA,PC,PA,PC,PA,PC,PA,%
Kevin Trapp,16,"94'05""",,1,1,2,-,5,1,1,4,7,5,-,-,-,14,18,10,10,3,3,27,31,87%
Thiago Silva,2,"94'05""",-,,10,14,-,1,1,1,1,5,9,-,-,1,0,1,33,34,10,12,43,47,91%
Marco Verratti,6,"94'05""",4,9,,32,-,8,10,11,5,6,8,-,1,-,8,12,50,51,36,40,94,103,91%
Thiago Motta,8,"94'05""",-,10,32,,-,12,7,14,7,2,5,1,-,2,4,5,55,58,33,37,92,100,92%
Edinson Cavani,9,"80'16""",-,1,2,3,,3,1,2,2,-,1,-,-,-,0,0,6,7,9,11,15,18,83%
Zlatan Ibrahimović,10,"92'57""",-,3,11,9,1,,5,4,2,10,1,1,-,-,1,1,24,27,22,25,47,53,89%
Ángel Di María,11,"82'29""",-,-,11,5,3,9,,4,1,-,-,-,-,-,2,4,12,15,19,21,33,40,82%
Blaise Matuidi,14,"94'05""",-,2,5,10,1,5,4,,11,-,5,-,-,-,2,2,25,25,16,22,43,49,88%
Maxwell,17,"94'05""",-,2,6,5,8,4,2,9,,1,10,2,-,-,1,1,32,35,16,17,49,53,92%
Serge Aurier,19,"94'05""",1,3,10,3,1,7,6,-,-,,1,-,-,-,3,3,11,14,18,20,32,37,86%
David Luiz,32,"94'05""",7,9,6,6,-,5,2,6,8,-,,-,-,-,4,4,38,40,7,7,49,51,96%
Lucas,7,"13'49""",-,1,-,-,-,2,-,-,-,-,-,,-,1,1,1,1,1,2,2,4,4,100%
Ezequiel Lavezzi 22,,"1'08""",-,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Javier Pastore 27,,"11'36""",-,-,-,2,-,1,-,-,-,-,-,-,-,,0,1,2,2,1,2,3,5,60%
Total passes received:,,,12,41,94,91,14,62,39,52,41,31,45,4,1,4,40,53,299 319 192 219,,,,531,591,90%
,,,,,,,,,,,,,,,,,,,,,,,,01:41:26CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,01 Oct 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
