Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 30 September 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group H - Borisov-Arena - Borisov,,,,,,,,,,,,,,,,,,,,,,,,,
FC BATE Borisov,,,,,,,,,,2 - 1,,,,,,,,Athletic Club,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,16,5,7,8,13,14,21,22,33,42,62,20,23,77,PC,PA,PC,PA,PC,PA,PC,PA,%
Sergei Chernik,16,93'56,,-,-,1,7,-,4,3,3,-,-,-,-,-,8,11,10,10,0,0,18,21,0.86
Evgeni Yablonski,5,93'56,-,,6,3,2,7,-,5,2,-,3,-,-,-,3,3,13,13,12,12,28,28,1
Aleksandr Karnitski,7,86'37,-,2,,1,5,1,-,1,-,3,4,-,-,-,1,4,10,16,6,8,17,28,0.61
Aleksandr Volodko,8,93'56,1,4,1,,-,4,5,6,3,6,1,-,-,-,6,10,21,23,4,8,31,41,0.76
Nikolai Signevich,13,93'56,-,-,5,3,,-,-,2,-,2,1,-,-,1,1,1,8,10,5,6,14,17,0.82
Anri Khagush,14,93'56,-,1,1,3,-,,1,-,2,1,4,-,-,-,1,3,9,12,3,4,13,19,0.68
Egor Filipenko,21,93'56,3,3,1,4,2,1,,4,4,1,1,-,-,-,4,5,18,18,2,2,24,25,0.96
Filip Mladenović,22,93'56,-,3,4,5,3,1,3,,4,1,-,-,-,-,5,6,12,15,7,8,24,29,0.83
Denis Polyakov,33,93'56,3,3,1,3,-,3,5,-,,-,3,-,-,-,4,6,16,19,1,2,21,27,0.78
Maksim Volodko,42,81'21,-,1,2,2,3,-,-,3,-,,1,-,-,-,0,0,7,10,5,7,12,17,0.71
Mikhail Gordeychuk,62,92'54,-,3,3,-,6,5,2,3,-,1,,-,-,-,0,0,16,16,7,10,23,26,0.88
Vitali Rodionov 20,,7'19,-,-,-,-,1,-,-,-,-,-,-,,-,-,0,0,1,1,0,0,1,1,1
Edgar Olekhnovich 23,,1'02,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0
Andriy Yakovlev 77,,12'35,-,-,-,-,-,-,-,-,-,-,1,-,-,,0,0,1,1,0,0,1,1,1
Total passes received:,,,7,20,24,25,29,22,20,27,18,15,19,0,0,1,33,49,142 164,,52,67,227,280,0.81
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,4,6,7,8,11,15,17,19,20,24,2,10,14,PC,PA,PC,PA,PC,PA,PC,PA,%
Gorka Iraizoz,1,93'56,,4,6,7,2,1,1,-,1,-,2,1,1,1,9,11,17,18,1,1,27,30,0.9
Aymeric Laporte,4,93'56,1,,17,12,6,2,6,4,1,4,8,-,-,-,13,17,47,51,1,1,61,69,0.88
Mikel San José,6,93'56,6,13,,4,6,1,12,-,2,1,1,-,2,1,8,12,39,42,2,2,49,56,0.88
Beñat,7,93'56,-,5,5,,5,6,3,1,6,5,7,-,1,4,11,13,30,35,7,9,48,57,0.84
Ander Iturraspe,8,93'56,1,6,4,4,,1,3,3,3,2,1,-,-,2,3,3,17,20,10,11,30,34,0.88
Ibai Gómez,11,46'04,-,-,-,-,2,,-,-,1,2,5,-,-,-,1,1,5,5,4,4,10,10,1
Andoni Iraola,15,77'51,3,3,7,3,1,-,,2,9,1,1,-,-,3,3,3,24,30,6,8,33,41,0.8
Mikel Rico,17,46'04,-,2,2,3,-,3,3,,2,1,-,-,-,-,0,0,8,9,8,8,16,17,0.94
Iker Muniain,19,93'56,-,3,-,7,5,-,6,-,,3,1,1,1,2,2,3,17,21,10,16,29,40,0.72
Aritz Aduriz,20,93'56,-,-,-,5,-,-,-,1,2,,2,1,1,1,0,0,7,13,6,6,13,19,0.68
Mikel Balenziaga,24,93'56,-,13,1,5,4,3,-,-,4,1,,-,-,1,1,2,23,25,8,9,32,36,0.89
Gaizka Toquero,2,16'05,-,-,-,-,-,-,-,-,1,1,1,,-,-,0,0,0,0,3,3,3,3,1
Óscar de Marcos 10,,47'52,1,1,-,-,-,-,-,-,1,2,1,-,,3,2,2,4,5,3,4,9,11,0.82
Markel Susaeta 14,,47'52,-,-,-,3,-,-,4,-,3,-,-,-,4,,1,1,9,9,4,5,14,15,0.93
Total passes received:,,,12,50,42,53,31,17,38,11,36,23,30,3,10,18,54,68,247 283,,73,87,374,438,0.85
,,,,,,,,,,,,,,,,,,,,,,,,02:21:24CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,01 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
