Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 1 October 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group B - Natsionalen Stadion Vasil Levski - Sofia,,,,,,,,,,,,,,,,,,,,,,,,,
PFC Ludogorets 1945,,,,,,,,,,1 - 2,,,,,,,Real Madrid CF,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,21,7,8,9,15,17,18,25,27,80,84,12,88,93,PC,PA,PC,PA,PC,PA,PC,PA,%
Vladislav Stoyanov,21,94'14,,1,-,1,2,-,4,2,-,2,-,-,-,-,2,6,9,9,1,1,12,16,0.75
Mihail Alexandrov,7,82'48,-,,-,3,1,-,2,-,-,6,4,-,-,-,4,4,6,7,6,9,16,20,0.8
Fábio Espinho,8,83'02,-,1,,4,2,-,7,4,3,4,5,-,-,-,2,2,20,20,8,10,30,32,0.94
Roman Bezjak,9,94'14,-,5,1,,-,4,-,1,-,1,5,-,1,-,1,1,11,13,6,9,18,23,0.78
Aleksandar Aleksandrov,15,94'14,6,2,2,1,,-,6,-,1,3,-,1,-,-,2,2,15,15,5,5,22,22,1
Dani Abalo,17,94'14,-,1,1,2,-,,1,3,1,1,2,-,-,-,1,1,7,11,4,5,12,17,0.71
Svetoslav Dyakov,18,94'14,-,3,8,3,5,3,,2,5,8,-,-,-,-,4,5,24,29,9,9,37,43,0.86
Yordan Minev,25,94'14,-,-,6,3,-,3,2,,2,-,1,-,1,3,1,4,9,9,11,11,21,24,0.88
Cosmin Moţi,27,94'14,2,-,2,1,2,2,2,4,,-,4,-,-,-,2,2,12,13,5,5,19,20,0.95
Júnior Caiçara,80,94'14,-,9,4,2,2,1,5,-,1,,3,-,2,-,2,4,16,19,11,15,29,38,0.76
Marcelinho,84,71'03,-,1,3,2,-,3,2,1,-,-,,-,-,-,1,1,8,14,3,5,12,20,0.6
Anicet Abel 12,,11'12,-,-,-,-,2,-,-,1,-,-,-,,-,1,0,0,3,3,1,1,4,4,1
Wanderson 88,,23'11,1,-,-,-,-,-,-,1,-,2,-,-,,1,0,0,3,3,2,2,5,5,1
Virgil Misidjan 93,,11'26,-,-,-,-,-,-,-,2,-,1,-,2,-,,0,0,4,4,1,1,5,5,1
Total passes received:,,,9,23,27,22,16,16,31,21,13,28,24,3,4,5,22,32,147 169,,73,88,242,289,0.84
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,2,4,7,11,12,14,17,19,23,24,8,9,10,PC,PA,PC,PA,PC,PA,PC,PA,%
Iker Casillas,1,94'14,,2,5,1,2,1,-,1,-,1,2,-,-,-,4,5,6,6,5,5,15,16,0.94
Raphaël Varane,2,94'14,4,,12,-,3,-,2,9,4,-,3,-,-,-,7,7,25,25,5,6,37,38,0.97
Sergio Ramos,4,94'14,1,9,,1,2,18,-,2,7,11,7,2,1,3,10,10,41,43,13,14,64,67,0.96
Cristiano Ronaldo,7,94'14,-,-,1,,2,3,-,1,3,5,4,-,2,1,1,2,11,11,10,11,22,24,0.92
Gareth Bale,11,94'14,-,1,2,5,,1,-,5,6,1,1,1,3,-,2,2,18,23,6,7,26,32,0.81
Marcelo,12,94'14,-,1,16,5,2,,2,1,1,16,9,1,2,2,2,3,42,43,14,16,58,62,0.94
Javier Hernández,14,67'30,-,-,1,1,-,2,,1,-,1,-,-,-,-,0,2,4,5,2,3,6,10,0.6
Álvaro Arbeloa,17,94'14,1,7,1,-,4,2,-,,5,2,7,1,-,-,3,3,21,21,6,6,30,30,1
Luka Modrić,19,73'55,-,2,4,6,11,3,1,7,,6,9,-,-,-,2,2,33,36,14,16,49,54,0.91
Isco,23,76'17,-,2,3,7,2,21,4,1,13,,7,-,-,-,6,6,37,41,17,19,60,66,0.91
Asier Illarramendi,24,94'14,-,3,14,4,2,11,2,1,12,20,,1,1,1,7,7,49,49,16,17,72,73,0.99
Toni Kroos,8,20'19,-,-,2,1,1,-,-,2,-,-,2,,4,-,2,2,6,6,4,4,12,12,1
Karim Benzema,9,26'44,-,-,-,3,4,1,-,-,-,-,-,1,,-,0,0,5,5,4,6,9,11,0.82
James Rodríguez 10,,17'57,-,-,3,-,-,3,-,-,-,-,1,-,-,,0,0,5,6,2,2,7,8,0.88
Total passes received:,,,6,27,64,34,35,66,11,31,51,63,52,7,13,7,46,51,303 320 118 132,,,,467,503,0.93
,,,,,,,,,,,,,,,,,,,,,,,,02:50:45CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,02 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
