Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Tuesday 30 September 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group F - Parc des Princes - Paris,,,,,,,,,,,,,,,,,,,,,,,,,
Paris Saint-Germain,,,,,,,,,,3 - 2,,,,,,,FC Barcelona,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,30,5,7,8,9,14,17,23,24,27,32,4,15,20,PC,PA,PC,PA,PC,PA,PC,PA,%
Salvatore Sirigu,30,95'27,,-,-,5,-,-,4,1,1,1,3,-,-,-,4,7,10,10,1,1,15,18,0.83
Marquinhos,5,95'27,7,,4,7,-,-,1,6,8,4,6,-,-,-,9,9,25,27,9,9,43,45,0.96
Lucas,7,91'16,-,-,,3,3,-,-,4,4,4,1,1,-,-,0,1,12,15,8,9,20,25,0.8
Thiago Motta,8,95'27,-,9,5,,4,4,4,6,15,7,4,1,1,-,9,9,35,38,16,17,60,64,0.94
Edinson Cavani,9,95'27,-,1,-,4,,1,1,1,1,4,-,-,-,-,0,0,10,11,3,3,13,14,0.93
Blaise Matuidi,14,95'27,-,1,-,3,5,,7,1,1,2,4,-,-,-,2,3,16,16,6,7,24,26,0.92
Maxwell,17,95'27,-,2,1,9,1,9,,-,-,5,4,-,-,-,0,0,20,20,11,12,31,32,0.97
Gregory van der Wiel,23,95'27,1,7,7,7,1,1,-,,6,3,-,1,-,-,2,3,21,22,11,11,34,36,0.94
Marco Verratti,24,71'24,1,10,2,12,1,5,1,7,,3,5,-,-,-,3,4,30,32,14,15,47,51,0.92
Javier Pastore,27,86'37,-,4,4,9,4,1,3,4,3,,1,-,-,-,1,3,23,25,9,15,33,43,0.77
David Luiz,32,95'27,2,7,1,1,-,2,10,1,3,1,,-,-,-,3,5,22,22,3,3,28,30,0.93
Yohan Cabaye,4,24'03,-,1,1,1,-,-,-,-,-,-,-,,-,1,0,0,4,4,0,0,4,4,1
Jean-Christophe Bahebeck 15,,4'11,-,-,-,-,-,2,-,-,-,-,-,-,,-,0,0,1,2,1,1,2,3,0.67
Clément Chantôme 20,,8'50,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0
Total passes received:,,,11,42,25,61,19,25,31,31,42,34,28,3,1,1,33,44,229 244,,92,103,354,391,0.91
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,4,5,7,8,10,11,14,18,22,24,6,29,31,PC,PA,PC,PA,PC,PA,PC,PA,%
Marc-André ter Stegen,1,95'27,,1,3,1,2,-,-,1,2,7,4,-,-,-,11,11,7,7,3,3,21,21,1
Ivan Rakitić,4,69'31,-,,5,2,3,9,-,5,-,28,5,-,-,1,2,3,42,42,14,16,58,61,0.95
Sergio Busquets,5,95'27,-,7,,2,13,7,-,8,4,6,9,3,-,2,1,1,45,45,15,15,61,61,1
Pedro Rodríguez,7,62'52,-,4,3,,-,-,3,-,-,8,1,-,-,-,1,1,15,19,3,4,19,24,0.79
Andrés Iniesta,8,95'27,-,4,10,1,,6,9,7,11,8,5,2,-,-,9,10,39,43,15,17,63,70,0.9
Lionel Messi,10,95'27,-,3,11,2,9,,7,2,1,12,2,1,-,3,0,1,36,38,17,19,53,58,0.91
Neymar,11,95'27,-,2,3,4,8,4,,-,5,1,1,2,1,1,2,2,16,18,14,16,32,36,0.89
Javier Mascherano,14,95'27,3,6,4,-,5,2,-,,5,16,15,5,-,2,10,10,52,53,1,1,63,64,0.98
Jordi Alba,18,95'27,1,-,4,-,16,2,14,4,,1,8,2,-,-,3,4,39,40,10,13,52,57,0.91
Daniel Alves,22,83'37,-,31,2,10,1,21,2,10,1,,1,10,-,3,5,11,52,56,35,38,92,105,0.88
Jérémy Mathieu,24,95'27,4,2,5,1,5,3,9,15,22,3,,2,-,1,6,6,57,60,9,9,72,75,0.96
Xavi Hernández,6,25'56,-,-,1,-,1,3,1,2,2,7,2,,1,6,1,3,21,23,4,4,26,30,0.87
Sandro Ramírez 29,,11'50,-,-,1,-,-,-,-,-,-,-,-,-,,1,0,0,2,2,0,0,2,2,1
Munir El Haddadi 31,,32'35,-,3,1,-,-,1,1,3,-,3,1,-,-,,1,1,7,10,5,5,13,16,0.81
Total passes received:,,,8,63,53,23,63,58,46,57,53,100,54,27,2,20,52,64,430 456 145 160,,,,627,680,0.92
,,,,,,,,,,,,,,,,,,,,,,,,02:53:30CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,01 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
