Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 2 - Wednesday 1 October 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group C - BayArena - Leverkusen,,,,,,,,,,,,,,,,,,,,,,,,,
Bayer 04 Leverkusen,,,,,,,,,,3 - 1,,,,,,,,SL Benfica,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,3,5,7,8,10,11,13,18,21,38,9,15,26,PC,PA,PC,PA,PC,PA,PC,PA,%
Bernd Leno,1,94'20,,-,6,-,-,-,-,-,1,1,-,-,-,-,0,2,8,8,0,0,8,10,0.8
Stefan Reinartz,3,94'20,-,,-,2,4,3,1,2,4,-,1,1,-,-,0,0,11,13,7,13,18,26,0.69
Emir Spahić,5,94'20,9,2,,-,1,-,-,2,2,7,-,-,-,-,6,7,12,14,5,7,23,28,0.82
Son Heung-Min,7,94'20,1,1,-,,2,11,5,1,5,-,1,-,-,-,0,0,13,15,14,17,27,32,0.84
Lars Bender,8,82'18,-,2,1,3,,3,2,1,-,3,8,-,1,-,0,0,12,16,12,15,24,31,0.77
Hakan Çalhanoğlu,10,94'20,-,2,2,4,3,,4,1,3,2,6,-,1,-,3,5,10,14,15,17,28,36,0.78
Stefan Kiessling,11,76'17,-,-,-,4,-,6,,1,-,1,2,-,-,-,2,2,4,5,8,9,14,16,0.88
Roberto Hilbert,13,94'20,3,1,-,2,2,1,1,,-,1,5,1,-,-,1,1,13,15,3,4,17,20,0.85
Wendell,18,94'20,2,4,2,7,1,2,1,-,,1,1,1,-,-,3,4,10,13,9,12,22,29,0.76
Ömer Toprak,21,94'20,2,2,6,3,-,2,1,3,-,,1,1,1,-,4,6,13,15,5,5,22,26,0.85
Karim Bellarabi,38,70'11,-,-,-,3,6,4,2,2,1,-,,-,-,-,0,0,7,9,11,14,18,23,0.78
Josip Drmić,9,18'03,-,-,-,-,1,-,-,1,1,-,-,,1,-,1,1,1,2,2,3,4,6,0.67
Levin Öztunali 15,,24'09,-,-,-,-,-,-,-,1,-,-,-,-,,-,0,0,1,2,0,1,1,3,0.33
Giulio Donati 26,,12'02,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0
Total passes received:,,,17,14,17,28,20,32,17,15,17,16,25,4,4,0,20,28,115 141,,91,117,226,286,0.79
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,20,4,9,10,18,19,24,30,33,34,35,7,11,14,PC,PA,PC,PA,PC,PA,PC,PA,%
Júlio César,20,94'20,,9,-,-,1,1,3,1,6,3,-,-,-,2,2,4,24,24,0,0,26,28,0.93
Luisão,4,94'20,4,,1,1,3,2,4,1,13,11,1,1,-,10,11,13,37,39,4,6,52,58,0.9
Derley,9,94'20,-,1,,2,1,3,-,1,-,1,1,-,-,-,0,0,5,7,5,9,10,16,0.62
Nicolás Gaitán,10,94'20,-,1,3,,-,5,-,-,1,-,1,-,-,1,1,1,4,6,7,11,12,18,0.67
Eduardo Salvio,18,94'20,-,2,1,1,,-,-,-,-,2,2,-,1,1,0,2,6,10,4,12,10,24,0.42
Eliseu,19,94'20,1,-,2,9,1,,1,-,5,3,3,3,2,-,0,0,19,23,11,19,30,42,0.71
Bryan Cristante,24,46'10,1,5,-,1,1,-,,2,7,1,2,-,-,-,1,2,17,17,2,4,20,23,0.87
Talisca,30,46'10,-,-,-,1,-,1,3,,-,1,-,-,-,-,1,1,4,6,1,3,6,10,0.6
Jardel,33,94'20,8,10,1,2,-,12,10,-,,13,4,1,1,-,8,8,44,45,10,12,62,65,0.95
André Almeida,34,94'20,1,9,3,2,8,6,-,1,11,,7,-,2,3,5,5,39,40,9,11,53,56,0.95
Enzo Pérez,35,77'44,1,2,1,-,5,3,2,-,3,3,,-,2,2,3,5,15,19,6,11,24,35,0.69
Andreas Samaris,7,16'36,-,2,1,-,-,-,-,-,2,1,-,,-,2,0,0,7,8,1,1,8,9,0.89
Lima 11,,48'10,-,-,1,3,1,-,-,-,1,-,-,1,,-,0,0,4,6,3,6,7,12,0.58
Maxi Pereira 14,,48'10,1,2,3,-,6,-,-,-,-,2,1,1,1,,1,1,11,15,5,6,17,22,0.77
Total passes received:,,,17,43,17,22,27,33,23,6,49,41,22,7,9,21,33,42,236 265,,68,111,337,418,0.81
,,,,,,,,,,,,,,,,,,,,,,,,02:44:07CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,02 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
