Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Tuesday 24 November 2015,,,,,,,,,,,,,,,
GROUP F - Arsenal Stadium - London,,,,,,,,,,,,,,,
,Arsenal FC,,,,,,3 - 0,,,,GNK Dinamo Zagreb,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Petr Čech,33,"92'07""",,,,,,,,,,,,
,Per Mertesacker,4,"92'07""",,,,,,,,,,,,
,Laurent Koscielny,6,"92'07""",,,,,,,1,,,,,
,Mesut Ö zil,11,"92'07""",1,3,,,1,,,2,,,,
,Olivier Giroud,12,"67'03""",,1,,,1,,,1,,,,
,Alexis Sánchez,17,"92'07""",2,2,,,1,1,,2,1,,,
,Nacho Monreal,18,"92'07""",,,,,,1,1,,,1,,
,Santi Cazorla,19,"81'27""",,1,,,1,,,2,,,,
,Mathieu Flamini,20,"92'07""",,,,,,,2,,,,,
,Héctor Bellerín,24,"81'27""",,,,,,1,,,,,,
,Joel Campbell,28,"92'07""",,,,,1,,1,1,,,,
,David Ospina,13,,,,,,,,,,,,,
,Mathieu Debuchy,2,"10'39""",,,,,,,,,,,,
,Kieran Gibbs,3,,,,,,,,,,,,,
,Gabriel,5,,,,,,,,,,,,,
,Aaron Ramsey,16,"25'03""",,,,,,,,,,,,
,Calum Chambers,21,"10'39""",,,,,,,,,,,,
,Jeff Reine-Adélaïde,54,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"92'07""",,,,,,,,,,,,34,Eduardo
,,"92'07""",,,,,,,,,,,,6,Ivo Pinto
,,"70'29""",,,,,,1,2,,,,,8,Domagoj Antolić
,,"83'20""",,,,,,,2,2,,,,10,Paulo Machado
,,"56'10""",,,,,,1,,,,,,11,Junior Fernandes
,,"92'07""",,,,,,,1,,,,,13,Gonçalo Santos
,,"92'07""",,,,,3,,,,,,,20,Marko Pjaca
,,"92'07""",,,,,,,,,,,,22,Leonardo Sigali
,,"92'07""",,,1,,,,,1,1,,,30,Marko Rog
,,"92'07""",,,,,,1,,1,,,,77,Alexandru Măţel
,,"92'07""",,,,,,,2,,,,,87,Jérémy Taravel
,,,,,,,,,,,,,,33,Marko Mikulić
,,"35'57""",,1,,,,1,2,1,1,,,2,El Arabi Hilal Soudani
,,,,,,,,,,,,,,3,Mario Musa
,,,,,,,,,,,,,,4,Damir Šovšić
,,"21'38""",,,,,,,,,,,,9,Ángelo Henríquez
,,,,,,,,,,,,,,18,Domagoj Pavičić
,,"8'47""",,,,,,,,,,,,24,Ante Ćorić
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:46:49CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,25 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
