Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Tuesday 24 November 2015,,,,,,,,,,,,,,,
GROUP H - Stade de Gerland - Lyon,,,,,,,,,,,,,,,
,Olympique Lyonnais,,,,,,1 - 2,,,,,,KAA Gent,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Anthony Lopes,1,"96'26""",,,,,,,,,,,,
,Mapou Yanga-Mbiwa,2,"96'26""",,,,,,,2,3,,,,
,Henri Bedimo,3,"96'26""",,,,,,1,2,2,,1,,
,Milan Biševac,5,"96'26""",,,,,,,,,,,,
,Corentin Tolisso,8,"96'26""",,,,,,1,2,,,,,
,Alexandre Lacazette,10,"96'26""",,2,,,1,1,2,1,2,,,
,Rachid Ghezzal,11,"74'46""",,2,,,,1,,1,,,,
,Jordan Ferri,12,"85'12""",1,1,,,2,,2,2,,1,,
,Steed Malbranque,17,"64'59""",,,,,,,1,1,,,,
,Mathieu Valbuena,19,"96'26""",,1,,,2,1,1,2,1,,,
,Rafael,20,"96'26""",,1,,,1,,3,4,,,,
,Mathieu Gorgelin,30,,,,,,,,,,,,,
,Claudio Beauvue,9,"21'40""",,,,,,,,,,,,
,Sergi Darder,14,"31'27""",,,,,,,,1,,,,
,Jérémy Morel,15,,,,,,,,,,,,,
,Lindsay Rose,22,,,,,,,,,,,,,
,Maxwel Cornet,27,"11'15""",,,,,,2,,,1,,,
,Arnold Mvuemba,28,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"96'26""",,,,,,,,,,,,1,Matz Sels
,,"90'36""",,,,,,1,6,2,1,,,9,Laurent Depoitre
,,"96'26""",,1,,,1,,2,,,1,,10,Renato Neto
,,"96'26""",,,,,,,1,1,,,,13,Stefan Mitrović
,,"96'26""",,,,,,,2,1,,1,,14,Sven Kums
,,"67'52""",,1,,,,,1,,,,,15,Kenneth Saief
,,"82'34""",,1,,,1,,2,6,,,,19,Brecht Dejaegere
,,"96'26""",,,,,,,1,2,,1,,21,Nana Asare
,,"96'26""",,,,,,,1,,,1,,23,Lasse Nielsen
,,"96'26""",,,,,,,1,,,1,,32,Thomas Foket
,,"96'26""",1,1,,,,,1,2,,,,77,Danijel Milicevic
,,,,,,,,,,,,,,25,Brian Vandenbussche
,,,,,,,,,,,,,,3,Uroš Vitas
,,"13'52""",,,,,,,,,,,,4,Rafinha
,,"5'50""",1,1,,,,,,,,,,7,Kalifa Coulibaly
,,,,,,,,,,,,,,12,Marko Poletanović
,,"28'34""",,,,,,1,,,,1,,26,Benito Raman
,,,,,,,,,,,,,,27,Moses Simon
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:38:17CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,25 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
