Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Tuesday 24 November 2015,,,,,,,,,,,,,,,
GROUP F - Fußball Arena München - Munich,,,,,,,,,,,,,,,
,FC Bayern München,,,,,,4 - 0,,,,,Olympiacos FC,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Manuel Neuer,1,"92'59""",,,,,,,,1,,,,
,Robert Lewandowski,9,"56'12""",1,1,,,1,,,,2,,,
,Arjen Robben,10,"32'02""",,,,,,,,,,,,
,Douglas Costa,11,"72'08""",1,2,,,1,,,1,1,,,
,Rafinha,13,"92'59""",,,,,,,,,,,,
,Jérôme Boateng,17,"92'59""",,1,,,,,1,,,1,,
,Philipp Lahm,21,"92'59""",,,,,,,,1,,,,
,Arturo Vidal,23,"92'59""",,,,,1,,,2,,,,
,Thomas Müller,25,"92'59""",1,3,,,1,1,,1,2,,,
,Holger Badstuber,28,"52'58""",,,,,,,1,,,,1,
,Kingsley Coman,29,"92'59""",1,1,,,1,1,1,2,,,,
,Sven Ulreich,26,,,,,,,,,,,,,
,Medhi Benatia,5,"36'47""",,,,,,,1,,,,,
,Javi Martínez,8,"20'51""",,,,,,,,,,,,
,Xabi Alonso,14,,,,,,,,,,,,,
,Jan Kirchhoff,15,,,,,,,,,,,,,
,Sebastian Rode,20,,,,,,,,,,,,,
,Joshua Kimmich,32,"60'56""",,1,,,1,1,1,1,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"92'59""",,,,,,,,,,,,16,Roberto
,,"92'59""",,,,,1,,1,1,,1,,5,Luka Milivojević
,,"92'59""",,,,,,,2,,,,,6,Manuel da Costa
,,"67'33""",,,,,1,,1,,,,,11,Pajtim Kasami
,,"78'49""",,,,,1,,1,,,,,14,Omar Elabdellaoui
,,"92'59""",,,,,,,1,,,,,23,Dimitris Siovas
,,"92'59""",,,,,,1,1,,,,,26,Arthur Masuaku
,,"67'53""",,,,,1,1,,,1,,,90,Felipe Pardo
,,"92'59""",,,,,,,,,,,,91,Esteban Cambiasso
,,"92'59""",,,,,,,,3,,,,92,Sebá
,,"92'59""",,,,,1,,2,1,,,,99,Ideye Brown
,,,,,,,,,,,,,,37,Stefanos Kapino
,,,,,,,,,,,,,,2,Giannis Maniatis
,,"25'26""",,,,,1,,,,,,,7,Kostas Fortounis
,,,,,,,,,,,,,,9,Alfred Finnbogason
,,,,,,,,,,,,,,10,Alejandro Domínguez
,,"14'10""",,,,,,,,,,,,30,Leandro Salino
,,"25'06""",,,,,,,,,,,,77,Hernâni
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:25:42CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,25 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
