Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Wednesday 25 November 2015,,,,,,,,,,,,,,,
GROUP D - Juventus Stadium - Turin,,,,,,,,,,,,,,,
,Juventus,,,,,,1 - 0,,,,,Manchester City FC,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Gianluigi Buffon,1,"94'09""",,,,,,,,1,,,,
,Giorgio Chiellini,3,"94'09""",,,,,,,,,,,,
,Claudio Marchisio,8,"94'09""",,1,,,1,,2,1,,,,
,Paul Pogba,10,"94'09""",,,,,,,1,,,,,
,Alex Sandro,12,"77'17""",,,,,,,1,1,,,,
,Andrea Barzagli,15,"94'09""",,,,,,,,,,,,
,Mario Mandžukić,17,"54'16""",1,2,,,1,,2,1,,,,
,Leonardo Bonucci,19,"94'09""",,,,,,,,,,,,
,Paulo Dybala,21,"81'51""",,,,,1,1,,4,1,,,
,Stephan Lichtsteiner,26,"94'09""",,1,,,,,,3,,,,
,Stefano Sturaro,27,"94'09""",,,1,,,,2,1,,,,
,Neto,25,,,,,,,,,,,,,
,Simone Zaza,7,,,,,,,,,,,,,
,Álvaro Morata,9,"39'52""",,1,,,,,1,,,,,
,Juan Cuadrado,16,"12'17""",,,,,1,1,2,,,,,
,Mario Lemina,18,,,,,,,,,,,,,
,Daniele Rugani,24,,,,,,,,,,,,,
,Patrice Evra,33,"16'52""",,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"80'46""",,,,,,,,,,,,1,Joe Hart
,,"94'09""",,,,,,,1,2,,1,,3,Bacary Sagna
,,"94'09""",,1,,,,,1,,,,,6,Fernando
,,"68'17""",,1,,,,1,,,2,,,10,Sergio Agüero
,,"94'09""",,,,,1,,1,1,,1,,15,Jesús Navas
,,"94'09""",,,,,,,1,,1,,,17,Kevin De Bruyne
,,"94'09""",,,,,,,1,,,,,22,Gaël Clichy
,,"59'36""",,,,,2,,2,2,,1,,25,Fernandinho
,,"94'09""",,,,,,,1,1,,,,26,Martín Demichelis
,,"94'09""",,,,,,,1,3,,,,30,Nicolás Otamendi
,,"94'09""",,,,,4,1,1,1,,,,42,Yaya Touré
,,"13'23""",,,,,,,,,,,,13,Willy Caballero
,,"25'52""",,,,,,1,,,,,,7,Raheem Sterling
,,,,,,,,,,,,,,11,Aleksandar Kolarov
,,"34'33""",,,,,,1,2,,,,,18,Fabian Delph
,,,,,,,,,,,,,,50,Pablo Maffeo
,,,,,,,,,,,,,,53,Tosin Adarabioyo
,,,,,,,,,,,,,,59,Bersant Celina
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:44:40CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,26 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
