Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Tuesday 24 November 2015,,,,,,,,,,,,,,,
GROUP E - Camp Nou - Barcelona,,,,,,,,,,,,,,,
,FC Barcelona,,,,,,6 - 1,,,,,,AS Roma,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Marc-André ter Stegen,1,"90'59""",,,,,,,,,,,,
,Gerard Piqué,3,"55'55""",1,1,,,,,1,,,1,,
,Ivan Rakitić,4,"90'59""",,,,,1,,,1,,,,
,Sergio Busquets,5,"45'04""",,,,,,,2,2,,,,
,Dani Alves,6,"90'59""",,,,,,,2,3,,1,,
,Luis Suárez,9,"90'59""",2,2,,,,,1,,1,,,
,Lionel Messi,10,"90'59""",2,6,,,1,1,1,2,1,1,,
,Neymar,11,"90'59""",,2,,,1,1,,3,4,,,
,Jordi Alba,18,"90'59""",,,,,,,,,2,,,
,Sergi Roberto,20,"63'37""",,,,,,,,1,,,,
,Thomas Vermaelen,23,"90'59""",,,,,,,1,,,,,
,Claudio Bravo,13,,,,,,,,,,,,,
,Andrés Iniesta,8,,,,,,,,,,,,,
,Marc Bartra,15,"35'04""",,,,,,,,,,,,
,Munir El Haddadi,17,,,,,,,,,,,,,
,Adriano,21,"27'22""",1,1,,,,1,3,,1,,,
,Jérémy Mathieu,24,,,,,,,,,,,,,
,Sergi Samper,26,"45'55""",,,,,,,2,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"90'59""",,,,,,,,,,,,25,Wojciech Szczęsny
,,"90'59""",,,,,,,1,,,,,2,Antonio Rüdiger
,,"90'59""",,,,,,,1,,1,,,3,Lucas Digne
,,"45'04""",,,,,,,1,,,,,4,Radja Nainggolan
,,"90'59""",1,2,,,2,,3,3,,,,9,Edin Džeko
,,"90'59""",,,,,,,,1,,,,13,Maicon
,,"90'59""",,1,,,,,1,1,1,,,14,Iago Falqué
,,"74'31""",,,,,,1,1,1,,,,15,Miralem Pjanić
,,"90'59""",,,,,,,2,2,,,,20,Seydou Keita
,,"57'38""",,,,,,1,,,,,,24,Alessandro Florenzi
,,"90'59""",,1,,,,,,1,,,,44,Kostas Manolas
,,,,,,,,,,,,,,26,Morgan De Sanctis
,,,,,,,,,,,,,,5,Leandro Castán
,,"45'55""",,,,,,,,1,,,,7,Juan Manuel Iturbe
,,,,,,,,,,,,,,16,Daniele De Rossi
,,"33'22""",,,,,,,1,2,,1,,21,William Vainqueur
,,,,,,,,,,,,,,35,Vasilis Torosidis
,,"16'29""",,,,,,,1,,,,,48,Salih Uçan
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:51:41CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,25 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
