Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Tuesday 24 November 2015,,,,,,,,,,,,,,,
GROUP G - Sammy Ofer Stadium - Haifa,,,,,,,,,,,,,,,
,Maccabi Tel Aviv FC,,,,,,0 - 4,,,,,,Chelsea FC,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Predrag Rajković,95,"93'35""",,,,,,,,1,,,,
,Eli Dasa,2,"93'35""",,1,,,1,,2,2,,,,
,Gal Alberman,6,"84'50""",,,,,,,2,2,,,,
,Eran Zahavi,7,"88'32""",,1,,,,,,,,,,
,Tal Ben Chaim,11,"79'46""",,,,,,1,,2,2,,,
,Omri Ben Harush,20,"93'35""",,,,,1,,,1,,,,
,Avraham Rikan,22,"93'35""",,,,,,2,1,,,,,
,Tal Ben Haim,26,"40'03""",,,,,,,3,,,,1,
,Carlos García,31,"93'35""",,,,,1,,2,,1,,,
,Nosa Igiebor,40,"93'35""",,,,,,,1,2,1,,,
,Dor Peretz,42,"93'35""",,,,,1,,2,1,,,,
,Daniel Lifshitz,1,,,,,,,,,,,,,
,Eden Ben Basat,9,"13'49""",,,,,,,,,,,,
,Barak Itzhaki,10,"5'03""",,,,,,,,,,,,
,Shlomy Azulay,16,"8'45""",,,,,,1,,,,,,
,Eytan Tibi,18,,,,,,,,,,,,,
,Nikola Mitrović,24,,,,,,,,,,,,,
,Gil Vermouth,28,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'35""",,,,,,,,,,,,1,Asmir Begović
,,"93'35""",,,,,1,,1,2,1,1,,4,Cesc Fàbregas
,,"93'35""",,,,,1,,1,,,,,6,Abdul Baba Rahman
,,"93'35""",1,1,,,1,,1,1,1,,,8,Oscar
,,"68'13""",,2,,,1,,1,2,,,,10,Eden Hazard
,,"93'35""",,2,,,1,3,,4,2,,,19,Diego Costa
,,"93'35""",,,,,,,2,,,1,,21,Nemanja Matić
,,"78'38""",1,1,,,,,,4,,,,22,W illian
,,"93'35""",1,2,,,,,2,,,,,24,Gary Cahill
,,"71'49""",,,,,,,,,,,,26,John Terry
,,"93'35""",,1,,,1,,1,,,,,28,César Azpilicueta
,,,,,,,,,,,,,,27,Jamal Blackman
,,,,,,,,,,,,,,2,Branislav Ivanović
,,"21'46""",1,1,,,,,,,,,,5,Kurt Zouma
,,,,,,,,,,,,,,12,John Obi Mikel
,,"25'22""",,,,,2,,1,,1,,,17,Pedro Rodríguez
,,"14'57""",,,,,,,1,,,,,18,Loïc Rémy
,,,,,,,,,,,,,,36,Ruben Loftus-Cheek
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:24:44CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,25 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
