Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 5 - Wednesday 25 November 2015,,,,,,,,,,,,,,,
GROUP C - Astana Arena - Astana,,,,,,,,,,,,,,,
,FC Astana,,,,,,2 - 2,,,,,,SL Benfica,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Nenad Erić,1,"98'01""",,,,,,,,,,,,
,Marin Aničić,5,"98'01""",1,1,,,,,,,,,,
,Nemanja Maksimović,6,"98'01""",,,,,,1,,,,,,
,Foxi Kéthévoama,10,"88'38""",,1,,,,,,2,2,,,
,Serikzhan Muzhikov,11,"98'01""",,,,,,,5,,,,,
,Patrick Twumasi,23,"92'33""",1,1,,,2,,2,2,,,,
,Branko Ilić,33,"98'01""",,,,,,,,3,,,,
,Evgeni Postnikov,44,"98'01""",,,,,,,1,2,,,,
,Dmitri Shomko,77,"98'01""",,,,,1,,1,,,,,
,Roger Cañas,88,"98'01""",,,,,,,3,1,,1,,
,Junior Kabananga,89,"85'47""",,2,,,1,1,,2,,,,
,Vladimir Loginovski,85,,,,,,,,,,,,,
,Yeldos Akhmetov,2,,,,,,,,,,,,,
,Georgi Zhukov,8,"9'22""",,,,,,,,,,,,
,Aleksei Schetkin,9,"12'13""",,,,,,,1,,,1,,
,Abzal Beysebekov,15,,,,,,,,,,,,,
,Zhakyp Kozhamberdy,20,,,,,,,,,,,,,
,Denys Dedechko,24,"5'28""",,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"98'01""",,,,,,,,,,,,12,Júlio César
,,"98'01""",,1,,,,,2,,,1,,2,Lisandro López
,,"66'16""",,,,,,,,2,,,,7,Andreas Samaris
,,"98'01""",2,3,,,,,2,,1,1,,9,Raúl Jiménez
,,"81'22""",,,,,2,,1,,,1,,17,Jonas
,,"98'01""",,,,,,,2,1,,,,19,Eliseu
,,"98'01""",,2,,,1,1,1,2,,,,20,Gonçalo Guedes
,,"98'01""",,1,,,1,1,,2,,,,21,P izzi
,,"66'27""",,,,,,,2,,,,,28,Sílvio
,,"98'01""",,,,,1,,2,,,,,33,Jardel
,,"98'01""",,,,,1,1,,2,,,,85,Renato Sanches
,,,,,,,,,,,,,,1,Ederson
,,,,,,,,,,,,,,11,Kostas Mitroglou
,,"16'38""",,,,,,,1,,,,,24,Bryan Cristante
,,"31'45""",,1,,,,,,1,,,,30,Talisca
,,"31'33""",,,,,,,,,,,,34,André Almeida
,,,,,,,,,,,,,,38,Nuno Santos
,,,,,,,,,,,,,,39,Mehdi Carcela-González
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,21:06:57CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,25 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
