Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 20 October 2015,,,,,,,,,,,,,,,
Group G - Estádio do Dragão - Porto,,,,,,,,,,,,,,,
,FC Porto,,,,,,2 - 0,,,,Maccabi Tel Aviv FC,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Iker Casillas,12,"94'40""",,,,,,,,,,,,
,Maxi Pereira,2,"94'40""",,,,,1,1,1,,,,,
,Bruno Martins Indi,3,"94'40""",,,,,1,,1,,,,,
,Iván Marcano,5,"94'40""",,,,,,,,,,,,
,Rúben Neves,6,"94'40""",,,,,,2,,1,,,,
,Yacine Brahimi,8,"84'25""",1,1,,,,,2,,2,,,
,Vincent Aboubakar,9,"94'40""",1,3,,,1,1,,3,3,,,
,Jesús Corona,17,"53'56""",,,,,,,1,,,1,,
,André André,20,"94'40""",,,,,1,,1,2,,,,
,Miguel Layún,21,"94'40""",,,,,,1,1,,,,,
,Giannelli Imbula,25,"54'09""",,,,,,,,1,,,,
,Helton,1,,,,,,,,,,,,,
,Pablo Osvaldo,10,,,,,,,,,,,,,
,Cristian Tello,11,"40'45""",,1,,,1,1,,,,,,
,Evandro,15,,,,,,,,,,,,,
,Hector Herrera,16,"10'15""",,,,,,,1,,,,,
,Danilo,22,"40'32""",,,,,,,1,,,,,
,Alberto Bueno,23,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'40""",,,,,,,,,,,,95,Predrag Rajković
,,"94'40""",,,,,,,,2,,,,6,Gal Alberman
,,"94'40""",,1,,,4,2,,1,,,,7,Eran Zahavi
,,"83'48""",,,,,,,1,3,,1,,11,Tal Ben Haim II
,,"72'47""",,,,,,1,1,,,1,,15,Dor Miha
,,"94'40""",,,,,,,,,,,,18,Eytan Tibi
,,"94'40""",,,,,,,1,1,,,,20,Omri Ben Harush
,,"55'42""",,,,,,,,,,,,24,Nikola Mitrović
,,"94'40""",,,,,,,,,,,,26,Tal Ben Haim I
,,"94'40""",,,,,,,3,,,1,,31,Carlos García
,,"94'40""",,,,,2,,,,1,,,42,Dor Peretz
,,,,,,,,,,,,,,1,Daniel Lifshitz
,,,,,,,,,,,,,,9,Eden Ben Basat
,,"10'52""",,,,,,,,,,,,10,Barak Itzhaki
,,,,,,,,,,,,,,14,Yoav Ziv
,,,,,,,,,,,,,,16,Shlomy Azulay
,,"38'58""",,,,,2,,1,1,,,,22,Avraham Rikan
,,"21'53""",,,,,,,,,,,,28,Gil Vermouth
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:49:17CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,21 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
