Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 3 - Wednesday 21 October 2015,,,,,,,,,,,,,,,
Group B - Arena Khimki - Khimki,,,,,,,,,,,,,,,
,PFC CSKA Moskva,,,,,,1 - 1,,,,Manchester United FC,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Igor Akinfeev,35,"94'02""",,,,,,,,,,,,
,Mário Fernandes,2,"94'02""",,,,,,,1,,,,,
,Pontus Wernbloom,3,"94'02""",,,,,,,2,4,,,,
,Sergei Ignashevich,4,"94'02""",,,,,,,,1,,,,
,Zoran Tošić,7,"94'02""",,,,,1,,,1,,,,
,Alan Dzagoev,10,"87'08""",,,,,,1,2,,,,,
,Ahmed Musa,18,"94'02""",,1,,,,,2,1,,,,
,Vasili Berezutski,24,"40'51""",,,,,,,,,,,,
,Roman Eremenko,25,"83'37""",,2,,,,,2,,,,,
,Georgi Schennikov,42,"94'02""",,,,,,,,1,,,,
,Seydou Doumbia,88,"94'02""",1,1,,,,,,2,,,,
,Sergei Chepchugov,1,,,,,,,,,,,,,
,Aleksei Berezutski,6,"53'12""",,,,,,,,,,,,
,Kirill Panchenko,8,"10'26""",,,,,,,,,,,,
,Kirill Nababkin,14,,,,,,,,,,,,,
,Aleksandrs Cauņa,19,"6'54""",,,,,,,,,,,,
,Georgi Milanov,23,,,,,,,,,,,,,
,Aleksandr Golovin,60,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'02""",,,,,,,,,,,,1,David de Gea
,,"94'02""",,,,,,,1,1,,,,4,Phil Jones
,,"63'46""",,,,,,,1,,,,,5,Marcos Rojo
,,"94'02""",1,1,,,1,,2,2,,1,,9,Anthony Martial
,,"94'02""",,2,,,1,,1,,1,,,10,Wayne Rooney
,,"94'02""",,,,,,,,,,,,12,Chris Smalling
,,"94'02""",,,,,1,,1,2,,1,,21,Ander Herrera
,,"94'02""",,,,,,,,1,,,,25,Antonio Valencia
,,"94'02""",,,,,,,,1,,,,28,Morgan Schneiderlin
,,"46'02""",,,,,,,1,,,,,31,Bastian Schweinsteiger
,,"80'04""",,,,,,,2,,2,,,35,Jesse Lingard
,,,,,,,,,,,,,,20,Sergio Romero
,,"13'58""",,,,,,,,,,,,7,Memphis Depay
,,,,,,,,,,,,,,8,Juan Mata
,,,,,,,,,,,,,,16,Michael Carrick
,,"30'17""",,,,,,,,,,,,17,Daley Blind
,,"48'01""",,1,,,,,2,2,1,1,,27,Marouane Fellaini
,,,,,,,,,,,,,,36,Matteo Darmian
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,04:31:36CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,22 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
