Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 3 - Wednesday 21 October 2015,,,,,,,,,,,,,,,
Group C - Ali Sami Yen Spor Kompleksi - Istanbul,,,,,,,,,,,,,,,
,Galatasaray AŞ,,,,,,2 - 1,,,,,,SL Benfica,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Fernando Muslera,1,"95'20""",,,,,,,,,,,,
,Bilal Kisa,5,"93'32""",,,,,1,1,1,1,,1,,
,Yasin Öztekin,7,"58'35""",,,,,,,2,,,,,
,Selçuk İnan,8,"95'20""",1,1,,,,,2,1,,1,,
,Umut Bulut,9,"77'21""",,1,,,,,3,3,1,,,
,Wesley Sneijder,10,"95'20""",,3,1,,,,,,,,,
,Lukas Podolski,11,"95'20""",1,1,,,4,1,1,3,,,,
,Aurélien Chedjou,21,"95'20""",,,,,,,1,,,,,
,Hakan Balta,22,"95'20""",,1,,,,,1,1,,1,,
,Lionel Carole,23,"95'20""",,,,,,,1,,,,,
,Sabri Sarıoğlu,55,"95'20""",,,,,,,1,,,,,
,Cenk Gönen,99,,,,,,,,,,,,,
,José Rodríguez,14,"1'48""",,,,,,,,,,,,
,Burak Yılmaz,17,"17'59""",,,,,1,,,2,2,1,,
,Sinan Gümüs,18,,,,,,,,,,,,,
,Semih Kaya,26,,,,,,,,,,,,,
,Olcan Adın,29,"36'45""",,,,,,,3,1,1,,,
,Emre Çolak,52,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'20""",,,,,,,,,,,,12,Júlio César
,,"95'20""",,,,,,,2,,,1,,4,Luisão
,,"95'20""",,,,,,,1,1,,1,,7,Andreas Samaris
,,"95'20""",,1,,,,2,1,1,2,,,9,Raúl Jiménez
,,"95'20""",1,3,,,1,1,,3,,,,10,Nicolás Gaitán
,,"95'20""",,1,,,1,2,2,1,,,,17,Jonas
,,"65'49""",,,,,1,,1,,,,,19,Eliseu
,,"75'05""",,,,,,,1,2,,,,20,Gonçalo Guedes
,,"81'08""",,,,,,,,,,,,28,Sílvio
,,"95'20""",,,,,1,,1,3,,,,33,Jardel
,,"95'20""",,,,,1,1,1,1,,1,,34,André Almeida
,,,,,,,,,,,,,,1,Ederson
,,,,,,,,,,,,,,2,Lisandro López
,,,,,,,,,,,,,,5,Ljubomir Fejsa
,,"14'12""",,,,,1,,1,,,,,11,Kostas Mitroglou
,,"29'32""",,,,,,1,1,,,,,21,P izzi
,,,,,,,,,,,,,,30,Talisca
,,"20'15""",,,,,,,1,2,,1,,31,Victor Andrade
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:12:24CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,22 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
