Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 3 - Wednesday 21 October 2015,,,,,,,,,,,,,,,
Group D - City of Manchester Stadium - Manchester,,,,,,,,,,,,,,,
,Manchester City FC,,,,,,2 - 1,,,,,,Sevilla FC,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Joe Hart,1,"96'31""",,,,,,,,,,,,
,Bacary Sagna,3,"96'31""",,,,,,,,,,,,
,Pablo Zabaleta,5,"61'57""",,,,,,,,,,,,
,Raheem Sterling,7,"96'31""",,1,,,,1,,1,,,,
,Wilfried Bony,14,"77'53""",,2,,,1,1,1,1,,1,,
,Jesús Navas,15,"96'31""",,1,,,1,,2,1,,,,
,Kevin De Bruyne,17,"94'33""",1,1,,,2,1,2,,,,,
,Eliaquim Mangala,20,"96'31""",,,,,,,1,,,,,
,Fernandinho,25,"96'31""",,,,,,,6,,,,,
,Nicolás Otamendi,30,"96'31""",,,,,,,1,,,,,
,Yaya Touré,42,"96'31""",,1,,,1,2,1,,,,,
,Willy Caballero,13,,,,,,,,,,,,,
,Vincent Kompany,4,"1'58""",,,,,,,,,,,,
,Fernando,6,"18'38""",,,,,,,,,,,,
,Aleksandar Kolarov,11,"34'34""",,,,,,,,,,,,
,Martín Demichelis,26,,,,,,,,,,,,,
,Brandon Barker,62,,,,,,,,,,,,,
,George Glendon,73,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"96'31""",,,,,,,,,,,,1,Sergio Rico
,,"96'31""",,,,,,,,1,,,,2,Benoît Trémoulinas
,,"96'31""",,,,,,,,,,,,3,Adil Rami
,,"96'31""",,1,,,2,,1,4,,,,4,Grzegorz Krychowiak
,,"96'31""",,,,,,,,,,,,5,Timothée Kolodziejczak
,,"96'31""",,,,,2,,1,2,1,1,,8,Vicente Iborra
,,"96'31""",,,,,2,,1,1,1,1,,9,Kevin Gameiro
,,"67'29""",,,,,,,,1,,,,19,Éver Banega
,,"96'31""",,,,,,,,,,,,20,Vitolo
,,"79'56""",1,1,,,,1,,1,,,,22,Yevhen Konoplyanka
,,"85'42""",,,,,,,1,3,1,,,23,Coke
,,,,,,,,,,,,,,31,David Soria
,,"29'02""",,,,,,1,,,,,,7,Michael Krohn-Dehli
,,,,,,,,,,,,,,10,José Antonio Reyes
,,"16'34""",,,,,,,,,,,,15,Steven N'Zonzi
,,,,,,,,,,,,,,17,Marco Andreolli
,,,,,,,,,,,,,,24,Fernando Llorente
,,"10'49""",,,,,,,,,,,,25,Mariano Ferreira
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:55:28CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,22 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
