Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 20 October 2015,,,,,,,,,,,,,,,
Group E - Borisov-Arena - Borisov,,,,,,,,,,,,,,,
,FC BATE Borisov,,,,,,0 - 2,,,,,FC Barcelona,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Sergei Chernik,16,"94'11""",,,,,,,,,,,,
,Vitali Gaiduchik,3,"94'11""",,,,,,,2,,,1,,
,Aleksandr Volodko,8,"94'11""",,,,,,,1,,,1,,
,Nemanja Nikolić,10,"65'57""",,,,,,,,,,,,
,Nikolai Signevich,13,"80'12""",,1,,,,2,1,2,1,,,
,Nemanja Milunović,19,"94'11""",,,,,,,1,,,1,,
,Igor Stasevich,22,"94'11""",,,,,,,2,,,,,
,Filip Mladenović,25,"94'11""",,,,,,,2,2,1,,,
,Denis Polyakov,33,"94'11""",,,,,,,1,,,1,,
,Maksim Volodko,42,"62'31""",,,,,,,3,1,,1,,
,Mikhail Gordeichuk,62,"94'11""",,,,,,,1,,1,,,
,Artem Soroko,34,,,,,,,,,,,,,
,Evgeni Yablonski,5,"28'14""",,,,,,,2,,,,,
,Aleksandr Karnitski,7,"31'40""",,,,,1,,2,,,1,,
,Ilya Aleksievich,9,,,,,,,,,,,,,
,Aleksei Rios,17,,,,,,,,,,,,,
,Dmitri Mozolevski,18,"13'59""",,,,,,,2,,1,,,
,Dmitri Baga,55,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'11""",,,,,,,,,,,,1,Marc-André ter Stegen
,,"94'11""",,,,,1,,,,,,,3,Gerard Piqué
,,"73'00""",,,,,2,,2,2,,1,,5,Sergio Busquets
,,"94'11""",,1,,,,,2,4,,1,,6,Dani Alves
,,"94'11""",,1,,,1,2,,2,1,,,9,Luis Suárez
,,"94'11""",,1,,,3,1,,5,,,,11,Neymar
,,"94'11""",,,,,,,,3,,,,14,Javier Mascherano
,,"94'11""",,,,,1,,,1,,,,15,Marc Bartra
,,"70'25""",,1,,,1,,1,1,,,,17,Munir El Haddadi
,,"94'11""",,,,,,1,,,,,,18,Jordi Alba
,,"17'11""",,,,,,,,,,,,20,Sergi Roberto
,,,,,,,,,,,,,,13,Claudio Bravo
,,"77'00""",2,2,,,1,,,,,,,4,Ivan Rakitić
,,"23'46""",,,,,1,,,,,,,19,Sandro Ramírez
,,,,,,,,,,,,,,21,Adriano
,,,,,,,,,,,,,,23,Thomas Vermaelen
,,,,,,,,,,,,,,24,Jérémy Mathieu
,,"21'11""",,,,,,,1,2,,1,,28,Gerard Gumbau
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:27:42CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,21 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
