Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 20 October 2015,,,,,,,,,,,,,,,
Group G - NSK Olimpiyskyi - Kyiv,,,,,,,,,,,,,,,
,FC Dynamo Kyiv,,,,,,0 - 0,,,,,,Chelsea FC,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Olexandr Shovkovskiy,1,"92'07""",,,,,,,,,,,,
,Danilo Silva,2,"92'07""",,,,,,,2,,,,,
,Aleksandar Dragovic,6,"92'07""",,,,,,,1,,,,,
,Andriy Yarmolenko,10,"92'07""",,,,,,,1,1,,,,
,Serhiy Sydorchuk,16,"92'07""",,,,,,,3,,,,,
,Serhiy Rybalka,17,"92'07""",,1,,,1,1,1,1,,,,
,Artem Kravets,22,"77'41""",,,,,,,1,1,,,,
,Domagoj Vida,24,"92'07""",,,,,1,,2,1,,,,
,Derlis González,25,"92'07""",,2,,,,1,2,5,,,,
,Vitaliy Buyalskiy,29,"82'23""",,1,,,1,,2,3,,1,,
,Yevhen Khacheridi,34,"92'07""",,,,,,,2,2,,,,
,Olexandr Rybka,23,,,,,,,,,,,,,
,Miguel Veloso,4,,,,,,,,,,,,,
,Antunes,5,,,,,,,,,,,,,
,Radosav Petrović,8,,,,,,,,,,,,,
,Júnior Moraes,11,"14'26""",,1,,,,,,,,,,
,Denys Garmash,19,"9'44""",,,,,,,2,,,,,
,Oleh Gusev,20,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"92'07""",,,,,,,,,,,,1,Asmir Begović
,,"74'42""",,2,,,1,1,,1,,,,4,Cesc Fàbregas
,,"92'07""",,,,,,,5,,,1,,5,Kurt Zouma
,,"92'07""",,,,,1,,1,1,,,,7,Ramires
,,"92'07""",,1,,,,1,,5,,,,10,Eden Hazard
,,"92'07""",,,,,,,2,3,1,,,19,Diego Costa
,,"92'07""",,,,,1,,2,2,,,,21,Nemanja Matić
,,"92'07""",,1,,1,1,,,3,,,,22,W illian
,,"92'07""",,1,,,,,1,1,,,,24,Gary Cahill
,,"92'07""",,,,,,,1,,1,,,26,John Terry
,,"92'07""",,,,,,,1,,,,,28,César Azpilicueta
,,,,,,,,,,,,,,27,Jamal Blackman
,,,,,,,,,,,,,,6,Abdul Rahman Baba
,,"17'25""",,,,,,,2,1,,,,8,Oscar
,,,,,,,,,,,,,,9,Radamel Falcao
,,,,,,,,,,,,,,12,John Obi Mikel
,,,,,,,,,,,,,,14,Bertrand Traoré
,,,,,,,,,,,,,,16,Kenedy
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:49:08CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,21 Oct 2015
UEFA Media Information,,,,,,,,,,,,,,,
