Passing Distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 4 - Tuesday 3 November 2015,,,,,,,,,,,,,,,,,,,,,,,,,
GROUP B - Old Trafford - Manchester,,,,,,,,,,,,,,,,,,,,,,,,,
Manchester United FC,,,,,,,,,,1 - 0,,,,,,,PFC CSKA Moskva,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,5,8,9,10,12,16,17,18,31,35,7,21,27,PC,PA,PC,PA,PC,PA,PC,PA,%
David de Gea,1,"94'11""",,1,-,-,1,2,1,11,1,3,1,-,-,2,9,12,13,13,1,1,23,26,88%
Marcos Rojo,5,"94'11""",2,,1,2,4,1,5,16,-,13,6,3,-,1,3,8,40,43,11,18,54,69,78%
Juan Mata,8,"73'33""",-,4,,1,5,1,3,4,4,4,3,-,-,1,6,6,16,19,8,9,30,34,88%
Anthony Martial,9,"65'34""",-,1,-,,3,-,-,-,-,1,3,-,-,-,0,0,3,7,5,6,8,13,62%
Wayne Rooney,10,"94'11""",-,1,4,1,,-,5,1,7,4,3,-,-,-,7,7,10,17,9,10,26,34,76%
Chris Smalling,12,"94'11""",7,2,-,-,-,,8,14,13,3,1,-,-,-,6,7,33,34,9,9,48,50,96%
Michael Carrick,16,"94'11""",-,14,11,7,8,5,,4,10,11,7,-,-,1,14,17,55,59,9,10,78,86,91%
Daley Blind,17,"94'11""",7,10,2,1,2,8,17,,3,26,12,-,-,1,12,13,66,68,11,12,89,93,96%
Ashley Young,18,"94'11""",1,-,9,4,3,9,11,4,,3,4,1,-,1,6,13,32,34,12,13,50,60,83%
Schweinsteiger,31,"88'50""",1,18,2,2,10,3,10,11,8,,20,1,-,-,11,14,56,59,19,21,86,94,91%
Jesse Lingard,35,"94'11""",-,16,3,1,3,1,6,2,1,11,,1,-,1,1,2,27,30,18,25,46,57,81%
Memphis Depay,7,"20'38""",-,1,-,-,-,-,-,-,-,-,1,,-,2,0,0,1,1,3,3,4,4,100%
Ander Herrera 21,,"5'22""",-,-,-,-,-,-,-,-,1,-,-,-,,-,0,0,1,1,0,0,1,1,100%
Marouane Fellaini 27,,"28'37""",-,1,-,-,1,-,2,-,2,1,1,1,-,,0,0,4,4,5,6,9,10,90%
Total passes received:,,,18,69,32,19,40,30,68,67,50,80,62,7,0,10,75,99,357 389 120 143,,,,552,631,87%
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,35,2,3,4,6,7,10,18,23,42,66,8,60,88,PC,PA,PC,PA,PC,PA,PC,PA,%
Igor Akinfeev,35,"94'11""",,1,1,2,-,1,1,-,1,2,-,-,-,-,4,22,3,3,2,3,9,28,32%
Mário Fernandes,2,"94'11""",1,,4,1,3,3,-,2,1,-,1,-,-,1,0,1,10,13,7,8,17,22,77%
Pontus Wernbloom,3,"94'11""",-,2,,3,-,2,5,2,2,2,3,-,1,-,1,3,10,16,11,12,22,31,71%
Sergei Ignashevich,4,"94'11""",5,3,3,,2,1,3,1,1,5,3,-,1,3,6,10,22,27,3,4,31,41,76%
Aleksei Berezutski,6,"94'11""",2,-,3,5,,-,1,-,-,3,-,-,2,-,0,0,14,16,2,3,16,19,84%
Zoran Tošić,7,"75'12""",-,2,3,1,-,,2,-,1,-,-,-,-,-,0,1,6,6,3,6,9,13,69%
Alan Dzagoev,10,"84'53""",-,2,5,2,2,2,,2,1,3,3,-,1,1,2,2,16,23,6,9,24,34,71%
Ahmed Musa,18,"94'11""",-,1,1,-,-,2,1,,4,-,2,-,-,1,0,0,5,7,7,10,12,17,71%
Georgi Milanov,23,"94'11""",-,-,1,-,-,1,3,3,,3,1,-,2,2,0,1,7,9,9,13,16,23,70%
Georgi Schennikov,42,"94'11""",2,1,-,3,2,-,1,-,9,,2,-,1,-,4,5,11,12,6,9,21,26,81%
Bibras Natcho,66,"54'55""",-,2,1,-,-,1,5,-,-,1,,-,-,-,1,3,7,11,2,4,10,18,56%
Kirill Panchenko,8,"9'18""",-,-,-,-,-,-,-,-,1,1,-,,-,-,0,0,0,0,2,2,2,2,100%
Aleksandr Golovin 60,,"18'59""",-,-,-,-,2,-,1,-,2,1,-,-,,-,1,1,2,3,3,6,6,10,60%
Seydou Doumbia 88,,"39'17""",-,-,-,-,-,-,-,4,2,1,-,-,-,,0,0,1,1,6,6,7,7,100%
Total passes received:,,,10,14,22,17,11,13,23,14,25,22,15,0,8,8,19,49,114 147,,69,95,202,291,69%
,,,,,,,,,,,,,,,,,,,,,,,,01:30:07CET,
TP: Time played,PA: Passes attempted,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,,04 Nov 2015,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
