Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 21 October 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group E - Arena Khimki - Khimki,,,,,,,,,,,,,,,,,,,,,,,,,
PFC CSKA Moskva,,,,,,,,,,2 - 2,,,,,,,Manchester City FC,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,35,2,4,6,7,18,23,24,25,42,66,15,19,88,PC,PA,PC,PA,PC,PA,PC,PA,%
Igor Akinfeev,35,93'20,,-,1,-,-,-,1,3,2,1,4,-,-,-,1,7,9,9,2,2,12,18,0.67
Mário Fernandes,2,93'20,-,,-,-,11,2,5,4,9,-,5,2,-,-,0,0,17,18,21,24,38,42,0.9
Sergei Ignashevich,4,93'20,2,4,,3,3,-,4,4,4,3,5,1,-,-,3,3,28,28,2,2,33,33,1
Aleksei Berezutski,6,45'13,2,-,3,,-,1,3,1,2,10,7,-,-,-,2,2,23,23,4,4,29,29,1
Zoran Tošić,7,68'59,-,7,1,1,,2,5,-,8,-,10,-,-,-,0,1,18,21,16,20,34,42,0.81
Ahmed Musa,18,93'20,-,-,-,1,1,,4,3,-,2,4,1,-,5,0,0,13,14,8,10,21,24,0.88
Georgi Milanov,23,93'20,-,8,2,6,5,-,,2,9,12,8,1,-,1,1,2,34,36,19,21,54,59,0.92
Vasili Berezutski,24,93'20,2,6,5,1,1,1,3,,4,5,13,1,-,-,2,2,28,28,12,14,42,44,0.95
Roman Eremenko,25,93'20,-,4,4,2,8,7,14,4,,4,14,2,1,3,5,7,45,47,17,20,67,74,0.91
Georgi Schennikov,42,93'20,3,-,-,5,-,4,9,4,8,,6,-,1,1,3,4,21,22,17,20,41,46,0.89
Bebras Natcho,66,93'20,-,9,9,6,9,6,8,10,15,7,,1,-,3,10,14,53,57,20,20,83,91,0.91
Dmitri Efremov 15,,24'21,-,1,-,-,-,1,3,1,2,1,1,,-,1,0,2,9,9,2,2,11,13,0.85
Aleksandrs Cauņa 19,,3'39,-,-,-,-,-,-,-,-,1,1,-,-,,-,0,0,2,2,0,0,2,2,1
Seydou Doumbia 88,,44'29,-,1,-,-,-,1,1,-,2,-,2,-,-,,0,0,4,5,3,4,7,9,0.78
Total passes received:,,,9,40,25,25,38,25,60,36,66,46,79,9,2,14,27,44,304 319 143 163,,,,474,526,0.9
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,4,5,6,7,10,11,16,20,21,42,15,25,35,PC,PA,PC,PA,PC,PA,PC,PA,%
Joe Hart,1,93'20,,5,2,-,1,-,2,-,4,-,2,1,-,-,4,9,12,12,1,1,17,22,0.77
Vincent Kompany,4,93'20,1,,10,18,5,-,1,3,7,4,12,3,1,-,5,5,47,49,13,14,65,68,0.96
Pablo Zabaleta,5,93'20,-,8,,5,9,3,-,3,1,2,5,2,2,-,1,4,29,32,10,11,40,47,0.85
Fernando,6,86'09,2,9,2,,8,3,13,2,5,14,19,-,-,-,4,6,58,61,15,15,77,82,0.94
James Milner,7,93'20,1,2,5,-,,4,3,7,-,7,4,1,-,1,2,3,15,21,18,20,35,44,0.8
Edin Džeko,10,71'37,-,1,4,1,2,,5,2,-,4,5,-,-,-,0,0,14,18,10,12,24,30,0.8
Aleksandar Kolarov,11,93'20,3,-,-,18,4,4,,7,5,15,5,-,-,-,2,3,47,50,12,15,61,68,0.9
Sergio Agüero,16,93'20,-,2,2,3,4,1,4,,-,5,5,-,1,-,0,1,16,17,11,15,27,33,0.82
Eliaquim Mangala,20,93'20,6,6,-,5,1,-,12,-,,1,8,-,-,-,4,4,29,31,6,6,39,41,0.95
David Silva,21,78'02,-,4,-,6,8,10,13,4,1,,15,-,-,-,1,2,41,50,19,25,61,77,0.79
Yaya Touré,42,93'20,-,8,12,15,4,4,13,4,5,22,,5,2,2,7,7,58,61,31,32,96,100,0.96
Jesús Navas 15,,21'43,-,2,1,-,1,-,1,-,2,1,7,,5,1,3,3,14,16,4,4,21,23,0.91
Fernandinho 25,,15'18,-,1,2,1,1,-,-,1,1,-,1,7,,2,1,1,12,12,4,4,17,17,1
Stevan Jovetić 35,,7'11,-,-,-,-,2,-,-,1,-,-,2,1,1,,0,0,5,5,2,2,7,7,1
Total passes received:,,,13,48,40,72,50,29,67,34,31,75,90,20,12,6,34,48,397 435 156 176,,,,587,659,0.89
,,,,,,,,,,,,,,,,,,,,,,,,01:56:39CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,22 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
