Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Wednesday 22 October 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group A - Estadio Vicente Calderón - Madrid,,,,,,,,,,,,,,,,,,,,,,,,,
Club Atlético de Madrid,,,,,,,,,,5 - 0,,,,,,,,Malmö FF,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,2,3,4,6,7,9,10,17,20,23,8,21,22,PC,PA,PC,PA,PC,PA,PC,PA,%
Miguel Ángel Moyà,1,95'55,,4,1,1,-,-,-,-,1,4,1,-,1,-,3,3,9,9,1,1,13,13,1
Diego Godín,2,95'55,3,,7,1,3,1,-,1,-,2,1,-,-,-,4,6,13,14,2,2,19,22,0.86
Guilherme Siqueira,3,95'55,1,2,,3,12,5,2,4,2,-,-,-,-,-,1,1,13,13,17,19,31,33,0.94
Mario Suárez,4,95'55,-,3,3,,10,7,-,7,5,5,1,1,1,-,3,4,34,36,6,6,43,46,0.93
Koke,6,95'55,-,4,7,8,,7,2,16,5,6,1,2,1,-,7,10,28,32,24,28,59,70,0.84
Antoine Griezmann,7,74'48,-,-,7,6,11,,4,9,4,7,-,1,-,-,8,9,22,22,19,21,49,52,0.94
Mario Mandžukić,9,79'18,-,-,1,1,1,5,,4,4,-,-,-,-,-,1,1,8,11,7,8,16,20,0.8
Arda Turan,10,70'38,-,1,5,3,14,8,2,,8,11,1,-,-,-,2,3,23,25,28,29,53,57,0.93
Saúl Ñíguez,17,95'55,-,1,5,4,4,2,3,3,,8,-,-,1,-,7,8,16,20,8,10,31,38,0.82
Juanfran,20,95'55,1,-,-,13,6,9,1,14,4,,4,2,-,1,4,4,32,34,19,23,55,61,0.9
Miranda,23,95'55,-,1,1,2,-,3,2,-,-,5,,1,-,-,5,5,9,12,1,1,15,18,0.83
Raúl García,8,25'17,-,-,-,-,-,-,-,-,2,4,-,,-,1,1,1,3,5,3,3,7,9,0.78
Cristian Rodríguez 21,,21'07,-,-,1,-,-,-,-,-,-,-,-,2,,-,0,0,3,4,0,0,3,4,0.75
Alessio Cerci 22,,16'36,-,-,-,-,1,-,-,-,-,-,-,-,1,,0,0,1,1,1,1,2,2,1
Total passes received:,,,5,16,38,42,62,47,16,58,35,52,9,9,5,2,46,55,214 238 136 152,,,,396,445,0.89
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,25,3,4,6,7,8,9,20,21,24,33,11,14,32,PC,PA,PC,PA,PC,PA,PC,PA,%
Robin Olsen,25,95'55,,3,1,-,-,-,-,2,3,1,1,-,-,-,4,4,7,7,0,0,11,11,1
Anton Tinnerholm,3,95'55,1,,-,4,2,6,2,-,3,-,1,-,2,-,0,2,18,21,3,3,21,26,0.81
Filip Helander,4,95'55,3,-,,2,1,7,1,10,2,-,3,-,-,-,6,7,20,21,3,3,29,31,0.94
Markus Halsti,6,95'55,2,4,7,,-,5,3,2,6,1,2,-,2,1,5,7,28,30,2,5,35,42,0.83
Magnus Eriksson,7,89'21,-,4,-,-,,5,1,8,2,1,-,-,-,-,3,4,14,15,4,6,21,25,0.84
Enock Adu,8,95'55,1,3,9,11,6,,2,7,10,2,2,-,1,-,7,7,35,37,12,14,54,58,0.93
Markus Rosenberg,9,95'55,-,-,-,-,3,2,,1,2,4,3,-,2,-,2,5,7,8,8,8,17,21,0.81
Ricardinho,20,92'54,1,1,5,5,3,10,4,,2,-,8,-,1,-,5,5,25,29,10,10,40,44,0.91
Erik Johansson,21,95'55,1,5,3,14,-,10,-,1,,3,2,-,1,-,7,9,26,28,7,9,40,46,0.87
Isaac Kiese Thelin,24,95'55,-,1,-,-,2,4,4,-,1,,-,-,-,-,0,0,6,9,6,9,12,18,0.67
Emil Forsberg,33,68'44,-,2,1,-,2,1,1,6,1,3,,-,-,-,2,2,10,11,5,7,17,20,0.85
Simon Thern 11,,6'33,-,-,-,-,-,1,-,-,-,-,-,,-,-,0,0,1,2,0,0,1,2,0.5
Simon Kroon 14,,27'11,-,2,-,1,-,-,-,-,-,1,-,-,,-,0,0,3,3,1,1,4,4,1
Pa Konate 32,,3'01,-,-,1,-,-,-,-,-,-,-,-,-,-,,0,0,1,1,0,0,1,1,1
Total passes received:,,,9,25,27,37,19,51,18,37,32,16,22,0,9,1,41,52,201 222,,61,75,303,349,0.87
,,,,,,,,,,,,,,,,,,,,,,,,02:14:08CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,23 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
