Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Tuesday 21 October 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group H - Borisov-Arena - Borisov,,,,,,,,,,,,,,,,,,,,,,,,,
FC BATE Borisov,,,,,,,,,,0 - 7,,,,,,FC Shakhtar Donetsk,,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,16,2,5,7,13,14,22,33,42,55,62,3,9,25,PC,PA,PC,PA,PC,PA,PC,PA,%
Sergei Chernik,16,94'23,,-,1,-,1,-,5,3,-,2,-,-,-,-,2,2,10,10,0,0,12,12,1
Dmitri Likhtarovich,2,46'10,-,,4,3,-,1,2,2,2,2,-,-,-,-,2,3,9,11,5,5,16,19,0.84
Evgeni Yablonski,5,94'23,1,2,,6,4,7,6,2,2,2,6,2,3,-,7,8,33,36,3,4,43,48,0.9
Aleksandr Karnitski,7,94'23,-,2,1,,2,1,2,1,7,1,3,-,1,1,0,2,17,22,5,5,22,29,0.76
Nikolai Signevich,13,75'22,-,-,2,5,,-,2,-,1,-,1,-,-,-,0,0,4,6,7,12,11,18,0.61
Anri Khagush,14,94'23,-,1,1,2,3,,-,2,1,-,3,-,1,1,2,3,10,12,3,3,15,18,0.83
Filip Mladenović,22,94'23,1,5,10,4,2,-,,5,7,1,-,2,5,-,2,4,23,25,17,21,42,50,0.84
Denis Polyakov,33,94'23,6,1,5,1,1,3,6,,2,2,-,3,-,-,4,4,22,23,4,5,30,32,0.94
Maksim Volodko,42,94'23,-,1,-,5,-,-,5,1,,-,1,-,1,1,0,2,7,10,8,10,15,22,0.68
Nemanja Tubić,55,46'10,4,2,3,1,1,-,3,2,-,,-,-,-,-,3,4,9,12,4,5,16,21,0.76
Mikhail Gordeychuk,62,94'23,1,1,4,6,1,3,-,-,1,1,,-,-,1,0,0,5,7,14,16,19,23,0.83
Vitali Gayduchik,3,48'14,2,-,3,-,1,2,-,3,-,-,1,,-,-,2,2,10,10,0,0,12,12,1
Ilya Aleksievich,9,48'14,-,-,4,-,2,-,4,2,1,-,-,-,,2,0,0,10,11,5,6,15,17,0.88
Dmitri Baga 25,,19'01,-,-,-,1,-,1,1,-,-,-,1,-,-,,1,1,1,1,2,3,4,5,0.8
Total passes received:,,,15,15,38,34,18,18,36,23,24,11,16,7,11,6,25,35,170 196,,77,95,272,326,0.83
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,30,5,6,9,13,17,20,28,29,33,44,8,10,11,PC,PA,PC,PA,PC,PA,PC,PA,%
Andriy Pyatov,30,94'23,,7,3,2,4,1,-,-,-,3,7,1,-,1,9,11,20,20,0,0,29,31,0.94
Olexandr Kucher,5,94'23,4,,3,-,3,1,3,-,-,17,13,6,-,2,4,5,40,41,8,8,52,54,0.96
Taras Stepanenko,6,94'23,1,11,,1,10,1,-,3,-,6,5,3,2,1,6,6,34,35,4,4,44,45,0.98
Luiz Adriano,9,94'23,-,-,-,,2,1,4,1,2,-,1,1,2,1,0,0,7,9,8,10,15,19,0.79
Vyacheslav Shevchuk,13,94'23,4,-,4,3,,-,-,3,8,-,13,2,8,1,2,3,30,30,14,15,46,48,0.96
Fernando,17,46'10,-,1,4,3,1,,5,2,-,6,-,-,-,-,1,1,16,17,5,5,22,23,0.96
Douglas Costa,20,46'10,-,-,1,1,-,2,,5,3,4,-,-,-,-,1,1,8,8,7,7,16,16,1
Taison,28,46'10,-,1,4,-,3,3,3,,4,4,2,-,-,-,1,3,18,18,5,7,24,28,0.86
Alex Teixeira,29,94'23,-,-,1,1,10,-,3,4,,5,-,3,3,1,0,0,17,19,14,15,31,34,0.91
Darijo Srna,33,94'23,2,9,5,6,1,8,3,3,5,,4,8,2,5,13,14,33,36,15,16,61,66,0.92
Yaroslav Rakitskiy,44,94'23,7,10,8,3,7,1,1,3,5,2,,4,1,3,11,12,36,41,8,9,55,62,0.89
Fred,8,48'14,-,3,3,-,4,-,-,-,3,9,8,,3,6,2,4,25,27,12,13,39,44,0.89
Bernard 10,,48'14,-,1,1,2,-,-,-,-,4,2,2,6,,4,5,7,12,13,5,6,22,26,0.85
Marlos 11,,48'14,-,2,1,-,4,-,-,-,1,7,1,4,3,,2,3,14,14,7,7,23,24,0.96
Total passes received:,,,18,45,38,22,49,18,22,24,35,65,56,38,24,25,57,70,310,328 112 122,,,479,520,0.92
,,,,,,,,,,,,,,,,,,,,,,,,02:43:58CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,22 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
