Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 3 - Wednesday 22 October 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group B - Natsionalen Stadion Vasil Levski - Sofia,,,,,,,,,,,,,,,,,,,,,,,,,
PFC Ludogorets 1945,,,,,,,,,,1 - 0,,,,,,,FC Basel 1893,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,21,7,8,9,17,18,25,27,55,80,84,88,93,99,PC,PA,PC,PA,PC,PA,PC,PA,%
Vladislav Stoyanov,21,97'08,,-,3,1,2,5,1,3,5,5,-,-,-,-,7,7,18,18,0,0,25,25,1
Mihail Alexandrov,7,83'33,1,,4,2,1,3,-,1,1,9,7,-,-,2,5,5,20,23,6,8,31,36,0.86
Fábio Espinho,8,97'08,-,9,,4,2,12,10,5,7,23,8,-,-,-,10,10,56,59,14,14,80,83,0.96
Roman Bezjak,9,70'16,-,1,-,,4,-,3,-,-,1,4,-,-,-,1,1,6,9,6,6,13,16,0.81
Dani Abalo,17,79'34,-,1,6,1,,4,3,-,1,-,2,-,-,-,1,1,9,9,8,10,18,20,0.9
Svetoslav Dyakov,18,97'08,-,6,14,1,3,,6,7,5,11,12,1,3,1,9,10,49,51,12,14,70,75,0.93
Yordan Minev,25,97'08,2,1,7,4,8,4,,6,1,-,2,-,2,-,2,4,30,32,5,6,37,42,0.88
Cosmin Moţi,27,97'08,2,1,15,1,-,5,11,,2,4,9,-,-,-,7,9,35,36,8,8,50,53,0.94
Georgi Terziev,55,97'08,6,-,9,-,-,4,1,10,,10,2,-,-,-,5,5,34,34,3,4,42,43,0.98
Júnior Caiçara,80,97'08,2,18,11,1,4,8,1,1,5,,6,5,-,1,5,6,38,43,20,23,63,72,0.88
Marcelinho,84,97'08,-,6,7,1,9,5,1,2,2,8,,2,2,1,2,3,28,29,16,17,46,49,0.94
Wanderson 88,,13'36,-,-,1,-,-,-,1,-,-,1,2,,1,-,1,2,5,5,0,0,6,7,0.86
Virgil Misidjan 93,,17'35,-,-,1,-,-,1,1,-,-,-,1,-,,-,0,0,3,3,1,1,4,4,1
Younes Hamza 99,,26'52,-,1,-,-,-,2,1,-,-,-,-,-,-,,0,0,4,5,0,0,4,5,0.8
Total passes received:,,,13,44,78,16,33,53,40,35,29,72,55,8,8,5,55,63,335 356,,99,111,489,530,0.92
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,8,16,17,20,25,27,33,34,36,39,5,24,30,PC,PA,PC,PA,PC,PA,PC,PA,%
Tomáš Vaclík,1,97'08,,-,4,1,1,1,2,1,1,1,-,-,-,-,6,11,6,6,0,0,12,17,0.71
Geoffroy Serey Die,8,17'58,-,,1,1,1,-,-,-,2,1,1,-,-,-,1,1,6,7,0,0,7,8,0.88
Fabian Schär,16,97'08,2,-,,5,1,3,4,1,1,3,2,-,1,-,6,9,14,16,3,4,23,29,0.79
Marek Suchý,17,97'08,-,2,7,,3,-,6,2,-,1,-,-,-,-,1,1,19,19,1,2,21,22,0.95
Fabian Frei,20,97'08,1,1,4,5,,4,6,1,5,4,2,-,-,-,3,4,22,23,8,8,33,35,0.94
Derlis Gonzalez,25,89'54,-,3,2,-,1,,-,-,5,-,1,-,1,-,1,2,9,10,3,4,13,16,0.81
Naser Aliji,27,77'31,1,-,-,5,7,-,,4,-,2,6,-,-,-,0,0,18,23,7,8,25,31,0.81
Mohamed Elneny,33,97'08,-,1,1,1,6,2,2,,2,6,1,-,-,-,1,3,14,14,7,7,22,24,0.92
Taulant Xhaka,34,97'08,1,1,5,-,6,1,1,-,,4,-,-,1,-,1,2,15,16,4,4,20,22,0.91
Breel Embolo,36,97'08,-,-,1,-,2,4,1,4,-,,1,-,-,-,0,1,8,10,5,6,13,17,0.76
Davide Calla,39,86'24,-,-,-,1,-,3,4,1,1,4,,-,-,-,1,1,12,13,1,1,14,15,0.93
Arlind Ajeti,5,19'37,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0
Ahmed Hamoudi 24,,10'45,-,-,-,-,-,1,-,-,-,-,-,-,,-,1,1,0,0,0,0,1,1,1
Giovanni Sio 30,,7'15,-,-,-,-,-,-,-,1,-,-,-,-,-,,0,0,0,0,1,1,1,1,1
Total passes received:,,,5,8,25,19,28,19,26,15,17,26,14,0,3,0,22,36,143 157,,40,45,205,238,0.86
,,,,,,,,,,,,,,,,,,,,,,,,03:46:12CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,23 Oct 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
