Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 4 - Wednesday 4 November 2015,,,,,,,,,,,,,,,
GROUP E - Camp Nou - Barcelona,,,,,,,,,,,,,,,
,FC Barcelona,,,,,,3 - 0,,,,,FC BATE Borisov,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Marc-André ter Stegen,1,"95'14""",,,,,,,,,,,,
,Ivan Rakitić,4,"19'19""",,,,,,,,,,,,
,Sergio Busquets,5,"77'16""",,,,,1,,2,3,,,,
,Dani Alves,6,"95'14""",,,,,1,,1,2,,1,,
,Andrés Iniesta,8,"69'33""",,,,,,1,,,,,,
,Luis Suárez,9,"95'14""",1,2,1,,1,2,2,2,2,,,
,Neymar,11,"95'14""",2,4,,,2,,2,2,1,,,
,Javier Mascherano,14,"95'14""",,,,,,,,,,,,
,Sergi Roberto,20,"95'14""",,,,,1,,1,,,,,
,Adriano,21,"95'14""",,,1,,,,1,,,,,
,Thomas Vermaelen,23,"95'14""",,,,,,,1,,,,,
,Claudio Bravo,13,,,,,,,,,,,,,
,Gerard Piqué,3,,,,,,,,,,,,,
,Marc Bartra,15,"25'41""",,,,,3,,,,,,,
,Munir El Haddadi,17,"75'54""",,1,,,,1,,1,2,,,
,Jordi Alba,18,,,,,,,,,,,,,
,Sandro Ramírez,19,,,,,,,,,,,,,
,Gerard Gumbau,28,"17'57""",,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'14""",,,,,,,,1,,,,16,Sergei Chernik
,,"95'14""",,,,,,,,1,,,,3,Vitali Gaiduchik
,,"95'14""",,,,,,,4,,,,,5,Evgeni Yablonski
,,"69'09""",,,,,,,,2,,,,8,Aleksandr Volodko
,,"61'57""",,,,,,,1,1,,1,,18,Dmitri Mozolevski
,,"95'14""",,,,,,,1,1,,,,19,Nemanja Milunović
,,"95'14""",,2,,,,1,1,,,,,22,Igor Stasevich
,,"95'14""",,,,,,,1,1,1,1,,25,Filip Mladenović
,,"95'14""",,,,,,,1,1,,,,33,Denis Polyakov
,,"79'29""",,,,,,,,,1,,,42,Maksim Volodko
,,"95'14""",,1,,,,,,1,,,,62,Mikhail Gordeichuk
,,,,,,,,,,,,,,34,Artem Soroko
,,,,,,,,,,,,,,4,Kaspars Dubra
,,,,,,,,,,,,,,7,Aleksandr Karnitski
,,"26'05""",,,,,,1,1,,,1,,10,Nemanja Nikolić
,,,,,,,,,,,,,,11,Aleksandar Jevtić
,,"15'45""",,,,,,,,,,,,17,Aleksei Rios
,,"33'17""",,,,,,,,,,,,81,Aleksandr Hleb
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:10:24CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,05 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
