Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 4 - Tuesday 3 November 2015,,,,,,,,,,,,,,,
GROUP C - Estádio do SL Benfica - Lisbon,,,,,,,,,,,,,,,
,SL Benfica,,,,,,2 - 1,,,,,Galatasaray AŞ,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Júlio César,12,"94'38""",,,,,,,,1,,,,
,Luisão,4,"94'38""",1,1,,,,,1,,,,,
,Raúl Jiménez,9,"94'38""",,3,,,1,,2,1,,,,
,Nicolás Gaitán,10,"84'38""",,1,,,3,1,1,,,1,1,
,Jonas,17,"80'12""",1,3,,,,1,3,1,,,,
,Eliseu,19,"94'38""",,,,,,,,,,,,
,Gonçalo Guedes,20,"72'45""",,,,,1,,2,4,2,1,,
,Sílvio,28,"94'38""",,,,,,1,1,1,,1,,
,Talisca,30,"92'27""",,,,,2,,,2,,,,
,Jardel,33,"94'38""",,,,,,,1,2,,,,
,André Almeida,34,"94'38""",,,,,,,5,2,,1,,
,Ederson,1,,,,,,,,,,,,,
,Lisandro López,2,,,,,,,,,,,,,
,P izzi,21,"14'25""",,,,,,,1,,,,,
,Adel Taarabt,23,,,,,,,,,,,,,
,Bryan Cristante,24,"2'11""",,,,,,,,,,,,
,Mehdi Carcela-González,39,"21'52""",,,,,,1,,,,,,
,Renato Sanches,85,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'38""",,,,,,,,,,,,1,Fernando Muslera
,,"68'24""",,,,,,1,1,1,,,,5,Bilal Kisa
,,"94'38""",,,,,1,1,1,3,,1,,8,Selçuk İnan
,,"94'38""",,1,,,,1,2,2,,,,10,Wesley Sneijder
,,"94'38""",1,1,,,,1,,1,,,,11,Lukas Podolski
,,"73'42""",,,,,,,4,2,2,1,,17,Burak Yılmaz
,,"94'38""",,,,,1,,1,1,,,,21,Aurélien Chedjou
,,"94'38""",,,,,,,1,1,,,,22,Hakan Balta
,,"94'38""",,,,,,,2,2,,1,,29,Olcan Adın
,,"94'38""",,,,,,,,1,1,,,55,Sabri Sarıoğlu
,,"73'27""",,,,,,,1,1,,,,64,Jason Denayer
,,,,,,,,,,,,,,99,Cenk Gönen
,,,,,,,,,,,,,,6,Paul Karacan
,,"26'14""",,,,,1,,1,,,,,7,Yasin Öztekin
,,"20'56""",,1,,,1,,1,,,,,9,Umut Bulut
,,,,,,,,,,,,,,18,Sinan Gümüs
,,,,,,,,,,,,,,26,Semih Kaya
,,"21'11""",,,,,,1,,1,,,,52,Emre Çolak
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:42:54CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,04 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
