Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 4 - Tuesday 3 November 2015,,,,,,,,,,,,,,,
GROUP B - Old Trafford - Manchester,,,,,,,,,,,,,,,
,Manchester United FC,,,,,,1 - 0,,,,,PFC CSKA Moskva,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,David de Gea,1,"94'11""",,,,,,,,,,,,
,Marcos Rojo,5,"94'11""",,1,,,3,,1,,,,,
,Juan Mata,8,"73'33""",,1,,,,,,1,1,,,
,Anthony Martial,9,"65'34""",,1,,,,,2,1,4,,,
,Wayne Rooney,10,"94'11""",1,1,,,1,1,1,,2,,,
,Chris Smalling,12,"94'11""",,,,,,,,,1,,,
,Michael Carrick,16,"94'11""",,,,,1,,1,,,,,
,Daley Blind,17,"94'11""",,,,,,,1,,,,,
,Ashley Young,18,"94'11""",,,,,,,2,3,1,,,
,Bastian Schweinsteiger,31,"88'50""",,,,,,,1,2,,,,
,Jesse Lingard,35,"94'11""",,1,,,2,1,1,2,2,,,
,Sergio Romero,20,,,,,,,,,,,,,
,Phil Jones,4,,,,,,,,,,,,,
,Memphis Depay,7,"20'38""",,,,,1,,,1,,,,
,Ander Herrera,21,"5'22""",,,,,,,,,,,,
,Marouane Fellaini,27,"28'37""",,,,,,,3,,1,,,
,Matteo Darmian,36,,,,,,,,,,,,,
,Andreas Pereira,44,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'11""",,,,,,,,,,,,35,Igor Akinfeev
,,"94'11""",,,,,,,1,1,,,,2,Mário Fernandes
,,"94'11""",,,,,1,,1,1,,1,,3,Pontus Wernbloom
,,"94'11""",,,,,,,3,1,,,,4,Sergei Ignashevich
,,"94'11""",,1,,,,,,1,,,,6,Aleksei Berezutski
,,"75'12""",,,,,,,,1,,,,7,Zoran Tošić
,,"84'53""",,,,,,,1,1,,,,10,Alan Dzagoev
,,"94'11""",,,,,1,,,3,,,,18,Ahmed Musa
,,"94'11""",,,,,,,,3,,,,23,Georgi Milanov
,,"94'11""",,,,,,,2,,,1,,42,Georgi Schennikov
,,"54'55""",,,,,,,1,,,,,66,Bibras Natcho
,,,,,,,,,,,,,,1,Sergei Chepchugov
,,,,,,,,,,,,,,5,Viktor Vasin
,,"9'18""",,,,,,,,,,,,8,Kirill Panchenko
,,,,,,,,,,,,,,14,Kirill Nababkin
,,"18'59""",,,,,,,1,,,,,60,Aleksandr Golovin
,,"39'17""",,1,,,,1,1,,1,,,88,Seydou Doumbia
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,22:54:21CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,03 Nov 2015
UEFA Media Information,,,,,,,,,,,,,,,
