Passing distribution,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday 5 - Wednesday 26 November 2014,,,,,,,,,,,,,,,,,,,,,,,,,
Group C - BayArena - Leverkusen,,,,,,,,,,,,,,,,,,,,,,,,,
Bayer 04 Leverkusen,,,,,,,,,,0 - 1,,,,,,,AS Monaco FC,,,,,,,,
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,5,7,8,10,11,18,21,26,27,38,6,9,19,PC,PA,PC,PA,PC,PA,PC,PA,%
Bernd Leno,1,95'34,,4,1,-,-,2,1,5,-,1,-,-,-,-,3,4,10,10,1,1,14,15,0.93
Emir Spahić,5,95'34,6,,3,3,3,2,6,11,3,12,-,-,2,2,7,10,33,36,13,15,53,61,0.87
Son Heung-Min,7,61'31,-,-,,3,6,4,2,2,3,1,2,-,-,-,0,0,14,17,9,16,23,33,0.7
Lars Bender,8,78'14,-,4,11,,6,5,4,1,4,3,7,-,2,-,1,3,31,37,15,19,47,59,0.8
Hakan Çalhanoğlu,10,95'34,-,2,8,3,,4,3,-,2,8,7,2,2,1,0,1,26,30,16,31,42,62,0.68
Stefan Kiessling,11,95'34,-,1,-,3,7,,2,-,4,3,2,-,1,1,3,3,9,14,12,18,24,35,0.69
Wendell,18,95'34,-,6,3,2,5,3,,2,-,13,2,-,1,1,1,2,24,29,13,14,38,45,0.84
Ömer Toprak,21,95'34,5,11,2,6,4,2,2,,1,7,3,3,2,-,3,7,38,39,7,8,48,54,0.89
Giulio Donati,26,95'34,1,2,-,5,3,1,-,4,,3,10,-,1,-,1,1,15,17,14,18,30,36,0.83
Gonzalo Castro,27,95'34,1,5,2,9,15,6,9,11,2,,4,2,2,2,2,3,42,47,26,32,70,82,0.85
Karim Bellarabi,38,78'39,1,-,5,6,11,1,-,-,3,3,,-,1,-,1,1,11,13,19,26,31,40,0.78
Simon Rolfes,6,17'20,-,1,-,-,-,-,2,1,-,-,-,,1,-,0,0,5,6,0,4,5,10,0.5
Josip Drmić,9,34'04,-,-,-,-,3,2,-,-,1,-,2,1,,1,1,2,4,7,5,8,10,17,0.59
Julian Brandt 19,,16'55,-,-,-,-,2,-,-,-,-,1,-,1,2,,1,1,3,4,2,3,6,8,0.75
Total passes received:,,,14,36,35,40,65,32,31,37,23,55,39,9,17,8,24,38,265 306 152 213,,,,441,557,0.79
,,,To,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Long,,Medium,,Short,,,Total,
From,,TP,1,5,6,7,8,9,14,17,21,24,28,2,11,19,PC,PA,PC,PA,PC,PA,PC,PA,%
Danijel Subašić,1,95'34,,-,1,3,-,5,-,-,2,2,1,-,-,-,11,15,3,3,0,0,14,18,0.78
Aymen Abdennour,5,95'34,6,,3,-,-,2,1,2,1,1,2,-,-,-,5,7,12,15,1,1,18,23,0.78
Ricardo Carvalho,6,95'34,2,6,,2,-,-,1,-,2,4,1,1,-,-,3,3,12,13,4,4,19,20,0.95
Nabil Dirar,7,85'12,-,1,-,,1,6,1,1,-,6,2,-,2,-,2,2,7,13,11,16,20,31,0.65
João Moutinho,8,95'34,-,-,2,2,,3,3,4,-,1,4,-,3,-,1,1,11,13,10,16,22,30,0.73
Dimitar Berbatov,9,92'32,-,1,-,3,3,,3,1,1,-,3,1,-,-,0,0,9,19,7,15,16,34,0.47
Tiémoué Bakayoko,14,95'34,1,3,1,-,5,1,,2,10,-,2,1,1,-,0,0,16,20,11,14,27,34,0.79
Ferreira-Carrasco,17,71'52,-,3,-,1,-,1,1,,1,-,-,-,-,-,0,2,5,8,2,6,7,16,0.44
Elderson,21,95'34,2,2,-,2,2,-,2,3,,-,-,-,1,-,1,5,11,17,2,3,14,25,0.56
Andrea Raggi,24,95'34,2,-,5,4,-,5,2,1,-,,1,-,-,-,3,3,14,15,3,5,20,23,0.87
Jérémy Toulalan,28,95'34,-,4,1,3,4,2,4,1,2,1,,-,-,-,0,2,15,21,7,10,22,33,0.67
Fabinho,2,10'23,-,-,-,-,1,1,-,-,-,-,-,,-,-,0,0,1,1,1,1,2,2,1
Lucas Ocampos 11,,23'42,-,-,-,1,-,2,-,-,-,-,-,-,,-,0,1,0,1,3,6,3,8,0.38
Lacina Traoré 19,,3'02,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,2,0,2,0
Total passes received:,,,13,20,13,21,16,28,18,15,19,15,16,3,7,0,26,41,116 159,,62,99,204,299,0.68
,,,,,,,,,,,,,,,,,,,,,,,,02:46:05CET,
TP: Time played,PA: Passes attempted,,,,,,PC: Passes completed,,,,,,%: Passing success percentage,,,,,,,,,,,27 Nov 2014,
UEFA Media Information,,,,,,,,,,,,,,,,,,,,,,,,,
