Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 1 - Wednesday 16 September 2015,,,,,,,,,,,,,,,
Group F - Stadio Georgios Karaiskakis - Piraeus,,,,,,,,,,,,,,,
,Olympiacos FC,,,,,,0 - 3,,,,FC Bayern München,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Roberto,16,"94'39""",,,,,,,,,,,,
,Manuel da Costa,6,"94'39""",,1,,,,,,1,,,,
,Alejandro Domínguez,10,"60'51""",,1,,,,1,,,,,,
,Pajtim Kasami,11,"94'39""",,1,,,,1,4,1,,1,,
,Omar Elabdellaoui,14,"94'39""",,,,,,1,2,,,1,,
,Dimitris Siovas,23,"94'39""",,,,,,,,,,,,
,Arthur Masuaku,26,"94'39""",,,,,,,2,1,,,,
,Leandro Salino,30,"94'39""",,,,,1,,3,10,1,,,
,Felipe Pardo,90,"81'39""",,,,,,,1,,,,,
,Esteban Cambiasso,91,"65'52""",,,,,,,1,,,1,,
,Ideye Brown,99,"94'39""",,2,,,,,1,,1,,,
,Stefanos Kapino,37,,,,,,,,,,,,,
,Alberto Botía,3,,,,,,,,,,,,,
,Kostas Fortounis,7,"28'47""",,,,,,,,2,,,,
,Alfred Finnbogason,9,,,,,,,,,,,,,
,Praxitelis Vouros,29,,,,,,,,,,,,,
,Hernâni,77,"33'48""",,,,,,,,,,,,
,Sebá,92,"13'00""",,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"94'39""",,,,,,,,,,,,1,Manuel Neuer
,,"94'39""",,,,,1,1,2,,,,,6,Thiago Alcántara
,,"59'12""",,2,,,,,1,,1,,,9,Robert Lewandowski
,,"94'39""",,1,,,1,1,1,1,,,,11,Douglas Costa
,,"76'18""",,,,,2,,1,3,,,,14,Xabi Alonso
,,"94'39""",,,,,,,,,,,,17,Jérôme Boateng
,,"94'39""",,,,,1,,,2,,,,18,Juan Bernat
,,"94'39""",,,,,,,,,1,,,21,Philipp Lahm
,,"78'50""",,,,,1,2,6,1,1,,,23,Arturo Vidal
,,"94'39""",2,4,,,1,2,1,2,1,1,,25,Thomas Müller
,,"94'39""",,,,,,,,1,,,,27,David Alaba
,,,,,,,,,,,,,,26,Sven Ulreich
,,,,,,,,,,,,,,8,Javi Martínez
,,,,,,,,,,,,,,13,Rafinha
,,"15'50""",1,1,,,,,2,,,,,19,Mario Götze
,,,,,,,,,,,,,,20,Sebastian Rode
,,"35'27""",,,,,1,,,2,,,,29,Kingsley Coman
,,"18'21""",,,,,,,1,1,,1,,32,Joshua Kimmich
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:37:21CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,17 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
