Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 1 - Tuesday 15 September 2015,,,,,,,,,,,,,,,
Group D - City of Manchester Stadium - Manchester,,,,,,,,,,,,,,,
,Manchester City FC,,,,,,1 - 2,,,,,,Juventus,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Joe Hart,1,"93'08""",,,,,,,,,,,,
,Bacary Sagna,3,"93'08""",,,,,1,,1,,,,,
,Vincent Kompany,4,"74'22""",,,,,,,2,1,,,,
,Raheem Sterling,7,"70'45""",,2,,,,,1,,,,,
,Samir Nasri,8,"83'07""",,,,,,,,,,,,
,Aleksandar Kolarov,11,"93'08""",,,,,1,,3,1,,,,
,Wilfried Bony,14,"93'08""",,1,,,1,1,1,1,,,,
,Eliaquim Mangala,20,"93'08""",,,,,,,1,1,,,,
,David Silva,21,"93'08""",,1,,,,,4,2,,,,
,Fernandinho,25,"93'08""",,,,,2,,5,1,,,,
,Yaya Touré,42,"93'08""",,1,,,1,,2,2,,,,
,Willy Caballero,13,,,,,,,,,,,,,
,Fernando,6,,,,,,,,,,,,,
,Sergio Agüero,10,"10'01""",,,,,,,,,,,,
,Jesús Navas,15,,,,,,,,,,,,,
,Kevin De Bruyne,17,"22'23""",,,,,,,,,,,,
,Martín Demichelis,26,,,,,,,,,,,,,
,Nicolás Otamendi,30,"18'45""",,,,,,1,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"93'08""",,,,,,,,1,,,,1,Gianluigi Buffon
,,"93'08""",,,,,,,,1,,,,3,Giorgio Chiellini
,,"84'16""",1,1,,,1,1,,2,2,,,9,Álvaro Morata
,,"93'08""",,,,,1,1,2,2,,,,10,Paul Pogba
,,"93'08""",,,,,1,,2,,,,,11,Hernanes
,,"93'08""",,,,,1,,,6,,,,16,Juan Cuadrado
,,"77'56""",1,1,,,,,3,,1,,,17,Mario Mandžukić
,,"93'08""",,,,,,,,,,,,19,Leonardo Bonucci
,,"93'08""",,,,,,,,2,,,,26,Stephan Lichtsteiner
,,"93'08""",,1,,,,,2,2,,,,27,Stefano Sturaro
,,"93'08""",,,,,1,,,1,,,,33,Patrice Evra
,,,,,,,,,,,,,,25,Neto
,,,,,,,,,,,,,,7,Simone Zaza
,,,,,,,,,,,,,,12,Alex Sandro
,,"8'52""",,,,,,,,1,,,,15,Andrea Barzagli
,,,,,,,,,,,,,,18,Mario Lemina
,,"15'11""",,,,,,,,1,,,,21,Paulo Dybala
,,,,,,,,,,,,,,37,Roberto Pereyra
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,02:15:14CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,16 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
