Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 1 - Wednesday 16 September 2015,,,,,,,,,,,,,,,
Group H - Camp de Mestalla - Valencia,,,,,,,,,,,,,,,
,Valencia CF,,,,,,2 - 3,,,,,Football Club Zenit,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Jaume Doménech,24,"96'17""",,,,,,,,1,,,,
,João Cancelo,2,"96'17""",1,1,1,,,,1,1,,,,
,Shkodran Mustafi,5,"96'17""",,,,,,,2,1,1,1,,
,Álvaro Negredo,7,"96'17""",,,,,1,,2,1,1,,,
,Sofiane Feghouli,8,"71'26""",,,,,1,,,2,,,,
,Daniel Parejo,10,"96'17""",,,,,3,,1,3,,,,
,Pablo Piatti,11,"46'06""",,1,,,,1,1,1,,,,
,José Gayà,14,"96'17""",,,,,,,,1,1,,,
,Enzo Pérez,15,"96'17""",,,,,1,,1,3,,,,
,Javi Fuego,18,"46'06""",,,,,,,1,,,,,
,Aymen Abdennour,23,"96'17""",,,,,,,3,2,,,,
,Yoel,13,,,,,,,,,,,,,
,Rúben Vezo,3,,,,,,,,,,,,,
,Paco Alcácer,9,"50'11""",,,,,,,1,1,1,1,,
,Danilo Barbosa,12,,,,,,,,,,,,,
,Rodrigo,17,"24'51""",,,,,1,,2,,,,,
,Antonio Barragán,19,,,,,,,,,,,,,
,André Gomes,21,"50'11""",1,1,,,1,1,,,,1,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"96'17""",,,,,,,,,,,,1,Yuri Lodygin
,,"77'29""",,,,,,,,1,,,,2,Aleksandr Anyukov
,,"96'17""",,,,,,,3,2,,,,4,Domenico Criscito
,,"96'17""",,,,,,,1,1,,,,6,Nicolas Lombaerts
,,"96'17""",2,4,,,2,,3,4,,1,,7,Hulk
,,"96'17""",,,,,,,1,2,,,,10,Danny
,,"69'49""",,,,,,,2,,,1,,19,Igor Smolnikov
,,"96'17""",,,,,,,4,2,,,,21,Javi García
,,"59'11""",,,,,,,2,2,,,,22,Artem Dzyuba
,,"96'17""",,,,,,,1,,,,,24,Ezequiel Garay
,,"96'17""",1,2,,,,,,,,1,,28,Axel Witsel
,,,,,,,,,,,,,,41,Mikhail Kerzhakov
,,,,,,,,,,,,,,5,Aleksandr Ryazantsev
,,"18'48""",,,,,,,,,,,,13,Luís Neto
,,,,,,,,,,,,,,14,Artur Yusupov
,,"26'28""",,,,,,,,1,,,,17,Oleg Shatov
,,"37'06""",,,,,,,1,,,,,20,Viktor Fayzulin
,,,,,,,,,,,,,,92,Pavel Dolgov
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,01:20:37CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,17 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
