Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 1 - Wednesday 16 September 2015,,,,,,,,,,,,,,,
Group H - KAA Gent Stadium - Gent,,,,,,,,,,,,,,,
,KAA Gent,,,,,,1 - 1,,,,Olympique Lyonnais,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Matz Sels,1,"95'07""",,,,,,,,,,,,
,Laurent Depoitre,9,"95'07""",,,,1,1,1,2,5,1,1,,
,Renato Neto,10,"95'07""",,1,,,1,,,1,,,,
,Stefan Mitrović,13,"95'07""",,,,,,,1,,,,,
,Sven Kums,14,"95'07""",,1,,,,,2,4,,,,
,Brecht Dejaegere,19,"40'30""",,1,,,,,3,1,,,1,
,Nana Asare,21,"95'07""",,1,,,,1,1,3,,,,
,Lasse Nielsen,23,"95'07""",,,,,,,1,,,,,
,Moses Simon,27,"70'59""",,,,,,,,,,,,
,Thomas Foket,32,"89'00""",,,,,,,1,1,,,1,
,Danijel Milicevic,77,"83'29""",1,1,,,,2,1,1,1,,,
,Brian Vandenbussche,25,,,,,,,,,,,,,
,Uroš Vitas,3,,,,,,,,,,,,,
,Rafinha,4,"3'16""",,,,,,,,,,,,
,Kalifa Coulibaly,7,,,,,,,,,,,,,
,Thomas Matton,8,"11'37""",,,,,,,,,,,,
,Hannes Van der Bruggen,17,,,,,,,,,,,,,
,Benito Raman,26,"20'52""",,,,,,1,,1,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'07""",,,,,,,,,,,,1,Anthony Lopes
,,"95'07""",,,,,,,1,,,,,2,Mapou Yanga-Mbiwa
,,"95'07""",,,,,2,,2,2,,,,8,Corentin Tolisso
,,"70'40""",,,,,1,,1,1,,,,9,Claudio Beauvue
,,"95'07""",,4,,,1,1,1,1,1,,,10,Alexandre Lacazette
,,"82'49""",,,,,2,,2,1,,1,,12,Jordan Ferri
,,"95'07""",,,,,,1,,1,,,,15,Jérémy Morel
,,"95'07""",,,,,2,,2,,1,,,19,Mathieu Valbuena
,,"47'05""",,,,,,,1,1,,,,20,Rafael
,,"95'07""",,,,,,1,4,2,,,,21,Maxime Gonalons
,,"95'07""",,,,,,,4,2,,1,,23,Samuel Umtiti
,,,,,,,,,,,,,,30,Mathieu Gorgelin
,,,,,,,,,,,,,,5,Milan Biševac
,,"48'02""",1,1,,,1,,1,,,,,13,Christophe Jallet
,,"12'18""",,,,,,,1,,,1,,17,Steed Malbranque
,,"24'27""",,,,,,,,1,,,,26,Aldo Kalulu
,,,,,,,,,,,,,,27,Maxwel Cornet
,,,,,,,,,,,,,,28,Arnold Mvuemba
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:44:13CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,17 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
