Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 1 - Wednesday 16 September 2015,,,,,,,,,,,,,,,
Group G - Stamford Bridge - London,,,,,,,,,,,,,,,
,Chelsea FC,,,,,,4 - 0,,,,Maccabi Tel Aviv FC,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Asmir Begović,1,"95'39""",,,,,,,,1,,,,
,Cesc Fàbregas,4,"95'39""",1,1,,,,2,,1,,,,
,Kurt Zouma,5,"95'39""",,,,,,,1,1,,,,
,Abdul Rahman Baba,6,"95'39""",,,,,1,1,1,,,,,
,Oscar,8,"68'03""",1,1,,,,1,,1,,,,
,Eden Hazard,10,"95'39""",,,,,1,1,,2,,,,
,Loïc Rémy,18,"95'39""",,1,,,,,4,,1,,,
,W illian,22,"22'48""",1,1,,,,,,1,,,,
,Gary Cahill,24,"95'39""",,,,,1,1,2,1,,,,
,César Azpilicueta,28,"95'39""",,,,,,,1,1,,,,
,Ruben Loftus-Cheek,36,"79'50""",,,,,,,2,4,,1,,
,Jamal Blackman,27,,,,,,,,,,,,,
,Branislav Ivanović,2,,,,,,,,,,,,,
,Ramires,7,"27'36""",,,,,1,,1,,,,,
,Bertrand Traoré,14,"15'49""",,,,,1,,,,,,,
,Diego Costa,19,"72'50""",1,1,,,,,3,2,2,,,
,Nemanja Matić,21,,,,,,,,,,,,,
,John Terry,26,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"95'39""",,,,,,,1,,,1,,95,Predrag Rajković
,,"74'04""",,,,,,,1,,,,,3,Yuval Shpungin
,,"95'39""",,,,,,,2,3,,,,6,Gal Alberman
,,"95'39""",,,,,3,,,,1,,,7,Eran Zahavi
,,"67'24""",,,,,,,2,1,,,,11,Tal Ben Haim II
,,"95'39""",,,,,,1,,2,,,,18,Eytan Tibi
,,"95'39""",,,,,,,,2,,,,20,Omri Ben Harush
,,"67'31""",,,,,,1,1,,2,,,22,Avraham Rikan
,,"95'39""",,,,,,,1,2,,,,24,Nikola Mitrović
,,"95'39""",,,,,,,3,,,1,,26,Tal Ben Haim I
,,"95'39""",,,,,1,,1,2,,1,,40,Nosakhare Igiebor
,,,,,,,,,,,,,,1,Daniel Lifshitz
,,,,,,,,,,,,,,10,Barak Itzhaki
,,"28'15""",,,,,,,,,,,,15,Dor Miha
,,,,,,,,,,,,,,28,Gil Vermouth
,,,,,,,,,,,,,,31,Carlos García
,,"21'35""",,,,,,,,,,,,42,Dor Peretz
,,"28'08""",,1,,,,,4,3,1,,,99,Dejan Radonjić
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,00:31:02CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,17 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
